# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
43 0.9528 -0.2323 0 0.0000 8.810 0.01 -8.64 1.57 1.56 0.01
44 1.0240 -0.1017 0 0.0000 8.722 0.01 -8.56 1.57 1.56 0.01
45 1.0590 -0.0006 0 0.0000 8.632 0.01 -8.47 1.57 1.56 0.01
46 1.0874 0.1239 0 0.0000 8.540 0.01 -8.37 1.57 1.56 0.01
47 1.1301 0.2299 0 0.0000 8.447 0.01 -8.28 1.57 1.56 0.01
48 1.2601 0.5055 0 0.0000 8.353 0.01 -8.19 1.57 1.56 0.01
49 1.3037 0.6035 0 0.0000 8.261 0.01 -8.09 1.57 1.56 0.01
50 1.2819 0.6611 0 0.0000 8.172 0.01 -8.00 1.57 1.56 0.01
51 1.2397 0.6570 0 0.0000 8.086 0.01 -7.92 1.57 1.56 0.01
52 1.1962 0.6681 1 0.0500 8.000 0.01 -7.83 1.57 1.56 0.01
53 1.2114 0.7762 1 0.1000 7.913 0.01 -7.74 1.57 1.56 0.01
54 1.3187 0.9357 1 0.1500 7.825 0.01 -7.65 1.57 1.56 0.01
55 1.3223 1.0088 1 0.2000 7.737 0.01 -7.56 1.57 1.56 0.01
56 1.3042 1.0578 1 0.2500 7.649 0.01 -7.47 1.57 1.56 0.01
57 1.3306 1.1421 1 0.3000 7.560 0.01 -7.38 1.57 1.56 0.01
58 1.3891 1.2325 1 0.3500 7.471 0.01 -7.29 1.56 1.56 0.01
59 1.4041 1.2930 1 0.4000 7.382 0.01 -7.20 1.56 1.56 0.01
60 1.3901 1.3052 1 0.4500 7.292 0.01 -7.11 1.57 1.56 0.01
61 1.3810 1.2799 1 0.5000 7.203 0.01 -7.02 1.57 1.56 0.01
62 1.3396 1.2838 1 0.5500 7.117 0.01 -6.94 1.57 1.56 0.01
63 1.3311 1.3479 1 0.6000 7.035 0.01 -6.85 1.56 1.56 0.01
64 1.4254 1.4746 1 0.6500 6.954 0.01 -6.77 1.56 1.56 0.01
65 1.3551 1.4425 1 0.7000 6.872 0.01 -6.69 1.56 1.56 0.01
66 1.1963 1.3174 1 0.7500 6.789 0.00 -6.60 1.56 1.56 0.01
67 1.2459 1.3808 1 0.8000 6.707 -0.00 -6.52 1.56 1.55 0.01
68 1.2298 1.3837 1 0.8500 6.626 -0.00 -6.44 1.56 1.55 0.01
69 1.0841 1.2977 1 0.9000 6.544 -0.00 -6.36 1.56 1.55 0.01
70 1.0196 1.2710 1 0.9500 6.464 -0.01 -6.27 1.56 1.55 0.01
71 0.9289 1.2001 0 1.0000 6.385 -0.01 -6.19 1.56 1.55 0.01
72 0.8323 1.0283 0 1.0000 6.299 -0.01 -6.11 1.57 1.55 0.02
73 1.1701 1.0750 0 1.0000 6.204 -0.02 -6.04 1.59 1.55 0.04
74 1.3266 0.9826 0 1.0000 6.103 -0.02 -5.96 1.63 1.55 0.08
75 2.0424 1.5363 0 1.0000 6.007 -0.02 -5.89 1.67 1.55 0.12
76 1.9929 1.4114 0 1.0000 5.927 -0.03 -5.83 1.73 1.55 0.18
77 2.4296 1.7220 0 1.0000 5.877 -0.04 -5.77 1.79 1.55 0.25
78 -1.4923 -1.3694 0 1.0000 5.871 -0.05 -5.72 1.86 1.54 0.32
79 -2.9315 -0.9211 0 1.0000 5.932 -0.06 -5.67 1.93 1.54 0.38
80 -2.4177 -0.7343 0 1.0000 6.084 -0.07 -5.62 1.99 1.54 0.45
81 -2.0877 -0.5774 0 1.0000 6.354 -0.07 -5.57 2.06 1.54 0.52
82 -1.8175 -0.3724 0 1.0000 6.759 -0.08 -5.52 2.13 1.54 0.59
83 -1.6403 -0.2482 0 1.0000 7.312 -0.09 -5.47 2.20 1.53 0.66
84 -1.0991 0.0391 0 1.0000 8.017 -0.10 -5.43 2.26 1.53 0.73
85 -1.2113 -0.0480 0 1.0000 8.872 -0.11 -5.38 2.33 1.53 0.80
86 -0.2870 0.2776 0 1.0000 9.872 -0.12 -5.34 2.39 1.53 0.86
