# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 1.8023 1.1070 0 0.0000 19.000 -6.00 -6.00 1.45 0.32 1.12
1 2.4446 2.0808 0 0.0000 12.041 0.18 -12.26 1.57 1.57 0.00
2 1.9091 1.7166 0 0.0000 12.035 0.18 -12.25 1.57 1.57 0.00
3 1.9949 1.8137 0 0.0000 12.033 0.19 -12.25 1.56 1.57 0.01
4 2.3076 2.1076 0 0.0000 12.043 0.21 -12.26 1.55 1.57 0.02
5 2.2605 2.0196 0 0.0000 12.070 0.24 -12.28 1.55 1.58 0.02
6 2.2721 1.9730 0 0.0000 12.113 0.29 -12.32 1.55 1.58 0.03
7 2.4001 2.0055 0 0.0000 12.173 0.35 -12.37 1.56 1.58 0.03
8 2.5508 2.0343 0 0.0000 12.245 0.42 -12.43 1.56 1.59 0.03
9 2.6829 2.0501 0 0.0000 12.330 0.50 -12.51 1.56 1.60 0.04
10 2.7137 1.9909 0 0.0000 12.423 0.58 -12.59 1.56 1.60 0.04
11 2.6260 1.8288 0 0.0000 12.524 0.67 -12.68 1.56 1.61 0.05
12 2.6234 1.7320 0 0.0000 12.631 0.76 -12.77 1.56 1.62 0.06
13 2.6516 1.6886 0 0.0000 12.742 0.86 -12.86 1.56 1.62 0.06
14 2.7544 1.7728 0 0.0000 12.857 0.95 -12.96 1.56 1.63 0.07
15 2.8995 1.8839 0 0.0000 12.975 1.05 -13.06 1.56 1.64 0.08
16 2.8859 1.8510 0 0.0000 13.095 1.15 -13.16 1.56 1.65 0.08
17 2.8376 1.8310 0 0.0000 13.216 1.25 -13.26 1.56 1.65 0.09
18 2.7624 1.7891 0 0.0000 13.340 1.35 -13.36 1.56 1.66 0.10
19 2.7678 1.7360 0 0.0000 13.464 1.45 -13.46 1.56 1.67 0.10
20 2.9315 1.8931 0 0.0000 13.590 1.55 -13.56 1.56 1.67 0.11
21 2.8675 1.8510 0 0.0000 13.717 1.65 -13.67 1.56 1.68 0.12
22 2.7003 1.7313 0 0.0000 13.845 1.75 -13.77 1.56 1.69 0.12
23 2.7863 1.8398 0 0.0000 13.974 1.84 -13.87 1.56 1.69 0.13
24 2.7340 1.7931 0 0.0000 14.104 1.94 -13.97 1.56 1.70 0.14
25 2.6774 1.7685 0 0.0000 14.234 2.04 -14.07 1.56 1.70 0.14
26 2.5039 1.6336 0 0.0000 14.366 2.14 -14.17 1.56 1.71 0.15
27 2.5175 1.6736 0 0.0000 14.499 2.24 -14.27 1.56 1.72 0.15
28 2.4000 1.6087 0 0.0000 14.632 2.34 -14.37 1.56 1.72 0.16
29 2.1197 1.3960 0 0.0000 14.766 2.44 -14.47 1.56 1.73 0.17
30 2.5178 1.6356 0 0.0000 14.897 2.54 -14.57 1.56 1.73 0.18
31 2.4263 1.6116 0 0.0000 15.017 2.63 -14.66 1.56 1.74 0.18
32 1.8208 1.1502 0 0.0000 15.129 2.71 -14.75 1.56 1.74 0.18
33 2.8362 1.9419 0 0.0000 15.236 2.79 -14.82 1.56 1.75 0.19
34 2.1724 1.4103 0 0.0000 15.331 2.87 -14.89 1.56 1.75 0.19
35 2.3163 1.5801 0 0.0000 15.415 2.93 -14.95 1.56 1.76 0.20
36 1.8841 1.2912 0 0.0000 15.488 2.99 -15.00 1.57 1.76 0.19
37 2.1917 1.4915 0 0.0000 15.553 3.05 -15.04 1.56 1.76 0.20
38 2.6271 1.9453 0 0.0000 15.607 3.10 -15.08 1.56 1.77 0.21
39 1.8418 1.2791 0 0.0000 15.646 3.14 -15.10 1.56 1.77 0.20
40 2.2292 1.5743 0 0.0000 15.678 3.18 -15.11 1.56 1.77 0.21
41 1.5785 1.1270 0 0.0000 15.702 3.21 -15.12 1.57 1.77 0.21
42 1.6356 1.1312 0 0.0000 15.725 3.24 -15.12 1.56 1.77 0.21
43 2.2586 1.6004 0 0.0000 15.743 3.28 -15.13 1.56 1.78 0.21
44 1.7116 1.2378 0 0.0000 15.752 3.30 -15.12 1.57 1.78 0.21
45 1.7279 1.1925 0 0.0000 15.760 3.33 -15.11 1.57 1.78 0.21
46 1.8623 1.2503 0 0.0000 15.762 3.35 -15.10 1.56 1.78 0.22
47 2.0956 1.4750 0 0.0000 15.754 3.37 -15.08 1.56 1.78 0.22
48 2.0912 1.4765 0 0.0000 15.734 3.38 -15.05 1.56 1.78 0.22
49 1.8490 1.2753 0 0.0000 15.702 3.38 -15.01 1.56 1.78 0.22
50 1.6222 1.0837 0 0.0000 15.660 3.38 -14.97 1.57 1.79 0.22
51 1.6654 1.1445 0 0.0000 15.610 3.38 -14.92 1.57 1.79 0.22
52 1.7186 1.1767 0 0.0000 15.556 3.37 -14.86 1.57 1.79 0.22
53 1.4126 0.9270 0 0.0000 15.496 3.35 -14.80 1.57 1.79 0.22
54 1.6625 1.1764 0 0.0000 15.435 3.33 -14.74 1.57 1.79 0.22
55 1.3954 0.9082 0 0.0000 15.375 3.31 -14.68 1.57 1.78 0.21
56 1.3450 0.8505 0 0.0000 15.315 3.29 -14.62 1.57 1.78 0.21
57 1.2644 0.8031 0 0.0000 15.253 3.26 -14.57 1.57 1.78 0.21
58 1.3813 0.9337 0 0.0000 15.190 3.24 -14.51 1.57 1.78 0.21
59 1.2520 0.8184 0 0.0000 15.128 3.21 -14.45 1.57 1.78 0.21
60 1.1335 0.7178 0 0.0000 15.070 3.19 -14.39 1.57 1.78 0.21
61 1.2059 0.7683 0 0.0000 15.014 3.17 -14.34 1.57 1.78 0.21
62 1.2842 0.8445 0 0.0000 14.961 3.14 -14.29 1.57 1.78 0.21
