# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 -1.7866 -0.1765 0 0.0000 13.454 12.00 12.00 0.25 -2.68 2.93
1 0.2160 0.3806 0 0.0000 12.041 -0.30 12.11 -1.57 -1.57 0.00
2 0.4864 0.6770 0 0.0000 12.038 -0.31 12.11 -1.56 -1.57 0.01
3 0.2072 0.5806 0 0.0000 12.026 -0.32 12.10 -1.56 -1.57 0.00
4 0.2361 0.6423 0 0.0000 12.006 -0.33 12.08 -1.57 -1.57 0.00
5 0.1312 0.5590 0 0.0000 11.978 -0.33 12.05 -1.57 -1.57 0.00
6 0.0592 0.5220 0 0.0000 11.941 -0.34 12.01 -1.57 -1.57 0.00
7 -0.1375 0.4029 0 0.0000 11.896 -0.33 11.97 -1.57 -1.57 0.00
8 -0.2762 0.3153 0 0.0000 11.846 -0.33 11.92 -1.57 -1.57 0.00
9 -0.3133 0.2780 0 0.0000 11.791 -0.32 11.86 -1.57 -1.57 0.00
10 -0.5369 0.0907 0 0.0000 11.730 -0.31 11.80 -1.56 -1.57 0.00
11 -0.6655 0.0058 0 0.0000 11.666 -0.30 11.74 -1.56 -1.57 0.01
12 -0.7811 -0.0925 0 0.0000 11.599 -0.29 11.67 -1.56 -1.57 0.01
13 -0.9384 -0.1956 0 0.0000 11.527 -0.27 11.60 -1.56 -1.57 0.01
14 -1.1646 -0.3947 0 0.0000 11.452 -0.25 11.52 -1.56 -1.57 0.01
15 -1.3348 -0.5370 0 0.0000 11.372 -0.23 11.44 -1.56 -1.58 0.01
16 -1.4726 -0.6743 0 0.0000 11.290 -0.21 11.36 -1.56 -1.58 0.01
17 -1.7152 -0.8988 0 0.0000 11.204 -0.20 11.27 -1.56 -1.58 0.02
18 -1.7646 -0.9414 0 0.0000 11.116 -0.18 11.18 -1.56 -1.58 0.02
19 -1.9731 -1.1361 0 0.0000 11.032 -0.16 11.10 -1.56 -1.58 0.02
20 -2.0747 -1.2727 0 0.0000 10.950 -0.14 11.02 -1.56 -1.58 0.02
21 -2.1840 -1.4100 0 0.0000 10.868 -0.13 10.93 -1.56 -1.59 0.02
22 -2.2937 -1.5651 0 0.0000 10.787 -0.12 10.85 -1.56 -1.59 0.02
23 -2.3063 -1.7044 0 0.0000 10.706 -0.10 10.77 -1.57 -1.59 0.02
24 -2.1650 -1.8095 0 0.0000 10.626 -0.09 10.69 -1.57 -1.59 0.02
25 -1.9073 -1.9195 0 0.0000 10.546 -0.08 10.61 -1.57 -1.59 0.03
26 -1.8675 -2.0000 0 0.0000 10.463 -0.07 10.53 -1.57 -1.59 0.03
27 -1.6447 -2.0332 0 0.0000 10.380 -0.06 10.44 -1.57 -1.59 0.03
28 -1.4580 -2.0692 0 0.0000 10.296 -0.06 10.36 -1.57 -1.59 0.03
29 -1.5390 -2.2259 0 0.0000 10.211 -0.05 10.27 -1.57 -1.60 0.03
30 -1.3830 -2.2572 0 0.0000 10.126 -0.04 10.19 -1.57 -1.60 0.03
31 -1.1416 -2.2228 0 0.0000 10.042 -0.04 10.10 -1.57 -1.60 0.03
32 -0.9928 -2.1962 0 0.0000 9.956 -0.04 10.01 -1.56 -1.60 0.03
33 -0.5982 -2.1791 0 0.0000 9.869 -0.03 9.93 -1.57 -1.60 0.03
34 -0.4452 -2.1955 0 0.0000 9.785 -0.03 9.84 -1.56 -1.60 0.04
35 -0.5641 -2.2366 0 0.0000 9.706 -0.03 9.76 -1.56 -1.60 0.04
36 -0.4733 -2.1373 0 0.0000 9.628 -0.03 9.69 -1.56 -1.60 0.04
37 -0.4522 -2.1487 0 0.0000 9.551 -0.03 9.61 -1.56 -1.60 0.04
38 -0.2309 -2.0323 0 0.0000 9.471 -0.03 9.53 -1.56 -1.60 0.04
39 -0.0713 -1.9585 0 0.0000 9.390 -0.02 9.45 -1.56 -1.60 0.04
40 0.1274 -1.7826 0 0.0000 9.309 -0.02 9.36 -1.56 -1.60 0.04
41 0.1895 -1.7129 0 0.0000 9.226 -0.02 9.28 -1.56 -1.60 0.04
42 0.2567 -1.6689 0 0.0000 9.142 -0.01 9.20 -1.56 -1.60 0.04
43 0.3644 -1.5926 0 0.0000 9.055 -0.01 9.11 -1.56 -1.60 0.04
44 0.4930 -1.4786 0 0.0000 8.966 -0.01 9.02 -1.56 -1.60 0.04
45 0.6454 -1.3295 0 0.0000 8.875 -0.01 8.93 -1.56 -1.60 0.04
46 0.7621 -1.1840 0 0.0000 8.783 -0.00 8.83 -1.56 -1.60 0.04
47 0.8892 -1.0166 0 0.0000 8.689 -0.00 8.74 -1.56 -1.60 0.04
48 0.9432 -0.8722 0 0.0000 8.595 -0.00 8.65 -1.56 -1.61 0.05
49 1.0025 -0.6975 0 0.0000 8.500 -0.00 8.55 -1.56 -1.61 0.05
50 1.0257 -0.5960 0 0.0000 8.405 -0.00 8.45 -1.56 -1.61 0.05
51 1.0339 -0.4502 0 0.0000 8.310 -0.00 8.36 -1.56 -1.61 0.05
52 1.1294 -0.2911 0 0.0000 8.214 -0.00 8.26 -1.55 -1.61 0.05
53 1.1109 -0.1744 0 0.0000 8.118 -0.00 8.16 -1.55 -1.61 0.05
54 1.1135 -0.0108 0 0.0000 8.021 0.00 8.07 -1.55 -1.61 0.05
55 1.6395 0.6371 1 0.0500 7.926 0.00 7.97 -1.55 -1.61 0.06
