# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 1.8329 1.7344 0 0.0000 18.028 0.00 6.00 2.56 -1.57 2.15
1 0.3353 1.1023 0 0.0000 12.044 -12.20 0.30 -0.00 0.00 0.00
2 -0.0024 0.3253 0 0.0000 12.051 -12.21 0.29 0.00 0.00 0.00
3 0.0842 0.4070 0 0.0000 12.056 -12.21 0.28 0.00 0.00 0.00
4 0.3081 0.4272 0 0.0000 12.053 -12.21 0.27 0.01 0.00 0.00
5 0.3672 0.4402 0 0.0000 12.039 -12.20 0.25 0.00 0.00 0.00
6 0.2203 0.4009 0 0.0000 12.010 -12.17 0.23 0.00 0.01 0.00
7 -0.3758 0.2806 0 0.0000 11.969 -12.12 0.21 0.00 0.01 0.00
8 -0.4232 0.3026 0 0.0000 11.921 -12.08 0.20 0.00 0.01 0.01
9 -0.3303 0.3292 0 0.0000 11.868 -12.02 0.18 -0.00 0.01 0.01
10 -0.5259 0.3005 0 0.0000 11.806 -11.96 0.16 -0.00 0.01 0.01
11 -1.0468 0.1948 0 0.0000 11.738 -11.89 0.14 0.00 0.01 0.01
12 -1.3421 0.1366 0 0.0000 11.666 -11.82 0.13 0.00 0.01 0.01
13 -1.4063 0.1842 0 0.0000 11.590 -11.74 0.12 0.00 0.02 0.02
14 -1.5937 0.1132 0 0.0000 11.512 -11.66 0.11 0.00 0.02 0.02
15 -1.6873 0.1223 0 0.0000 11.432 -11.58 0.10 0.00 0.02 0.02
16 -1.8207 0.0730 0 0.0000 11.352 -11.50 0.09 0.00 0.02 0.02
17 -1.7475 0.1109 0 0.0000 11.273 -11.42 0.08 0.00 0.02 0.02
18 -1.8209 0.0639 0 0.0000 11.197 -11.35 0.08 0.00 0.02 0.02
19 -1.7648 0.0382 0 0.0000 11.123 -11.27 0.07 0.00 0.02 0.02
20 -1.7195 0.0243 0 0.0000 11.048 -11.19 0.06 0.00 0.02 0.02
21 -1.6679 0.0067 0 0.0000 10.971 -11.12 0.05 0.00 0.02 0.02
22 -1.5715 0.0132 0 0.0000 10.891 -11.04 0.04 0.00 0.02 0.02
23 -1.4434 -0.0549 0 0.0000 10.810 -10.95 0.04 0.00 0.02 0.02
