# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 -3.2436 -1.5001 0 0.0000 13.454 12.00 -12.00 1.77 2.68 0.91
1 0.2769 0.1523 0 0.0000 12.042 -0.06 12.05 -1.57 -1.57 0.00
2 -0.0738 0.2112 0 0.0000 12.044 -0.06 12.05 -1.57 -1.57 0.00
3 -0.3506 0.1356 0 0.0000 12.043 -0.05 12.05 -1.57 -1.57 0.00
4 -0.3255 0.2490 0 0.0000 12.036 -0.04 12.04 -1.57 -1.57 0.00
5 -0.2828 0.2485 0 0.0000 12.020 -0.04 12.03 -1.57 -1.57 0.00
6 -0.2911 0.2523 0 0.0000 11.992 -0.03 12.00 -1.57 -1.57 0.00
7 -0.2881 0.2749 0 0.0000 11.952 -0.02 11.96 -1.58 -1.57 0.00
8 -0.5615 0.0738 0 0.0000 11.899 -0.01 11.91 -1.58 -1.58 0.00
9 -0.9022 -0.0976 0 0.0000 11.839 -0.00 11.85 -1.57 -1.58 0.00
10 -1.0325 -0.1969 0 0.0000 11.772 0.00 11.78 -1.57 -1.58 0.00
11 -1.2403 -0.4118 0 0.0000 11.701 0.01 11.71 -1.57 -1.58 0.00
12 -1.4153 -0.5219 0 0.0000 11.629 0.01 11.63 -1.57 -1.58 0.00
13 -1.4871 -0.6115 0 0.0000 11.555 0.02 11.56 -1.57 -1.58 0.01
14 -1.6138 -0.7323 0 0.0000 11.477 0.02 11.48 -1.57 -1.58 0.01
15 -1.6928 -0.8402 0 0.0000 11.395 0.03 11.40 -1.57 -1.58 0.01
16 -1.8926 -1.0331 0 0.0000 11.310 0.03 11.31 -1.57 -1.58 0.01
17 -2.0704 -1.1963 0 0.0000 11.222 0.03 11.23 -1.57 -1.58 0.01
18 -2.1876 -1.3438 0 0.0000 11.133 0.03 11.14 -1.57 -1.58 0.01
19 -2.2823 -1.4778 0 0.0000 11.043 0.04 11.05 -1.57 -1.58 0.01
20 -2.3726 -1.6321 0 0.0000 10.952 0.04 10.96 -1.57 -1.58 0.01
21 -2.4022 -1.7306 0 0.0000 10.860 0.04 10.86 -1.57 -1.58 0.01
22 -2.2758 -1.8097 0 0.0000 10.766 0.03 10.77 -1.57 -1.58 0.01
23 -2.1796 -1.8340 0 0.0000 10.671 0.03 10.67 -1.57 -1.58 0.01
24 -2.0440 -1.9740 0 0.0000 10.579 0.03 10.58 -1.57 -1.58 0.01
25 -1.8651 -2.0331 0 0.0000 10.490 0.03 10.49 -1.57 -1.58 0.01
26 -1.7820 -2.1794 0 0.0000 10.402 0.03 10.40 -1.57 -1.58 0.01
27 -1.6511 -2.2206 0 0.0000 10.316 0.02 10.32 -1.57 -1.58 0.01
28 -1.5274 -2.2680 0 0.0000 10.230 0.02 10.23 -1.57 -1.58 0.01
29 -1.4173 -2.3129 0 0.0000 10.143 0.02 10.14 -1.57 -1.58 0.01
30 -1.1737 -2.2770 0 0.0000 10.053 0.02 10.05 -1.57 -1.58 0.01
31 -1.0189 -2.2675 0 0.0000 9.963 0.02 9.96 -1.57 -1.58 0.01
32 -0.8475 -2.2108 0 0.0000 9.873 0.02 9.87 -1.57 -1.58 0.01
33 -0.6552 -2.1736 0 0.0000 9.781 0.02 9.78 -1.57 -1.58 0.01
34 -0.4273 -2.1075 0 0.0000 9.689 0.02 9.69 -1.57 -1.58 0.01
35 -0.3405 -2.0574 0 0.0000 9.597 0.02 9.59 -1.57 -1.58 0.01
36 -0.1201 -1.9627 0 0.0000 9.503 0.02 9.50 -1.57 -1.58 0.01
37 0.1288 -1.8439 0 0.0000 9.410 0.02 9.41 -1.57 -1.58 0.01
38 0.5590 -1.6276 0 0.0000 9.315 0.02 9.31 -1.57 -1.58 0.01
39 0.6836 -1.4930 0 0.0000 9.221 0.02 9.22 -1.57 -1.58 0.01
40 0.7379 -1.3876 0 0.0000 9.128 0.02 9.12 -1.57 -1.58 0.01
41 0.8469 -1.2963 0 0.0000 9.033 0.02 9.03 -1.57 -1.58 0.01
42 1.0549 -1.1383 0 0.0000 8.939 0.02 8.93 -1.57 -1.58 0.01
43 1.2324 -0.9653 0 0.0000 8.843 0.02 8.84 -1.58 -1.58 0.01
44 1.3275 -0.7564 0 0.0000 8.747 0.02 8.74 -1.57 -1.58 0.01
45 1.4447 -0.5514 0 0.0000 8.650 0.02 8.64 -1.57 -1.58 0.01
46 1.5698 -0.3182 0 0.0000 8.554 0.02 8.54 -1.57 -1.58 0.01
47 1.7444 -0.0368 0 0.0000 8.456 0.02 8.45 -1.58 -1.58 0.01
48 1.9119 0.2473 0 0.0000 8.359 0.02 8.35 -1.57 -1.58 0.01
49 2.2864 0.7828 0 0.0000 8.261 0.02 8.25 -1.58 -1.58 0.00
50 2.2722 0.9112 0 0.0000 8.165 0.02 8.15 -1.58 -1.58 0.00
51 2.4852 1.2976 0 0.0000 8.071 0.02 8.06 -1.58 -1.58 0.00
52 2.4991 1.4714 1 0.0500 7.979 0.02 7.96 -1.57 -1.58 0.01
53 2.3989 1.4376 1 0.1000 7.888 0.02 7.87 -1.58 -1.58 0.00
54 2.5001 1.5755 1 0.1500 7.798 0.01 7.78 -1.58 -1.58 0.00
55 3.4640 3.2335 1 0.2000 7.711 0.01 7.69 -1.58 -1.58 0.00
56 3.0656 2.9270 1 0.2500 7.641 -0.00 7.62 -1.59 -1.58 0.01
57 3.0977 2.9792 1 0.3000 7.597 -0.03 7.57 -1.60 -1.58 0.02
58 3.1270 3.0226 1 0.3500 7.582 -0.06 7.54 -1.59 -1.57 0.02
59 3.1077 2.9940 1 0.4000 7.595 -0.11 7.55 -1.59 -1.56 0.03
60 2.9716 2.8274 1 0.4500 7.632 -0.17 7.57 -1.59 -1.56 0.03
61 3.0238 2.8444 1 0.5000 7.691 -0.25 7.62 -1.59 -1.55 0.04
62 3.0165 2.7550 1 0.5500 7.768 -0.32 7.68 -1.58 -1.54 0.05
63 2.8906 2.6116 1 0.6000 7.858 -0.41 7.75 -1.58 -1.53 0.06
64 2.8546 2.5465 1 0.6500 7.959 -0.50 7.84 -1.58 -1.52 0.07
65 2.8738 2.5123 0 0.0000 8.069 -0.59 7.93 -1.58 -1.50 0.08
66 2.8100 2.4215 0 0.0000 8.185 -0.68 8.02 -1.58 -1.49 0.09
67 2.8087 2.2729 0 0.0000 8.307 -0.78 8.12 -1.58 -1.48 0.10
68 2.6914 2.1953 0 0.0000 8.432 -0.88 8.21 -1.58 -1.47 0.11
69 2.8309 1.8084 0 0.0000 8.561 -0.97 8.31 -1.58 -1.46 0.12
70 2.4901 0.8300 0 0.0000 8.692 -1.07 8.41 -1.58 -1.45 0.13
71 1.1238 0.3176 0 0.0000 8.821 -1.17 8.51 -1.59 -1.44 0.15
72 0.2113 0.0573 0 0.0000 8.935 -1.25 8.60 -1.62 -1.43 0.18
73 0.2465 -0.1375 0 0.0000 9.022 -1.32 8.67 -1.63 -1.43 0.20
74 0.2510 -0.3144 0 0.0000 9.077 -1.37 8.70 -1.62 -1.42 0.20
75 0.2155 -0.2718 0 0.0000 9.099 -1.39 8.71 -1.60 -1.42 0.18
76 0.0766 -0.3250 0 0.0000 9.095 -1.40 8.70 -1.59 -1.42 0.17
77 -0.0369 -0.2555 0 0.0000 9.071 -1.38 8.67 -1.59 -1.42 0.17
78 -0.2250 -0.3187 0 0.0000 9.028 -1.35 8.62 -1.58 -1.42 0.16
79 -0.5198 -0.3126 0 0.0000 8.971 -1.31 8.57 -1.58 -1.43 0.16
80 -0.4774 -0.0646 0 0.0000 8.902 -1.27 8.50 -1.58 -1.43 0.15
81 0.0960 0.0250 0 0.0000 8.823 -1.21 8.42 -1.58 -1.43 0.15
82 0.9523 0.2055 0 0.0000 8.736 -1.16 8.34 -1.58 -1.44 0.14
