# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 1.0386 0.9339 0 0.0000 13.454 12.00 12.00 1.98 -2.03 2.26
1 0.4979 0.4067 0 0.0000 12.043 -12.34 0.23 -0.00 0.00 0.00
2 0.2268 0.3381 0 0.0000 12.048 -12.35 0.23 0.00 0.00 0.00
3 0.4890 0.4010 0 0.0000 12.051 -12.35 0.23 0.01 0.00 0.01
4 0.7212 0.5329 0 0.0000 12.041 -12.34 0.22 0.01 0.00 0.01
5 0.5155 0.4382 0 0.0000 12.018 -12.32 0.22 0.01 0.00 0.00
6 0.3590 0.3919 0 0.0000 11.982 -12.28 0.21 0.00 0.00 0.00
7 0.1852 0.3240 0 0.0000 11.935 -12.23 0.20 0.00 0.00 0.00
8 -0.1968 0.2235 0 0.0000 11.878 -12.18 0.19 0.00 0.00 0.00
9 -0.3743 0.2015 0 0.0000 11.814 -12.11 0.18 0.00 0.00 0.00
10 -0.5075 0.1679 0 0.0000 11.744 -12.04 0.17 0.00 0.01 0.00
11 -1.0157 0.0461 0 0.0000 11.669 -11.97 0.16 0.00 0.01 0.00
12 -1.3086 -0.0102 0 0.0000 11.590 -11.89 0.15 0.00 0.01 0.01
13 -1.7731 -0.1428 0 0.0000 11.508 -11.80 0.14 0.00 0.01 0.01
14 -1.9416 -0.2254 0 0.0000 11.426 -11.72 0.13 0.00 0.01 0.01
15 -2.0808 -0.2318 0 0.0000 11.349 -11.64 0.12 -0.00 0.01 0.01
16 -1.7786 -0.0491 0 0.0000 11.277 -11.57 0.11 -0.00 0.01 0.01
17 -1.6558 0.0348 0 0.0000 11.207 -11.50 0.10 -0.00 0.01 0.01
18 -2.4463 -0.2056 0 0.0000 11.135 -11.43 0.09 0.00 0.01 0.01
19 -2.4708 -0.2126 0 0.0000 11.061 -11.35 0.09 -0.00 0.01 0.01
20 -2.3835 -0.1960 0 0.0000 10.983 -11.28 0.08 -0.00 0.01 0.02
21 -2.3493 -0.2411 0 0.0000 10.903 -11.20 0.07 -0.00 0.01 0.02
22 -2.3493 -0.2991 0 0.0000 10.820 -11.11 0.07 -0.00 0.02 0.02
23 -2.2500 -0.3456 0 0.0000 10.735 -11.03 0.06 -0.00 0.02 0.02
24 -2.1955 -0.3594 0 0.0000 10.650 -10.94 0.05 -0.00 0.02 0.02
25 -2.1634 -0.3397 0 0.0000 10.568 -10.86 0.05 -0.00 0.02 0.02
26 -1.9608 -0.4009 0 0.0000 10.492 -10.78 0.04 -0.00 0.02 0.02
27 -1.8714 -0.3765 0 0.0000 10.417 -10.71 0.04 -0.01 0.02 0.03
28 -1.7443 -0.4186 0 0.0000 10.342 -10.63 0.04 -0.01 0.02 0.02
29 -1.7758 -0.4443 0 0.0000 10.268 -10.56 0.03 -0.00 0.02 0.02
30 -1.7117 -0.4687 0 0.0000 10.193 -10.48 0.03 -0.00 0.02 0.02
31 -1.7332 -0.5850 0 0.0000 10.117 -10.41 0.03 -0.00 0.02 0.02
32 -1.5006 -0.5182 0 0.0000 10.038 -10.33 0.03 -0.00 0.02 0.02
33 -1.5392 -0.5890 0 0.0000 9.957 -10.25 0.03 -0.00 0.02 0.02
34 -1.1694 -0.5013 0 0.0000 9.876 -10.16 0.02 -0.00 0.02 0.02
35 -1.1289 -0.5135 0 0.0000 9.794 -10.08 0.02 -0.00 0.02 0.02
36 -1.1664 -0.5765 0 0.0000 9.713 -10.00 0.02 0.00 0.02 0.02
37 -1.1079 -0.6235 0 0.0000 9.629 -9.91 0.02 0.00 0.02 0.02
38 -0.9206 -0.5886 0 0.0000 9.544 -9.83 0.02 0.00 0.02 0.02
39 -0.7833 -0.6103 0 0.0000 9.458 -9.74 0.02 0.00 0.02 0.02
40 -0.7313 -0.6634 0 0.0000 9.374 -9.66 0.02 0.00 0.02 0.02
41 -0.7167 -0.6442 0 0.0000 9.292 -9.58 0.01 0.00 0.02 0.02
42 -0.5615 -0.6446 0 0.0000 9.209 -9.49 0.01 0.00 0.02 0.02
43 -0.3188 -0.6276 0 0.0000 9.128 -9.41 0.01 -0.00 0.02 0.03
44 0.1806 -0.5048 0 0.0000 9.050 -9.33 0.01 -0.00 0.02 0.03
45 -0.2191 -0.5871 0 0.0000 8.975 -9.26 0.01 -0.00 0.03 0.03
46 -0.3856 -0.6546 0 0.0000 8.902 -9.18 0.01 0.00 0.03 0.02
47 -0.3571 -0.6444 0 0.0000 8.826 -9.11 0.00 0.00 0.03 0.03
48 -0.2866 -0.6014 0 0.0000 8.748 -9.03 0.00 0.00 0.03 0.03
49 -0.2378 -0.5785 0 0.0000 8.666 -8.94 0.00 0.00 0.03 0.03
50 -0.1716 -0.5653 0 0.0000 8.580 -8.86 0.00 0.00 0.03 0.02
51 0.1994 -0.4415 0 0.0000 8.494 -8.77 0.00 0.00 0.03 0.02
52 0.1588 -0.4460 0 0.0000 8.408 -8.69 0.00 0.00 0.03 0.02
53 0.0921 -0.4670 0 0.0000 8.322 -8.60 0.00 0.01 0.03 0.02
54 0.0551 -0.5047 0 0.0000 8.234 -8.51 0.00 0.00 0.03 0.02
55 0.1620 -0.4658 0 0.0000 8.145 -8.42 0.00 0.00 0.03 0.02
56 0.4020 -0.3821 0 0.0000 8.054 -8.33 0.00 0.00 0.03 0.02
57 0.3891 -0.4032 1 0.0500 7.964 -8.24 0.00 0.00 0.03 0.03
58 0.2627 -0.5127 1 0.1000 7.875 -8.15 0.00 0.00 0.03 0.03
59 0.4518 -0.4379 1 0.1500 7.785 -8.06 0.00 0.00 0.03 0.03
60 0.5530 -0.3605 1 0.2000 7.696 -7.97 0.00 0.00 0.03 0.03
61 0.4811 -0.4290 1 0.2500 7.607 -7.88 0.00 0.00 0.03 0.03
62 0.5321 -0.4110 1 0.3000 7.518 -7.79 0.00 0.00 0.03 0.03
63 0.6853 -0.3826 1 0.3500 7.428 -7.70 0.00 0.00 0.03 0.03
64 0.6847 -0.4197 1 0.4000 7.339 -7.61 0.00 0.00 0.03 0.03
65 0.6449 -0.4807 1 0.4500 7.251 -7.52 0.00 0.00 0.03 0.03
66 0.7337 -0.4823 1 0.5000 7.163 -7.43 0.00 0.00 0.03 0.03
67 0.6579 -0.5850 1 0.5500 7.075 -7.34 -0.00 0.00 0.03 0.03
68 0.5872 -0.6489 1 0.6000 6.988 -7.25 -0.00 0.00 0.03 0.03
69 0.5890 -0.7014 1 0.6500 6.899 -7.16 -0.01 0.00 0.03 0.03
70 0.4994 -0.8108 1 0.7000 6.811 -7.07 -0.01 0.00 0.04 0.03
71 0.4893 -0.8557 1 0.7500 6.721 -6.98 -0.01 -0.00 0.04 0.04
72 0.4706 -0.9046 1 0.8000 6.631 -6.89 -0.01 -0.00 0.04 0.04
73 0.4732 -0.9379 1 0.8500 6.541 -6.80 -0.00 -0.00 0.04 0.04
74 0.4600 -0.9238 1 0.9000 6.452 -6.71 -0.00 -0.00 0.04 0.04
75 0.4468 -0.9664 1 0.9500 6.362 -6.62 0.00 -0.00 0.04 0.04
76 0.4983 -0.8948 0 1.0000 6.273 -6.53 0.00 -0.00 0.04 0.04
77 0.5165 -0.8312 0 1.0000 6.177 -6.44 0.01 -0.01 0.04 0.04
78 0.7192 -0.5853 0 1.0000 6.071 -6.35 0.01 -0.01 0.04 0.04
79 1.7281 0.4835 0 1.0000 5.956 -6.26 0.01 0.00 0.04 0.03
80 2.1343 0.9412 0 1.0000 5.840 -6.16 0.01 0.03 0.04 0.01
81 2.2998 1.2822 0 1.0000 5.734 -6.07 0.01 0.05 0.04 0.01
82 0.1525 -0.3695 0 1.0000 5.651 -5.97 0.01 0.08 0.04 0.04
83 -0.0164 0.5764 0 1.0000 5.612 -5.88 0.02 0.11 0.04 0.07
84 -0.4057 0.5228 0 1.0000 5.644 -5.78 0.02 0.14 0.04 0.10
85 -0.6013 0.2661 0 1.0000 5.773 -5.69 0.02 0.16 0.04 0.12
86 -0.3443 0.3318 0 1.0000 6.028 -5.59 0.02 0.19 0.04 0.15
87 -0.0372 0.4393 0 1.0000 6.427 -5.49 0.03 0.21 0.04 0.17
88 0.2032 0.4730 0 1.0000 6.982 -5.40 0.03 0.23 0.04 0.20
89 0.5484 0.6100 0 1.0000 7.696 -5.30 0.04 0.26 0.04 0.22
90 0.8355 0.7627 0 1.0000 8.565 -5.20 0.05 0.28 0.04 0.24
91 0.9489 0.8202 0 1.0000 9.581 -5.11 0.06 0.29 0.04 0.26
