# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 1.0781 0.5080 0 0.0000 12.042 -12.29 0.09 0.00 0.00 0.00
1 0.5974 0.3278 0 0.0000 12.040 -12.29 0.09 -0.00 -0.00 0.00
2 0.7431 0.4731 0 0.0000 12.032 -12.28 0.09 0.00 -0.00 0.00
3 0.7852 0.4535 0 0.0000 12.009 -12.25 0.09 0.00 -0.00 0.00
4 0.6991 0.4346 0 0.0000 11.973 -12.22 0.10 -0.00 -0.00 0.00
5 0.3898 0.3310 0 0.0000 11.922 -12.17 0.10 0.00 -0.00 0.00
6 0.1769 0.2441 0 0.0000 11.859 -12.10 0.11 0.00 -0.00 0.00
7 -0.1473 0.1841 0 0.0000 11.787 -12.03 0.12 0.00 -0.00 0.01
8 -0.4814 0.1089 0 0.0000 11.706 -11.95 0.13 0.00 -0.00 0.00
9 -0.7824 0.0216 0 0.0000 11.620 -11.86 0.14 0.00 -0.00 0.00
10 -1.2755 -0.0940 0 0.0000 11.530 -11.77 0.15 0.00 -0.01 0.01
11 -1.6897 -0.1849 0 0.0000 11.437 -11.68 0.17 -0.00 -0.01 0.01
12 -1.8908 -0.2655 0 0.0000 11.343 -11.59 0.18 0.00 -0.01 0.01
13 -1.8704 -0.2122 0 0.0000 11.248 -11.49 0.19 -0.00 -0.01 0.01
14 -2.0396 -0.2544 0 0.0000 11.154 -11.40 0.21 -0.01 -0.01 0.01
15 -2.3208 -0.3790 0 0.0000 11.059 -11.30 0.23 -0.00 -0.01 0.01
16 -2.3324 -0.3904 0 0.0000 10.964 -11.20 0.26 -0.01 -0.02 0.01
17 -2.3131 -0.4019 0 0.0000 10.871 -11.11 0.28 -0.02 -0.02 0.00
18 -2.2224 -0.3884 0 0.0000 10.782 -11.02 0.31 -0.02 -0.02 0.00
19 -2.1299 -0.4584 0 0.0000 10.698 -10.93 0.33 -0.02 -0.02 0.00
20 -2.0373 -0.5037 0 0.0000 10.618 -10.85 0.36 -0.02 -0.03 0.00
21 -2.0520 -0.5274 0 0.0000 10.538 -10.77 0.38 -0.02 -0.03 0.01
22 -2.0294 -0.6007 0 0.0000 10.457 -10.69 0.40 -0.02 -0.03 0.01
23 -1.9321 -0.6011 0 0.0000 10.372 -10.60 0.42 -0.02 -0.03 0.01
24 -1.6000 -0.3849 0 0.0000 10.287 -10.52 0.44 -0.02 -0.03 0.02
25 -1.1675 0.1625 0 0.0000 10.209 -10.44 0.46 -0.02 -0.04 0.02
