# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
167 -1.1313 0.0792 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
168 -1.2154 0.0463 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
169 -1.3585 -0.0007 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
170 -1.3846 0.0168 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
171 -1.4664 -0.0269 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
172 -1.4528 -0.0396 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
173 -1.4923 -0.0653 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
174 -1.4939 -0.0600 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
175 -1.5451 -0.0751 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
176 -1.5411 -0.0945 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
177 -1.5272 -0.1051 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
178 -1.5453 -0.1079 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
179 -1.5138 -0.0940 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
180 -1.5872 -0.1366 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
181 -1.6520 -0.1530 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
182 -1.5835 -0.1373 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
183 -1.4599 -0.1500 0 0.0000 8.536 -1.23 -8.61 1.57 1.40 0.17
184 -1.4829 -0.1652 0 0.0000 8.536 -1.23 -8.61 1.57 1.40 0.17
185 -1.4751 -0.1597 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
186 -1.4879 -0.1592 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
187 -1.4802 -0.1681 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
188 -1.4699 -0.1635 0 0.0000 8.535 -1.24 -8.61 1.57 1.40 0.17
189 -1.4850 -0.1640 0 0.0000 8.534 -1.24 -8.61 1.57 1.40 0.17
190 -1.4414 -0.1108 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
191 -1.4322 -0.1067 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
192 -1.4672 -0.1091 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
193 -1.4391 -0.0968 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
194 -1.4415 -0.1087 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
195 -1.4549 -0.0998 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
196 -1.4181 -0.0895 0 0.0000 8.533 -1.24 -8.61 1.57 1.40 0.17
197 -1.4168 -0.0950 0 0.0000 8.533 -1.24 -8.60 1.57 1.40 0.17
198 -1.4003 -0.0667 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
199 -1.3823 -0.0528 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
200 -1.3798 -0.0604 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
201 -1.3719 -0.0520 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
202 -1.3656 -0.0581 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
203 -1.3408 -0.0724 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
204 -1.2956 -0.0543 0 0.0000 8.528 -1.24 -8.60 1.57 1.40 0.17
205 -1.3464 -0.0593 0 0.0000 8.526 -1.24 -8.60 1.57 1.40 0.17
206 -1.3991 -0.0680 0 0.0000 8.524 -1.24 -8.60 1.57 1.40 0.17
207 -1.3252 -0.0158 0 0.0000 8.524 -1.24 -8.60 1.57 1.40 0.17
208 -1.2912 -0.0416 0 0.0000 8.524 -1.24 -8.60 1.57 1.40 0.17
209 -1.3606 -0.0781 0 0.0000 8.524 -1.24 -8.60 1.57 1.40 0.17
210 -1.3374 -0.0629 0 0.0000 8.525 -1.24 -8.60 1.57 1.40 0.17
211 -1.3727 -0.1123 0 0.0000 8.526 -1.24 -8.60 1.57 1.40 0.17
212 -1.5799 -0.1823 0 0.0000 8.528 -1.24 -8.60 1.57 1.40 0.17
213 -1.6183 -0.1771 0 0.0000 8.529 -1.24 -8.60 1.57 1.40 0.17
214 -1.6439 -0.1749 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
215 -1.6001 -0.1623 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
216 -1.5986 -0.1762 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
217 -1.5794 -0.1229 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
218 -1.5454 -0.1500 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
219 -1.5711 -0.1630 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
220 -1.5329 -0.1661 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
221 -1.5497 -0.1763 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
222 -1.5358 -0.1595 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
223 -1.5649 -0.1830 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
224 -1.5575 -0.1686 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
225 -1.5549 -0.1723 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
226 -1.5904 -0.1845 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
227 -1.5858 -0.1865 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
228 -1.5536 -0.1848 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
229 -1.5716 -0.2083 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
230 -1.5112 -0.1956 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
231 -1.5412 -0.1965 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
232 -1.5276 -0.1964 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
233 -1.5133 -0.1964 0 0.0000 8.529 -1.24 -8.60 1.57 1.40 0.17
234 -1.4923 -0.2003 0 0.0000 8.527 -1.24 -8.60 1.57 1.40 0.17
235 -1.4291 -0.1625 0 0.0000 8.525 -1.24 -8.60 1.57 1.40 0.17
236 -1.4896 -0.1644 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
237 -1.5951 -0.1965 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
238 -1.5074 -0.1376 0 0.0000 8.521 -1.24 -8.59 1.57 1.40 0.17
239 -1.5089 -0.1496 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
240 -1.5078 -0.1475 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
241 -1.5029 -0.1239 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
242 -1.4948 -0.1189 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
243 -1.4798 -0.1092 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
244 -1.4533 -0.1032 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
245 -1.4402 -0.0746 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
246 -1.4007 -0.0964 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
247 -1.4353 -0.1182 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
248 -1.3881 -0.1219 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
249 -1.3611 -0.1148 0 0.0000 8.522 -1.24 -8.59 1.57 1.40 0.17
250 -1.4065 -0.1074 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
251 -1.4098 -0.0957 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
252 -1.4354 -0.1132 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
253 -1.4832 -0.1020 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
254 -1.4187 -0.0722 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
255 -1.3270 -0.0479 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
256 -1.2957 -0.0373 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
257 -1.2946 -0.0176 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
258 -1.3037 -0.0156 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
259 -1.3311 -0.0076 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
260 -1.3395 -0.0071 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
261 -1.3491 0.0225 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
262 -1.3087 0.0155 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
263 -1.2993 -0.0047 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
264 -1.3245 -0.0300 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
265 -1.3835 -0.0663 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
266 -1.3666 -0.0724 0 0.0000 8.522 -1.24 -8.60 1.57 1.40 0.17
267 -1.3921 -0.0740 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
268 -1.4146 -0.0793 0 0.0000 8.523 -1.24 -8.60 1.57 1.40 0.17
269 -1.4843 -0.1442 0 0.0000 8.525 -1.24 -8.60 1.57 1.40 0.17
270 -1.6063 -0.2131 0 0.0000 8.526 -1.24 -8.60 1.57 1.40 0.17
271 -1.6202 -0.1838 0 0.0000 8.526 -1.24 -8.60 1.57 1.40 0.17
272 -1.6474 -0.1861 0 0.0000 8.527 -1.24 -8.60 1.57 1.40 0.17
273 -1.6503 -0.1479 0 0.0000 8.528 -1.24 -8.60 1.57 1.40 0.17
274 -1.6859 -0.2007 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
275 -1.5716 -0.1475 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
276 -1.5864 -0.1976 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
277 -1.5665 -0.1942 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
278 -1.6082 -0.2060 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
279 -1.6062 -0.1955 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
280 -1.5340 -0.1695 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
281 -1.5400 -0.2052 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
282 -1.5403 -0.2151 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
283 -1.5638 -0.1953 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
284 -1.5414 -0.2050 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
285 -1.5966 -0.2150 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
286 -1.6375 -0.2392 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
287 -1.5923 -0.2220 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
288 -1.5764 -0.2232 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
289 -1.5576 -0.2210 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
290 -1.5438 -0.1951 0 0.0000 8.532 -1.24 -8.60 1.57 1.40 0.17
291 -1.5080 -0.1925 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
292 -1.4766 -0.1782 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
293 -1.4607 -0.1652 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
294 -1.4557 -0.1508 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
295 -1.4617 -0.1645 0 0.0000 8.531 -1.24 -8.60 1.57 1.40 0.17
296 -1.4839 -0.1558 0 0.0000 8.530 -1.24 -8.60 1.57 1.40 0.17
