# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 0.4910 0.0209 0 0.0000 6.083 -12.00 -6.00 2.93 0.00 2.93
1 -0.5270 -0.0981 0 0.0000 12.042 -12.20 0.30 0.00 0.00 0.00
2 -0.3420 0.1245 0 0.0000 12.045 -12.21 0.30 0.00 0.00 0.00
3 0.0456 0.3290 0 0.0000 12.043 -12.20 0.30 0.00 0.00 0.00
4 0.3240 0.4764 0 0.0000 12.029 -12.19 0.30 0.00 0.00 0.00
5 0.2025 0.4515 0 0.0000 12.000 -12.16 0.30 0.00 0.00 0.00
6 -0.0476 0.3462 0 0.0000 11.956 -12.12 0.29 0.00 0.00 0.00
7 -0.1968 0.2903 0 0.0000 11.898 -12.06 0.29 0.00 0.00 0.00
8 -0.4674 0.2082 0 0.0000 11.830 -11.99 0.30 0.00 0.00 0.00
9 -0.7574 0.1622 0 0.0000 11.752 -11.91 0.30 0.00 0.00 0.00
10 -1.0840 0.0642 0 0.0000 11.668 -11.83 0.30 0.00 -0.00 0.00
11 -1.4035 -0.0519 0 0.0000 11.578 -11.74 0.31 0.00 -0.00 0.00
12 -1.6052 -0.1162 0 0.0000 11.485 -11.64 0.32 0.00 -0.00 0.00
13 -1.7964 -0.1986 0 0.0000 11.390 -11.55 0.33 0.00 -0.00 0.00
14 -1.8748 -0.2459 0 0.0000 11.293 -11.45 0.35 -0.00 -0.00 0.00
15 -2.0277 -0.3275 0 0.0000 11.195 -11.35 0.37 -0.00 -0.01 0.00
16 -2.1272 -0.3718 0 0.0000 11.096 -11.25 0.39 -0.01 -0.01 0.00
17 -2.1817 -0.4121 0 0.0000 10.999 -11.15 0.42 -0.01 -0.01 0.00
18 -2.0214 -0.3627 0 0.0000 10.905 -11.06 0.44 -0.01 -0.01 0.00
19 -1.9159 -0.3284 0 0.0000 10.816 -10.97 0.46 -0.01 -0.01 0.00
20 -1.7258 -0.2284 0 0.0000 10.733 -10.89 0.48 -0.02 -0.02 0.00
21 -1.5630 -0.1694 0 0.0000 10.660 -10.81 0.49 -0.02 -0.02 0.00
22 -1.3662 0.0324 0 0.0000 10.596 -10.75 0.50 -0.02 -0.02 0.00
23 -1.4072 -0.1265 0 0.0000 10.542 -10.69 0.51 -0.02 -0.02 0.00
24 -1.2565 0.0326 0 0.0000 10.498 -10.65 0.52 -0.02 -0.02 0.00
25 -1.3020 -0.1020 0 0.0000 10.465 -10.61 0.52 -0.02 -0.02 0.00
26 -1.2345 0.0017 0 0.0000 10.441 -10.59 0.53 -0.02 -0.02 0.00
27 -1.1909 -0.0325 0 0.0000 10.427 -10.57 0.54 -0.02 -0.02 0.00
28 -1.4593 -0.2403 0 0.0000 10.421 -10.57 0.54 -0.02 -0.02 0.00
29 -1.3305 -0.1752 0 0.0000 10.420 -10.57 0.55 -0.02 -0.02 0.00
30 -1.2296 -0.0703 0 0.0000 10.425 -10.57 0.55 -0.02 -0.02 0.00
31 -1.1616 0.0109 0 0.0000 10.436 -10.58 0.56 -0.02 -0.02 0.00
32 -0.6028 0.0116 0 0.0000 10.449 -10.59 0.56 -0.02 -0.03 0.00
33 -0.4515 -0.0927 0 0.0000 10.454 -10.60 0.57 -0.02 -0.03 0.00
34 -0.6437 -0.0021 0 0.0000 10.445 -10.59 0.58 -0.03 -0.03 0.00
35 -0.7384 -0.0187 0 0.0000 10.419 -10.56 0.59 -0.03 -0.03 0.00
36 -1.1445 -0.0285 0 0.0000 10.378 -10.52 0.60 -0.03 -0.03 0.00
37 -1.4858 -0.1370 0 0.0000 10.323 -10.46 0.61 -0.03 -0.03 0.00
38 -1.4359 -0.3483 0 0.0000 10.257 -10.40 0.62 -0.03 -0.03 0.00
39 -0.8951 0.0119 0 0.0000 10.189 -10.33 0.63 -0.03 -0.03 0.00
40 -0.7292 0.2461 0 0.0000 10.128 -10.26 0.64 -0.03 -0.03 0.00
41 -0.6574 0.2296 0 0.0000 10.079 -10.21 0.66 -0.03 -0.04 0.00
42 -0.8007 0.1645 0 0.0000 10.039 -10.17 0.66 -0.03 -0.04 0.01
43 -0.7661 0.1042 0 0.0000 10.002 -10.14 0.67 -0.03 -0.04 0.01
44 -0.8226 0.0474 0 0.0000 9.963 -10.10 0.68 -0.03 -0.04 0.01
45 -0.6712 -0.0094 0 0.0000 9.920 -10.05 0.69 -0.03 -0.04 0.01
46 -0.6678 -0.0414 0 0.0000 9.876 -10.01 0.70 -0.03 -0.04 0.01
47 -0.5928 0.1556 0 0.0000 9.838 -9.97 0.71 -0.03 -0.04 0.01
48 -0.5046 0.1079 0 0.0000 9.812 -9.94 0.72 -0.03 -0.04 0.01
49 -0.4124 0.2047 0 0.0000 9.797 -9.92 0.72 -0.03 -0.04 0.02
50 -0.4843 0.2220 0 0.0000 9.792 -9.92 0.73 -0.03 -0.04 0.02
