# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 0.8985 0.1891 0 0.0000 13.454 0.00 -6.00 0.43 2.03 1.60
1 -0.8189 -0.0728 0 0.0000 12.042 -12.34 0.23 -0.00 0.00 0.00
2 0.0023 0.2083 0 0.0000 12.044 -12.34 0.23 0.00 0.00 0.00
3 0.0903 0.2432 0 0.0000 12.040 -12.34 0.23 -0.00 0.00 0.00
4 0.1102 0.3048 0 0.0000 12.024 -12.32 0.23 -0.00 -0.00 0.00
5 0.0803 0.3142 0 0.0000 11.995 -12.29 0.24 -0.00 -0.00 0.00
6 -0.0779 0.2663 0 0.0000 11.952 -12.25 0.24 -0.01 -0.00 0.01
7 -0.3055 0.1989 0 0.0000 11.897 -12.19 0.24 -0.01 -0.00 0.01
8 -0.5790 0.1780 0 0.0000 11.831 -12.13 0.25 -0.01 -0.00 0.01
9 -0.9939 0.0970 0 0.0000 11.756 -12.05 0.25 -0.01 -0.00 0.01
10 -1.3933 -0.0376 0 0.0000 11.674 -11.97 0.26 -0.01 -0.00 0.01
11 -1.8068 -0.1523 0 0.0000 11.588 -11.88 0.27 -0.01 -0.00 0.01
12 -1.9996 -0.2289 0 0.0000 11.498 -11.79 0.29 -0.01 -0.00 0.01
13 -2.2277 -0.3243 0 0.0000 11.406 -11.70 0.31 -0.01 -0.01 0.01
14 -2.3545 -0.3753 0 0.0000 11.312 -11.61 0.34 -0.02 -0.01 0.01
15 -2.4372 -0.4285 0 0.0000 11.217 -11.51 0.37 -0.02 -0.01 0.01
16 -2.5338 -0.5112 0 0.0000 11.121 -11.41 0.40 -0.02 -0.01 0.01
17 -2.6127 -0.5512 0 0.0000 11.023 -11.31 0.43 -0.03 -0.02 0.01
18 -2.5279 -0.5567 0 0.0000 10.927 -11.22 0.46 -0.04 -0.02 0.02
19 -2.4928 -0.5421 0 0.0000 10.832 -11.12 0.50 -0.05 -0.02 0.02
20 -2.4821 -0.5159 0 0.0000 10.742 -11.03 0.53 -0.05 -0.03 0.02
21 -2.1642 -0.5350 0 0.0000 10.659 -10.94 0.56 -0.06 -0.03 0.03
22 -2.1480 -0.4204 0 0.0000 10.581 -10.86 0.59 -0.06 -0.03 0.03
23 -1.9688 -0.2667 0 0.0000 10.512 -10.79 0.61 -0.06 -0.04 0.03
24 -1.9295 -0.2767 0 0.0000 10.454 -10.73 0.63 -0.07 -0.04 0.03
25 -1.9698 -0.4225 0 0.0000 10.407 -10.68 0.65 -0.07 -0.04 0.03
26 -1.6729 -0.3389 0 0.0000 10.366 -10.64 0.66 -0.07 -0.04 0.03
27 -1.9668 -0.5913 0 0.0000 10.327 -10.60 0.68 -0.07 -0.04 0.03
28 -1.9736 -0.5911 0 0.0000 10.284 -10.56 0.69 -0.07 -0.05 0.03
29 -1.8407 -0.4279 0 0.0000 10.237 -10.51 0.71 -0.07 -0.05 0.03
30 -1.7999 -0.5904 0 0.0000 10.184 -10.46 0.72 -0.08 -0.05 0.03
31 -1.3874 -0.2716 0 0.0000 10.129 -10.40 0.74 -0.07 -0.05 0.02
32 -1.0942 0.1493 0 0.0000 10.082 -10.35 0.75 -0.07 -0.05 0.02
33 -1.0692 -0.0176 0 0.0000 10.047 -10.31 0.77 -0.08 -0.05 0.02
34 -1.5404 -0.4711 0 0.0000 10.019 -10.28 0.79 -0.08 -0.06 0.02
35 -0.9160 -0.0709 0 0.0000 9.992 -10.26 0.81 -0.08 -0.06 0.02
36 -0.9325 -0.0910 0 0.0000 9.959 -10.22 0.82 -0.09 -0.06 0.03
37 -1.1975 -0.1728 0 0.0000 9.916 -10.18 0.84 -0.09 -0.06 0.03
38 -1.4871 -0.3855 0 0.0000 9.864 -10.12 0.85 -0.10 -0.06 0.03
39 -1.4075 -0.4466 0 0.0000 9.803 -10.06 0.87 -0.10 -0.07 0.03
40 -1.3394 -0.5617 0 0.0000 9.735 -9.99 0.89 -0.10 -0.07 0.03
41 -0.8833 -0.3322 0 0.0000 9.662 -9.91 0.90 -0.10 -0.07 0.03
42 -0.5338 0.2108 0 0.0000 9.596 -9.84 0.92 -0.10 -0.07 0.03
43 -0.5657 0.2372 0 0.0000 9.544 -9.79 0.93 -0.10 -0.07 0.02
44 -0.4148 0.1906 0 0.0000 9.507 -9.75 0.95 -0.10 -0.08 0.02
45 -0.4938 0.1493 0 0.0000 9.481 -9.72 0.96 -0.09 -0.08 0.02
46 -0.8199 -0.1587 0 0.0000 9.465 -9.71 0.97 -0.09 -0.08 0.01
47 -0.7175 -0.0241 0 0.0000 9.457 -9.70 0.97 -0.09 -0.08 0.01
48 -0.7905 -0.0184 0 0.0000 9.458 -9.70 0.98 -0.09 -0.08 0.01
49 -0.8771 -0.0499 0 0.0000 9.468 -9.71 0.99 -0.08 -0.08 0.00
50 -0.7212 -0.0241 0 0.0000 9.481 -9.72 0.99 -0.08 -0.08 0.00
51 -0.1636 0.1855 0 0.0000 9.491 -9.73 1.00 -0.09 -0.08 0.01
52 -0.3304 0.1009 0 0.0000 9.491 -9.73 1.01 -0.09 -0.08 0.01
53 -0.0323 0.1156 0 0.0000 9.477 -9.71 1.01 -0.09 -0.08 0.01
54 -0.0519 0.1123 0 0.0000 9.447 -9.68 1.02 -0.09 -0.08 0.01
55 -0.2449 0.1520 0 0.0000 9.401 -9.63 1.03 -0.09 -0.09 0.01
56 -0.5408 0.1338 0 0.0000 9.342 -9.57 1.03 -0.09 -0.09 0.01
57 -0.6401 0.0209 0 0.0000 9.272 -9.50 1.04 -0.10 -0.09 0.01
58 -0.5759 -0.0445 0 0.0000 9.195 -9.42 1.05 -0.09 -0.09 0.00
59 -0.5202 0.1347 0 0.0000 9.119 -9.34 1.06 -0.09 -0.09 0.00
60 -0.7085 0.1339 0 0.0000 9.053 -9.27 1.07 -0.09 -0.09 0.01
61 -0.2486 0.2424 0 0.0000 8.998 -9.21 1.08 -0.09 -0.10 0.01
62 -0.4689 0.1969 0 0.0000 8.953 -9.17 1.09 -0.09 -0.10 0.01
63 -0.4452 0.2145 0 0.0000 8.920 -9.13 1.09 -0.08 -0.10 0.01
64 -0.3754 0.2366 0 0.0000 8.898 -9.11 1.10 -0.08 -0.10 0.02
65 -0.3467 0.2521 0 0.0000 8.886 -9.10 1.10 -0.08 -0.10 0.02
66 -0.3454 0.2298 0 0.0000 8.884 -9.09 1.10 -0.07 -0.10 0.02
67 -0.4368 0.2082 0 0.0000 8.889 -9.10 1.11 -0.07 -0.10 0.03
68 -0.2780 0.2187 0 0.0000 8.902 -9.11 1.11 -0.06 -0.10 0.03
69 -0.0570 0.1131 0 0.0000 8.917 -9.13 1.11 -0.07 -0.10 0.03
70 0.1033 0.0924 0 0.0000 8.925 -9.13 1.11 -0.07 -0.10 0.03
71 0.1662 0.1413 0 0.0000 8.924 -9.13 1.12 -0.07 -0.10 0.03
72 0.2273 0.1949 0 0.0000 8.910 -9.12 1.12 -0.08 -0.10 0.02
73 0.0252 0.2309 0 0.0000 8.884 -9.09 1.12 -0.08 -0.10 0.03
74 -0.0130 0.2660 0 0.0000 8.849 -9.05 1.12 -0.08 -0.10 0.02
75 0.0923 0.3755 0 0.0000 8.808 -9.01 1.12 -0.08 -0.10 0.02
76 -0.0972 0.2881 0 0.0000 8.765 -8.97 1.12 -0.08 -0.10 0.02
77 0.0012 0.4114 0 0.0000 8.727 -8.93 1.12 -0.08 -0.10 0.03
78 -0.0497 0.3853 0 0.0000 8.696 -8.90 1.12 -0.07 -0.10 0.03
79 0.1139 0.4458 0 0.0000 8.675 -8.87 1.13 -0.07 -0.10 0.03
80 0.1317 0.4442 0 0.0000 8.662 -8.86 1.13 -0.07 -0.10 0.04
81 0.1880 0.4642 0 0.0000 8.658 -8.86 1.13 -0.07 -0.10 0.04
82 0.2521 0.4855 0 0.0000 8.661 -8.86 1.13 -0.07 -0.10 0.04
83 0.2632 0.4699 0 0.0000 8.672 -8.87 1.13 -0.06 -0.10 0.05
84 0.1548 0.4227 0 0.0000 8.690 -8.89 1.13 -0.05 -0.10 0.05
85 0.0777 0.1438 0 0.0000 8.712 -8.91 1.13 -0.05 -0.10 0.05
86 -0.0053 0.2349 0 0.0000 8.737 -8.94 1.13 -0.05 -0.10 0.05
87 -0.0272 0.2494 0 0.0000 8.762 -8.96 1.13 -0.06 -0.10 0.05
88 0.1061 0.0751 0 0.0000 8.784 -8.98 1.13 -0.06 -0.10 0.04
89 0.0877 0.1450 0 0.0000 8.800 -9.00 1.12 -0.06 -0.10 0.04
90 0.0807 0.1911 0 0.0000 8.808 -9.01 1.12 -0.06 -0.10 0.04
91 0.1554 0.2025 0 0.0000 8.805 -9.00 1.12 -0.06 -0.10 0.04
92 0.1079 0.2451 0 0.0000 8.792 -8.99 1.12 -0.06 -0.10 0.04
93 0.2562 0.3264 0 0.0000 8.770 -8.97 1.12 -0.07 -0.10 0.03
94 0.0279 0.3266 0 0.0000 8.743 -8.94 1.12 -0.07 -0.10 0.03
95 -0.1797 0.2368 0 0.0000 8.715 -8.91 1.12 -0.07 -0.10 0.04
96 0.0191 0.3005 0 0.0000 8.692 -8.89 1.12 -0.07 -0.10 0.04
97 0.2351 0.4110 0 0.0000 8.673 -8.87 1.12 -0.06 -0.10 0.04
98 0.1950 0.3999 0 0.0000 8.660 -8.85 1.13 -0.06 -0.10 0.04
99 0.2063 0.3991 0 0.0000 8.653 -8.85 1.13 -0.06 -0.10 0.04
100 0.2151 0.3929 0 0.0000 8.653 -8.85 1.13 -0.06 -0.10 0.04
101 0.1546 0.3784 0 0.0000 8.659 -8.85 1.13 -0.06 -0.10 0.05
102 0.0553 0.2816 0 0.0000 8.671 -8.86 1.13 -0.06 -0.10 0.05
103 0.0942 0.0134 0 0.0000 8.687 -8.88 1.13 -0.06 -0.10 0.05
104 0.1127 -0.0122 0 0.0000 8.705 -8.90 1.12 -0.06 -0.10 0.04
105 0.1013 0.0929 0 0.0000 8.727 -8.92 1.12 -0.06 -0.10 0.04
106 -0.1543 0.1765 0 0.0000 8.750 -8.94 1.12 -0.06 -0.10 0.04
107 0.0965 0.1526 0 0.0000 8.774 -8.97 1.12 -0.06 -0.10 0.04
108 -0.0378 0.2286 0 0.0000 8.795 -8.99 1.12 -0.06 -0.10 0.04
109 0.1321 0.1855 0 0.0000 8.813 -9.01 1.12 -0.07 -0.10 0.04
110 0.2392 0.1551 0 0.0000 8.825 -9.02 1.11 -0.07 -0.10 0.03
111 0.2445 0.2631 0 0.0000 8.832 -9.03 1.11 -0.07 -0.10 0.03
112 0.1738 0.2466 0 0.0000 8.833 -9.03 1.11 -0.07 -0.10 0.03
