# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
44 -1.2537 -1.2780 0 0.0000 10.518 0.34 10.49 -1.61 -1.61 0.00
45 -0.6717 -0.9484 0 0.0000 10.464 0.33 10.43 -1.61 -1.61 0.00
46 -0.3491 -0.6227 0 0.0000 10.420 0.33 10.39 -1.61 -1.61 0.00
47 -0.3216 -0.6549 0 0.0000 10.391 0.33 10.36 -1.61 -1.61 0.00
48 -0.2701 -0.7639 0 0.0000 10.377 0.32 10.35 -1.61 -1.61 0.00
49 -0.2934 -0.7697 0 0.0000 10.375 0.32 10.34 -1.61 -1.61 0.00
50 -0.3117 -0.7666 0 0.0000 10.386 0.32 10.35 -1.61 -1.61 0.00
51 -0.5973 -0.9072 0 0.0000 10.409 0.32 10.38 -1.61 -1.61 0.00
52 -0.9444 -1.0765 0 0.0000 10.442 0.31 10.41 -1.61 -1.61 0.00
53 -1.1603 -1.1127 0 0.0000 10.482 0.31 10.45 -1.61 -1.61 0.00
54 -1.2909 -1.1678 0 0.0000 10.525 0.31 10.49 -1.61 -1.61 0.00
55 -1.3226 -1.2158 0 0.0000 10.567 0.30 10.53 -1.61 -1.61 0.00
56 -1.3745 -1.0551 0 0.0000 10.607 0.30 10.57 -1.61 -1.61 0.00
57 -1.3038 -0.8750 0 0.0000 10.642 0.30 10.61 -1.61 -1.61 0.01
58 -0.4081 -0.2988 0 0.0000 10.669 0.30 10.63 -1.61 -1.60 0.01
59 -0.4867 -0.3800 0 0.0000 10.683 0.30 10.65 -1.61 -1.60 0.01
60 -0.2909 -0.2743 0 0.0000 10.682 0.30 10.64 -1.61 -1.60 0.01
61 -0.7372 -0.5984 0 0.0000 10.663 0.29 10.62 -1.61 -1.60 0.01
62 -1.3025 -1.0460 0 0.0000 10.630 0.29 10.59 -1.61 -1.60 0.01
63 -1.1374 -1.1592 0 0.0000 10.588 0.28 10.55 -1.61 -1.60 0.01
64 -0.8251 -0.8689 0 0.0000 10.544 0.28 10.50 -1.61 -1.60 0.01
65 -0.5060 -0.7739 0 0.0000 10.504 0.27 10.46 -1.61 -1.60 0.01
66 -0.3024 -0.6475 0 0.0000 10.473 0.27 10.43 -1.61 -1.60 0.01
67 -0.0736 -0.5082 0 0.0000 10.453 0.26 10.41 -1.61 -1.60 0.01
68 -0.0601 -0.5206 0 0.0000 10.444 0.26 10.40 -1.61 -1.60 0.01
69 -0.1469 -0.5993 0 0.0000 10.447 0.26 10.40 -1.61 -1.60 0.01
70 -0.3205 -0.7226 0 0.0000 10.461 0.26 10.41 -1.61 -1.60 0.01
71 -0.3970 -0.7249 0 0.0000 10.485 0.26 10.44 -1.61 -1.60 0.01
72 -0.5410 -0.7230 0 0.0000 10.516 0.26 10.47 -1.61 -1.60 0.01
73 -0.7333 -0.7413 0 0.0000 10.552 0.25 10.50 -1.61 -1.60 0.01
74 -1.0565 -0.7812 0 0.0000 10.590 0.25 10.54 -1.61 -1.60 0.01
75 -1.1837 -0.7540 0 0.0000 10.625 0.25 10.58 -1.61 -1.60 0.01
76 -0.6608 -0.4814 0 0.0000 10.652 0.25 10.60 -1.61 -1.60 0.01
77 -0.7835 -0.5913 0 0.0000 10.665 0.25 10.61 -1.61 -1.60 0.01
78 -0.6655 -0.6242 0 0.0000 10.665 0.25 10.61 -1.61 -1.60 0.01
79 -1.0492 -0.8588 0 0.0000 10.650 0.25 10.60 -1.61 -1.60 0.01
80 -1.3394 -1.1201 0 0.0000 10.623 0.25 10.57 -1.61 -1.60 0.01
81 -0.9146 -1.0486 0 0.0000 10.590 0.25 10.54 -1.61 -1.60 0.01
82 -0.5416 -0.7687 0 0.0000 10.556 0.24 10.50 -1.61 -1.60 0.01
83 -0.2739 -0.6409 0 0.0000 10.527 0.24 10.47 -1.61 -1.60 0.01
84 -0.1453 -0.4984 0 0.0000 10.507 0.24 10.45 -1.61 -1.60 0.01
85 -0.1321 -0.5408 0 0.0000 10.496 0.24 10.44 -1.61 -1.60 0.01
86 -0.0353 -0.4423 0 0.0000 10.496 0.23 10.44 -1.61 -1.60 0.01
87 -0.1735 -0.5667 0 0.0000 10.506 0.23 10.45 -1.61 -1.60 0.01
88 -0.2769 -0.6393 0 0.0000 10.525 0.23 10.47 -1.61 -1.60 0.01
89 -0.5140 -0.6326 0 0.0000 10.551 0.23 10.49 -1.61 -1.60 0.01
90 -0.7861 -0.6695 0 0.0000 10.581 0.23 10.52 -1.61 -1.60 0.01
91 -0.9973 -0.8834 0 0.0000 10.612 0.23 10.55 -1.61 -1.60 0.01
92 -1.0641 -0.9643 0 0.0000 10.638 0.23 10.58 -1.61 -1.60 0.01
93 -1.1135 -0.9470 0 0.0000 10.660 0.23 10.60 -1.61 -1.60 0.01
94 -1.1238 -0.9182 0 0.0000 10.677 0.23 10.62 -1.61 -1.60 0.01
95 -1.1890 -0.6770 0 0.0000 10.689 0.23 10.63 -1.61 -1.60 0.01
96 -1.2736 -0.8281 0 0.0000 10.695 0.22 10.63 -1.61 -1.60 0.01
97 -1.2167 -0.9108 0 0.0000 10.692 0.22 10.63 -1.61 -1.60 0.01
98 -1.2481 -0.9595 0 0.0000 10.679 0.22 10.62 -1.61 -1.60 0.01
99 -1.0541 -0.9568 0 0.0000 10.659 0.22 10.59 -1.61 -1.60 0.01
100 -0.8475 -0.7633 0 0.0000 10.634 0.22 10.57 -1.61 -1.60 0.02
101 -0.7004 -0.6317 0 0.0000 10.609 0.22 10.54 -1.61 -1.60 0.01
102 -0.5451 -0.6513 0 0.0000 10.586 0.21 10.52 -1.61 -1.60 0.01
103 -0.3929 -0.6466 0 0.0000 10.568 0.21 10.50 -1.61 -1.60 0.01
104 -0.2041 -0.6040 0 0.0000 10.553 0.21 10.48 -1.61 -1.60 0.01
105 0.0159 -0.3968 0 0.0000 10.544 0.21 10.47 -1.61 -1.60 0.01
106 -0.0374 -0.4742 0 0.0000 10.543 0.20 10.47 -1.61 -1.60 0.01
107 -0.0509 -0.4903 0 0.0000 10.550 0.20 10.48 -1.61 -1.60 0.01
108 -0.1110 -0.4696 0 0.0000 10.564 0.20 10.49 -1.61 -1.60 0.01
109 -0.2564 -0.5183 0 0.0000 10.584 0.20 10.51 -1.61 -1.60 0.02
110 -0.3850 -0.4790 0 0.0000 10.610 0.19 10.54 -1.61 -1.60 0.02
111 -0.6002 -0.5245 0 0.0000 10.639 0.19 10.56 -1.61 -1.59 0.02
112 -0.9400 -0.6959 0 0.0000 10.668 0.19 10.59 -1.61 -1.59 0.02
113 -0.8009 -0.5225 0 0.0000 10.690 0.19 10.61 -1.61 -1.59 0.02
114 -0.8663 -0.6770 0 0.0000 10.703 0.18 10.63 -1.61 -1.59 0.02
115 -0.9339 -0.7294 0 0.0000 10.707 0.18 10.63 -1.61 -1.59 0.02
116 -0.9453 -0.8034 0 0.0000 10.699 0.18 10.62 -1.61 -1.59 0.02
117 -0.8733 -0.8907 0 0.0000 10.681 0.18 10.60 -1.61 -1.59 0.02
118 -0.5942 -0.7379 0 0.0000 10.657 0.17 10.58 -1.61 -1.59 0.02
119 -0.5090 -0.5658 0 0.0000 10.631 0.17 10.55 -1.61 -1.59 0.02
120 -0.3607 -0.5735 0 0.0000 10.607 0.17 10.52 -1.61 -1.59 0.02
121 -0.0888 -0.5125 0 0.0000 10.586 0.17 10.50 -1.61 -1.59 0.02
122 0.0409 -0.3942 0 0.0000 10.570 0.16 10.48 -1.61 -1.59 0.02
123 0.0153 -0.3128 0 0.0000 10.561 0.16 10.47 -1.61 -1.59 0.02
124 0.0487 -0.3828 0 0.0000 10.559 0.16 10.47 -1.61 -1.59 0.02
125 -0.0323 -0.4412 0 0.0000 10.564 0.16 10.48 -1.61 -1.59 0.02
126 -0.0217 -0.4162 0 0.0000 10.574 0.16 10.49 -1.61 -1.59 0.02
127 -0.1604 -0.4672 0 0.0000 10.590 0.16 10.50 -1.61 -1.59 0.02
128 -0.3132 -0.4824 0 0.0000 10.610 0.15 10.52 -1.61 -1.59 0.02
129 -0.5014 -0.4166 0 0.0000 10.633 0.15 10.54 -1.61 -1.59 0.02
130 -0.6637 -0.6530 0 0.0000 10.657 0.15 10.57 -1.61 -1.59 0.02
131 -0.7005 -0.6482 0 0.0000 10.677 0.15 10.59 -1.61 -1.59 0.02
132 -0.8836 -0.5667 0 0.0000 10.689 0.15 10.60 -1.61 -1.59 0.02
133 -0.7735 -0.6233 0 0.0000 10.690 0.14 10.60 -1.61 -1.59 0.02
134 -0.8591 -0.7720 0 0.0000 10.678 0.14 10.59 -1.61 -1.59 0.02
135 -0.7240 -0.8592 0 0.0000 10.656 0.14 10.56 -1.61 -1.59 0.02
136 -0.4707 -0.5713 0 0.0000 10.626 0.13 10.53 -1.61 -1.59 0.02
137 -0.0493 -0.4686 0 0.0000 10.595 0.13 10.50 -1.61 -1.59 0.02
138 0.1880 -0.2908 0 0.0000 10.568 0.13 10.47 -1.61 -1.59 0.02
139 0.0747 -0.2135 0 0.0000 10.548 0.12 10.45 -1.61 -1.59 0.02
140 0.3400 -0.2815 0 0.0000 10.537 0.12 10.44 -1.61 -1.59 0.02
141 0.3636 -0.3008 0 0.0000 10.532 0.12 10.43 -1.61 -1.59 0.02
142 0.1859 -0.2114 0 0.0000 10.535 0.11 10.43 -1.61 -1.59 0.02
143 0.2367 -0.2678 0 0.0000 10.546 0.11 10.44 -1.61 -1.59 0.02
144 0.2935 -0.3039 0 0.0000 10.563 0.10 10.46 -1.61 -1.59 0.02
145 0.0332 -0.2847 0 0.0000 10.586 0.10 10.48 -1.61 -1.59 0.02
146 -0.1224 -0.3903 0 0.0000 10.610 0.09 10.51 -1.61 -1.59 0.02
147 -0.1235 -0.3378 0 0.0000 10.633 0.09 10.53 -1.61 -1.59 0.03
148 -0.4060 -0.5180 0 0.0000 10.651 0.09 10.55 -1.61 -1.58 0.03
149 -0.7241 -0.6253 0 0.0000 10.662 0.08 10.56 -1.61 -1.58 0.02
150 -0.7731 -0.7302 0 0.0000 10.664 0.08 10.56 -1.61 -1.58 0.02
151 -0.4264 -0.6212 0 0.0000 10.655 0.07 10.55 -1.61 -1.58 0.02
152 -0.0653 -0.5340 0 0.0000 10.639 0.07 10.53 -1.61 -1.58 0.03
153 0.1184 -0.3486 0 0.0000 10.619 0.06 10.51 -1.61 -1.58 0.02
154 0.3400 -0.2136 0 0.0000 10.601 0.06 10.49 -1.61 -1.58 0.03
155 0.2708 -0.1796 0 0.0000 10.589 0.06 10.48 -1.61 -1.58 0.03
156 0.3169 -0.2001 0 0.0000 10.584 0.05 10.47 -1.61 -1.58 0.03
157 0.3540 -0.2229 0 0.0000 10.585 0.05 10.47 -1.61 -1.58 0.03
158 0.3163 -0.2002 0 0.0000 10.591 0.04 10.48 -1.61 -1.58 0.03
159 0.0470 -0.2611 0 0.0000 10.602 0.04 10.49 -1.61 -1.58 0.03
160 -0.3443 -0.3232 0 0.0000 10.616 0.04 10.50 -1.61 -1.58 0.03
161 -0.2813 -0.4282 0 0.0000 10.627 0.03 10.52 -1.61 -1.58 0.03
162 -0.3076 -0.3938 0 0.0000 10.631 0.03 10.52 -1.61 -1.58 0.03
163 -0.2916 -0.4182 0 0.0000 10.628 0.03 10.52 -1.61 -1.58 0.03
164 -0.0425 -0.3732 0 0.0000 10.618 0.02 10.50 -1.61 -1.58 0.03
165 0.1085 -0.3661 0 0.0000 10.601 0.02 10.49 -1.61 -1.58 0.03
166 0.2492 -0.2371 0 0.0000 10.582 0.02 10.47 -1.61 -1.58 0.03
167 0.3921 -0.1385 0 0.0000 10.564 0.02 10.45 -1.61 -1.58 0.03
168 0.1292 -0.1563 0 0.0000 10.552 0.02 10.44 -1.61 -1.58 0.03
169 0.4914 -0.0933 0 0.0000 10.547 0.01 10.43 -1.61 -1.58 0.03
170 0.4704 -0.1663 0 0.0000 10.547 0.01 10.43 -1.61 -1.58 0.03
171 0.3287 -0.1564 0 0.0000 10.553 0.01 10.43 -1.61 -1.58 0.03
172 0.1899 -0.1470 0 0.0000 10.565 0.01 10.45 -1.61 -1.58 0.03
173 -0.4416 -0.2689 0 0.0000 10.579 0.00 10.46 -1.61 -1.58 0.03
174 -0.0771 -0.2407 0 0.0000 10.593 -0.00 10.47 -1.61 -1.58 0.03
175 -0.0591 -0.3553 0 0.0000 10.602 -0.00 10.48 -1.61 -1.58 0.03
176 0.0106 -0.3951 0 0.0000 10.605 -0.01 10.48 -1.61 -1.58 0.03
177 0.3323 -0.1919 0 0.0000 10.606 -0.01 10.48 -1.61 -1.58 0.03
178 0.3473 -0.1425 0 0.0000 10.608 -0.01 10.49 -1.61 -1.58 0.03
179 0.3952 -0.1312 0 0.0000 10.614 -0.01 10.49 -1.61 -1.58 0.03
180 0.1094 -0.2027 0 0.0000 10.624 -0.01 10.50 -1.61 -1.58 0.03
181 -0.5518 -0.2979 0 0.0000 10.636 -0.01 10.51 -1.61 -1.58 0.03
182 -0.5194 -0.5292 0 0.0000 10.645 -0.01 10.52 -1.61 -1.58 0.03
183 -0.5549 -0.5440 0 0.0000 10.646 -0.01 10.52 -1.61 -1.58 0.04
184 -0.3398 -0.6031 0 0.0000 10.636 -0.01 10.51 -1.61 -1.58 0.04
185 -0.1334 -0.4359 0 0.0000 10.618 -0.01 10.49 -1.61 -1.58 0.04
186 -0.1133 -0.3835 0 0.0000 10.596 -0.01 10.47 -1.61 -1.58 0.04
187 0.1519 -0.3165 0 0.0000 10.574 -0.01 10.45 -1.61 -1.58 0.04
188 0.4618 -0.1684 0 0.0000 10.553 -0.00 10.43 -1.61 -1.58 0.04
189 0.3030 -0.1702 0 0.0000 10.535 -0.00 10.41 -1.61 -1.58 0.04
190 0.3571 -0.1455 0 0.0000 10.524 -0.00 10.39 -1.61 -1.58 0.04
191 0.4109 -0.0349 0 0.0000 10.518 -0.00 10.39 -1.61 -1.58 0.04
192 0.3667 -0.0413 0 0.0000 10.515 -0.00 10.39 -1.61 -1.58 0.04
193 0.5914 -0.0417 0 0.0000 10.515 -0.00 10.38 -1.61 -1.58 0.04
194 0.5069 -0.0514 0 0.0000 10.517 -0.00 10.39 -1.61 -1.58 0.04
195 0.5111 -0.0204 0 0.0000 10.522 -0.00 10.39 -1.61 -1.58 0.04
196 0.3385 -0.0518 0 0.0000 10.530 -0.01 10.40 -1.61 -1.58 0.04
197 -0.1504 -0.1716 0 0.0000 10.538 -0.01 10.41 -1.61 -1.58 0.04
198 0.1283 -0.1770 0 0.0000 10.544 -0.01 10.41 -1.61 -1.58 0.04
199 0.3276 -0.2602 0 0.0000 10.544 -0.01 10.41 -1.62 -1.58 0.04
200 0.3018 -0.2853 0 0.0000 10.537 -0.01 10.40 -1.62 -1.58 0.04
201 0.5886 -0.1180 0 0.0000 10.529 -0.01 10.40 -1.61 -1.58 0.04
202 0.3076 -0.1005 0 0.0000 10.526 -0.01 10.39 -1.62 -1.58 0.04
203 0.1491 -0.0485 0 0.0000 10.529 -0.01 10.40 -1.61 -1.58 0.04
204 -0.4368 -0.2668 0 0.0000 10.535 -0.01 10.40 -1.61 -1.58 0.04
205 0.1285 -0.2533 0 0.0000 10.537 -0.01 10.40 -1.61 -1.58 0.04
206 -0.0567 -0.4444 0 0.0000 10.534 -0.00 10.40 -1.61 -1.58 0.04
207 0.4544 -0.2362 0 0.0000 10.526 -0.00 10.39 -1.61 -1.58 0.04
208 0.5395 -0.1617 0 0.0000 10.520 -0.00 10.38 -1.61 -1.58 0.04
209 0.4145 -0.1503 0 0.0000 10.518 -0.00 10.38 -1.62 -1.58 0.04
210 0.5534 -0.1585 0 0.0000 10.521 -0.00 10.39 -1.62 -1.58 0.04
211 0.5070 -0.1403 0 0.0000 10.529 0.00 10.39 -1.61 -1.58 0.04
212 0.4150 -0.0753 0 0.0000 10.542 0.00 10.41 -1.61 -1.58 0.04
213 0.1983 -0.1372 0 0.0000 10.557 0.00 10.42 -1.62 -1.58 0.04
214 -0.2509 -0.1870 0 0.0000 10.573 0.00 10.44 -1.62 -1.58 0.04
215 -0.2153 -0.1495 0 0.0000 10.586 0.00 10.45 -1.62 -1.58 0.04
216 -0.5023 -0.5537 0 0.0000 10.590 -0.00 10.45 -1.62 -1.58 0.04
217 -0.2577 -0.4157 0 0.0000 10.584 -0.00 10.45 -1.62 -1.58 0.04
218 0.2203 -0.3449 0 0.0000 10.567 -0.00 10.43 -1.62 -1.58 0.04
219 0.5590 -0.1353 0 0.0000 10.545 -0.00 10.41 -1.62 -1.58 0.04
220 0.4417 -0.0188 0 0.0000 10.525 -0.00 10.39 -1.62 -1.58 0.04
221 0.4908 0.0111 0 0.0000 10.512 -0.00 10.37 -1.62 -1.58 0.04
222 0.1809 0.0661 0 0.0000 10.505 -0.00 10.36 -1.62 -1.58 0.04
223 -0.0019 -0.2276 0 0.0000 10.501 -0.00 10.36 -1.62 -1.58 0.04
224 0.0116 -0.3196 0 0.0000 10.494 -0.00 10.35 -1.62 -1.58 0.04
225 0.5208 -0.2423 0 0.0000 10.485 -0.00 10.34 -1.62 -1.58 0.04
226 0.5637 -0.0813 0 0.0000 10.477 -0.00 10.33 -1.62 -1.58 0.04
227 0.5980 0.0075 0 0.0000 10.475 -0.00 10.33 -1.62 -1.58 0.04
228 0.4999 -0.0768 0 0.0000 10.481 -0.00 10.34 -1.62 -1.58 0.04
229 0.4330 -0.0745 0 0.0000 10.494 -0.00 10.35 -1.62 -1.58 0.04
230 0.4497 -0.0833 0 0.0000 10.514 -0.00 10.37 -1.62 -1.58 0.04
231 0.1428 -0.1446 0 0.0000 10.538 -0.01 10.39 -1.62 -1.58 0.04
232 -0.3023 -0.2780 0 0.0000 10.562 -0.01 10.42 -1.62 -1.58 0.04
233 -0.5225 -0.6005 0 0.0000 10.581 -0.01 10.44 -1.62 -1.58 0.04
234 -0.3799 -0.4960 0 0.0000 10.590 -0.01 10.45 -1.62 -1.58 0.04
235 0.0590 -0.4261 0 0.0000 10.591 -0.01 10.45 -1.62 -1.58 0.04
236 -0.3604 -0.4630 0 0.0000 10.585 -0.00 10.44 -1.62 -1.58 0.04
237 -0.0282 -0.3913 0 0.0000 10.576 -0.00 10.43 -1.62 -1.58 0.04
238 -0.1402 -0.4309 0 0.0000 10.562 -0.00 10.42 -1.62 -1.58 0.04
239 -0.0715 -0.4542 0 0.0000 10.545 -0.00 10.40 -1.62 -1.58 0.04
240 0.4287 -0.2290 0 0.0000 10.525 -0.00 10.38 -1.62 -1.58 0.04
241 0.3692 -0.1364 0 0.0000 10.506 -0.00 10.36 -1.62 -1.58 0.04
242 0.4362 -0.1934 0 0.0000 10.491 -0.00 10.34 -1.62 -1.58 0.04
243 0.4333 -0.1969 0 0.0000 10.481 -0.00 10.33 -1.62 -1.58 0.04
244 0.4412 -0.1431 0 0.0000 10.476 -0.00 10.32 -1.62 -1.58 0.04
245 0.4490 -0.1319 0 0.0000 10.477 -0.00 10.32 -1.62 -1.58 0.04
246 0.4613 -0.1277 0 0.0000 10.482 -0.01 10.33 -1.62 -1.58 0.04
247 0.4106 -0.1456 0 0.0000 10.491 -0.01 10.34 -1.62 -1.58 0.04
248 0.5232 -0.0985 0 0.0000 10.502 -0.01 10.35 -1.62 -1.58 0.05
249 0.4812 -0.1431 0 0.0000 10.513 -0.01 10.36 -1.62 -1.58 0.05
250 0.2760 -0.2305 0 0.0000 10.525 -0.01 10.37 -1.62 -1.58 0.05
251 -0.2947 -0.2160 0 0.0000 10.537 -0.01 10.38 -1.62 -1.58 0.05
252 -0.0867 -0.2046 0 0.0000 10.545 -0.01 10.39 -1.62 -1.58 0.05
253 0.1967 -0.2546 0 0.0000 10.545 -0.01 10.39 -1.62 -1.58 0.05
254 -0.0225 -0.3966 0 0.0000 10.537 -0.02 10.38 -1.62 -1.58 0.05
255 0.5009 -0.1841 0 0.0000 10.526 -0.02 10.37 -1.62 -1.58 0.05
256 0.4148 -0.0898 0 0.0000 10.516 -0.02 10.36 -1.62 -1.58 0.05
257 0.4075 -0.0953 0 0.0000 10.512 -0.02 10.36 -1.62 -1.58 0.05
258 0.4405 -0.0329 0 0.0000 10.512 -0.02 10.36 -1.62 -1.57 0.05
259 0.4774 -0.0820 0 0.0000 10.514 -0.02 10.36 -1.62 -1.57 0.05
260 0.4944 -0.0495 0 0.0000 10.518 -0.02 10.36 -1.62 -1.57 0.05
261 0.5484 -0.1006 0 0.0000 10.524 -0.02 10.37 -1.62 -1.57 0.05
262 0.5670 -0.0803 0 0.0000 10.531 -0.02 10.37 -1.62 -1.57 0.05
263 0.5179 -0.0950 0 0.0000 10.540 -0.02 10.38 -1.62 -1.57 0.05
264 0.4890 -0.0631 0 0.0000 10.552 -0.02 10.39 -1.62 -1.57 0.05
265 0.4347 -0.1617 0 0.0000 10.565 -0.02 10.41 -1.62 -1.57 0.05
266 0.4303 -0.0844 0 0.0000 10.579 -0.03 10.42 -1.62 -1.57 0.05
267 0.3557 -0.0844 0 0.0000 10.595 -0.03 10.44 -1.62 -1.57 0.05
268 0.0297 -0.1089 0 0.0000 10.612 -0.03 10.45 -1.62 -1.57 0.05
269 0.0585 -0.1724 0 0.0000 10.628 -0.03 10.47 -1.62 -1.57 0.05
270 0.0692 -0.2641 0 0.0000 10.636 -0.03 10.48 -1.62 -1.57 0.05
271 0.3184 -0.2458 0 0.0000 10.636 -0.03 10.48 -1.63 -1.57 0.05
272 0.3707 -0.1494 0 0.0000 10.629 -0.03 10.47 -1.63 -1.57 0.05
273 0.3314 -0.0791 0 0.0000 10.622 -0.03 10.46 -1.63 -1.57 0.05
274 0.3544 -0.0853 0 0.0000 10.618 -0.03 10.46 -1.63 -1.57 0.05
275 0.3320 -0.1643 0 0.0000 10.617 -0.03 10.46 -1.63 -1.57 0.05
276 0.1673 -0.1353 0 0.0000 10.617 -0.02 10.46 -1.63 -1.57 0.05
277 -0.1582 -0.2214 0 0.0000 10.616 -0.02 10.46 -1.63 -1.57 0.05
278 0.0487 -0.3142 0 0.0000 10.613 -0.02 10.45 -1.63 -1.57 0.05
279 0.0840 -0.3437 0 0.0000 10.606 -0.02 10.45 -1.63 -1.57 0.05
280 0.2908 -0.2660 0 0.0000 10.596 -0.02 10.43 -1.63 -1.57 0.05
281 0.4087 -0.1251 0 0.0000 10.586 -0.02 10.42 -1.63 -1.57 0.05
282 0.4483 -0.0919 0 0.0000 10.579 -0.02 10.42 -1.63 -1.57 0.05
283 0.4814 0.0131 0 0.0000 10.575 -0.02 10.41 -1.63 -1.58 0.05
284 0.4054 -0.0605 0 0.0000 10.576 -0.02 10.41 -1.63 -1.58 0.05
285 0.2197 -0.0494 0 0.0000 10.581 -0.02 10.42 -1.63 -1.58 0.05
286 -0.1326 -0.1323 0 0.0000 10.585 -0.01 10.42 -1.63 -1.58 0.05
287 0.3709 -0.2286 0 0.0000 10.585 -0.01 10.42 -1.63 -1.58 0.05
288 0.3300 -0.2575 0 0.0000 10.578 -0.01 10.41 -1.63 -1.58 0.05
289 0.4357 -0.0789 0 0.0000 10.569 -0.02 10.40 -1.63 -1.58 0.05
290 0.4661 -0.0685 0 0.0000 10.562 -0.02 10.40 -1.63 -1.58 0.06
291 0.3660 -0.1478 0 0.0000 10.558 -0.02 10.39 -1.63 -1.58 0.06
292 0.4162 -0.1357 0 0.0000 10.556 -0.02 10.39 -1.63 -1.58 0.06
293 0.2646 -0.1672 0 0.0000 10.554 -0.02 10.39 -1.63 -1.58 0.06
294 0.3444 -0.1713 0 0.0000 10.550 -0.02 10.38 -1.63 -1.58 0.06
295 0.3592 -0.1708 0 0.0000 10.547 -0.02 10.38 -1.63 -1.58 0.06
