# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 0.1735 0.3742 1 0.0500 6.083 -6.00 0.00 -0.44 3.14 2.70
1 0.7732 0.7520 0 0.0000 12.042 0.11 -11.90 1.57 1.57 0.00
2 0.4908 0.5497 0 0.0000 12.042 0.11 -11.90 1.57 1.57 0.00
3 0.6292 0.6449 0 0.0000 12.036 0.10 -11.90 1.56 1.57 0.01
4 0.6533 0.6730 0 0.0000 12.018 0.08 -11.88 1.56 1.57 0.01
5 0.5106 0.5715 0 0.0000 11.984 0.06 -11.85 1.56 1.57 0.01
6 0.3612 0.5210 0 0.0000 11.937 0.03 -11.80 1.56 1.56 0.00
7 0.2863 0.4694 0 0.0000 11.878 -0.01 -11.74 1.56 1.56 0.00
8 0.1701 0.4076 0 0.0000 11.810 -0.06 -11.67 1.56 1.56 0.00
9 -0.0285 0.3229 0 0.0000 11.737 -0.11 -11.59 1.56 1.55 0.01
10 -0.2174 0.2503 0 0.0000 11.658 -0.16 -11.51 1.56 1.55 0.01
11 -0.4277 0.1646 0 0.0000 11.574 -0.22 -11.43 1.55 1.54 0.01
12 -0.6487 0.0992 0 0.0000 11.487 -0.28 -11.34 1.55 1.54 0.01
13 -0.8729 0.0230 0 0.0000 11.397 -0.34 -11.25 1.55 1.53 0.02
14 -1.2079 -0.1401 0 0.0000 11.305 -0.40 -11.15 1.55 1.53 0.02
15 -1.4507 -0.2023 0 0.0000 11.211 -0.47 -11.05 1.55 1.52 0.03
16 -1.4652 -0.1463 0 0.0000 11.118 -0.53 -10.96 1.55 1.51 0.03
17 -1.5899 -0.1494 0 0.0000 11.026 -0.59 -10.86 1.54 1.51 0.04
18 -1.7793 -0.2149 0 0.0000 10.933 -0.65 -10.76 1.54 1.50 0.04
19 -1.9089 -0.2658 0 0.0000 10.841 -0.70 -10.66 1.54 1.50 0.04
20 -1.9667 -0.2623 0 0.0000 10.748 -0.75 -10.57 1.53 1.49 0.04
21 -1.9308 -0.1859 0 0.0000 10.655 -0.80 -10.47 1.53 1.48 0.04
22 -2.1259 -0.2648 0 0.0000 10.562 -0.84 -10.37 1.53 1.48 0.05
23 -2.2202 -0.3049 0 0.0000 10.470 -0.88 -10.27 1.53 1.48 0.05
24 -2.2568 -0.3413 0 0.0000 10.379 -0.91 -10.18 1.53 1.47 0.06
25 -2.2124 -0.3039 0 0.0000 10.287 -0.94 -10.08 1.53 1.47 0.06
26 -2.1002 -0.2513 0 0.0000 10.196 -0.97 -9.99 1.53 1.46 0.06
27 -2.0303 -0.2409 0 0.0000 10.106 -0.99 -9.89 1.53 1.46 0.06
28 -2.0194 -0.2481 0 0.0000 10.019 -1.01 -9.80 1.52 1.46 0.07
29 -1.9351 -0.1945 0 0.0000 9.937 -1.03 -9.72 1.53 1.46 0.07
30 -1.7311 0.0585 0 0.0000 9.861 -1.04 -9.64 1.52 1.45 0.07
31 -1.8844 -0.1165 0 0.0000 9.792 -1.06 -9.56 1.52 1.45 0.07
32 -1.7516 -0.1869 0 0.0000 9.730 -1.08 -9.50 1.53 1.45 0.08
33 -1.7629 -0.0970 0 0.0000 9.672 -1.09 -9.44 1.53 1.45 0.08
34 -1.5524 0.1285 0 0.0000 9.619 -1.11 -9.38 1.53 1.44 0.08
35 -1.6166 0.0481 0 0.0000 9.576 -1.12 -9.34 1.53 1.44 0.08
36 -1.8812 -0.1312 0 0.0000 9.538 -1.13 -9.30 1.53 1.44 0.09
37 -1.9468 -0.1190 0 0.0000 9.505 -1.15 -9.26 1.53 1.44 0.09
38 -2.0876 -0.1458 0 0.0000 9.472 -1.17 -9.22 1.52 1.43 0.09
39 -2.3479 -0.3832 0 0.0000 9.439 -1.19 -9.19 1.52 1.43 0.09
40 -2.4855 -0.4815 0 0.0000 9.401 -1.22 -9.14 1.52 1.43 0.09
41 -2.6671 -0.5623 0 0.0000 9.357 -1.25 -9.09 1.51 1.42 0.09
42 -2.9516 -0.6126 0 0.0000 9.308 -1.29 -9.04 1.51 1.42 0.10
43 -3.1743 -0.6907 0 0.0000 9.255 -1.34 -8.98 1.51 1.41 0.10
44 -3.8953 -1.1630 0 0.0000 9.198 -1.39 -8.91 1.51 1.41 0.10
45 -4.6092 -1.4987 0 0.0000 9.136 -1.44 -8.84 1.51 1.40 0.11
46 -0.4668 0.2151 0 0.0000 9.069 -1.50 -8.76 1.51 1.39 0.12
47 -5.3547 -2.4807 0 0.0000 8.999 -1.56 -8.68 1.51 1.38 0.13
48 -5.0099 -2.6077 0 0.0000 8.936 -1.61 -8.60 1.51 1.38 0.13
49 -4.9691 -2.6019 0 0.0000 8.886 -1.66 -8.54 1.50 1.37 0.13
50 -5.0035 -2.6133 0 0.0000 8.853 -1.70 -8.50 1.50 1.36 0.14
51 -5.0221 -2.6180 0 0.0000 8.836 -1.74 -8.47 1.50 1.36 0.14
52 -5.0406 -2.6245 0 0.0000 8.835 -1.76 -8.46 1.50 1.36 0.15
53 -5.0696 -2.6287 0 0.0000 8.847 -1.78 -8.47 1.51 1.35 0.15
54 -4.8233 -2.5218 0 0.0000 8.869 -1.80 -8.49 1.51 1.35 0.16
55 -5.0715 -2.6278 0 0.0000 8.901 -1.81 -8.52 1.51 1.35 0.16
56 -5.0758 -2.6284 0 0.0000 8.941 -1.82 -8.56 1.51 1.35 0.16
57 -5.0938 -2.6358 0 0.0000 8.986 -1.83 -8.60 1.51 1.35 0.16
58 -5.0928 -2.6332 0 0.0000 9.034 -1.84 -8.65 1.51 1.35 0.16
59 -5.0855 -2.6279 0 0.0000 9.085 -1.85 -8.70 1.51 1.35 0.16
60 -5.1130 -2.6403 0 0.0000 9.138 -1.85 -8.76 1.51 1.35 0.16
61 -4.8309 -2.5134 0 0.0000 9.191 -1.85 -8.81 1.51 1.35 0.16
62 -5.0586 -2.6273 0 0.0000 9.244 -1.86 -8.86 1.51 1.35 0.15
63 -5.0624 -2.6283 0 0.0000 9.297 -1.86 -8.92 1.51 1.36 0.15
64 -4.7982 -2.5007 0 0.0000 9.350 -1.86 -8.97 1.51 1.36 0.15
65 -5.1109 -2.6385 0 0.0000 9.404 -1.87 -9.03 1.51 1.36 0.15
66 -4.7987 -2.5009 0 0.0000 9.458 -1.87 -9.08 1.51 1.36 0.15
67 -5.0567 -2.6297 0 0.0000 9.514 -1.88 -9.14 1.51 1.36 0.15
68 -4.9254 -2.5521 0 0.0000 9.569 -1.88 -9.20 1.51 1.36 0.15
69 -5.1179 -2.6387 0 0.0000 9.625 -1.88 -9.25 1.51 1.36 0.15
70 -4.8543 -2.5194 0 0.0000 9.681 -1.89 -9.31 1.51 1.36 0.15
71 -4.8209 -2.5065 0 0.0000 9.738 -1.89 -9.37 1.51 1.36 0.15
72 -4.8410 -2.5118 0 0.0000 9.794 -1.90 -9.42 1.51 1.36 0.15
73 -4.8434 -2.5125 0 0.0000 9.851 -1.90 -9.48 1.51 1.36 0.15
74 -5.1174 -2.6326 0 0.0000 9.909 -1.91 -9.54 1.51 1.36 0.14
75 -5.1203 -2.6352 0 0.0000 9.966 -1.91 -9.60 1.51 1.37 0.15
76 -5.1292 -2.6443 0 0.0000 10.023 -1.92 -9.65 1.51 1.37 0.14
77 -5.1299 -2.6478 0 0.0000 10.078 -1.92 -9.71 1.51 1.37 0.14
78 -5.1169 -2.6430 0 0.0000 10.133 -1.92 -9.76 1.51 1.37 0.14
79 -5.1174 -2.6357 0 0.0000 10.188 -1.93 -9.82 1.51 1.37 0.14
