# step wm_danger det_logit danger fire dist_t
0 -0.0678 1.5763 0 0.0000 24.759
1 -0.8291 -0.2560 0 0.0000 13.454
2 -0.2258 0.2464 0 0.0000 13.456
3 -0.0762 0.3939 0 0.0000 13.459
4 0.0310 0.5873 0 0.0000 13.466
5 0.0985 0.7129 0 0.0000 13.476
6 0.0526 0.6255 0 0.0000 13.489
7 0.0491 0.7054 0 0.0000 13.504
8 0.0027 0.6874 0 0.0000 13.522
9 -0.1642 0.3969 0 0.0000 13.542
10 -0.1615 0.3395 0 0.0000 13.564
11 -0.1474 0.4920 0 0.0000 13.585
12 -0.0655 0.5893 0 0.0000 13.605
13 -0.2648 0.5055 0 0.0000 13.622
14 -0.2601 0.5167 0 0.0000 13.639
15 -0.4193 0.4297 0 0.0000 13.653
16 -0.6496 0.2263 0 0.0000 13.664
17 -0.6110 0.2110 0 0.0000 13.674
18 -0.7438 0.0611 0 0.0000 13.686
19 -0.8115 0.0024 0 0.0000 13.700
20 -1.1129 -0.1949 0 0.0000 13.718
21 -1.1386 -0.3111 0 0.0000 13.739
22 -0.9965 -0.1350 0 0.0000 13.762
23 -1.0694 -0.2851 0 0.0000 13.788
24 -1.0279 -0.3166 0 0.0000 13.816
25 -0.9835 -0.3794 0 0.0000 13.845
26 -0.7512 -0.0085 0 0.0000 13.875
27 -0.7536 -0.0133 0 0.0000 13.906
28 -0.6911 0.0976 0 0.0000 13.926
29 -0.5637 -0.0434 0 0.0000 13.893
30 -0.5178 -0.0855 0 0.0000 13.864
31 -0.5111 -0.1058 0 0.0000 13.843
32 -0.5142 -0.1114 0 0.0000 13.829
33 -0.5711 -0.1733 0 0.0000 13.823
34 -0.7179 -0.2514 0 0.0000 13.798
35 -0.6445 -0.1898 0 0.0000 13.769
36 -0.7577 -0.3553 0 0.0000 13.749
37 -0.7763 -0.3529 0 0.0000 13.738
38 -0.8760 -0.3617 0 0.0000 13.731
39 -0.8431 -0.3776 0 0.0000 13.703
40 -0.9420 -0.5943 0 0.0000 13.684
41 -0.8907 -0.5606 0 0.0000 13.673
42 -0.8304 -0.5412 0 0.0000 13.671
43 -0.7685 -0.1760 0 0.0000 13.666
44 -0.7958 -0.3325 0 0.0000 13.647
45 -0.7723 -0.3950 0 0.0000 13.632
46 -0.7535 -0.4110 0 0.0000 13.622
47 -0.7278 -0.3121 0 0.0000 13.618
48 -0.7868 -0.3000 0 0.0000 13.609
49 -0.7438 -0.1946 0 0.0000 13.597
50 -1.0315 -0.7722 0 0.0000 13.583
51 -1.1117 -0.7049 0 0.0000 13.568
52 -1.5318 -1.1777 0 0.0000 13.554
53 -1.5163 -1.2777 0 0.0000 13.543
54 -1.4932 -1.2694 0 0.0000 13.533
