# step wm_danger det_logit danger fire dist_t
0 -0.4975 0.6716 0 0.0000 21.656
1 -0.6717 1.1060 0 0.0000 16.999
2 -0.7978 0.5641 0 0.0000 16.992
3 -0.8424 0.3058 0 0.0000 16.971
4 -1.2347 -0.2872 0 0.0000 16.930
5 -1.5025 -0.7704 0 0.0000 16.871
6 -1.7464 -0.7983 0 0.0000 16.794
7 -1.7970 -1.0313 0 0.0000 16.703
8 -2.1718 -1.1105 0 0.0000 16.603
9 -2.5077 -1.0581 0 0.0000 16.500
10 -2.8239 -1.2829 0 0.0000 16.398
11 -2.9995 -1.4343 0 0.0000 16.295
12 -3.2868 -1.4797 0 0.0000 16.192
13 -3.5748 -1.6613 0 0.0000 16.087
14 -3.5198 -1.6339 0 0.0000 15.981
15 -3.7761 -1.7358 0 0.0000 15.877
16 -3.8375 -1.7625 0 0.0000 15.775
17 -4.1538 -1.9309 0 0.0000 15.679
18 -4.3926 -2.0738 0 0.0000 15.587
19 -4.5907 -2.2007 0 0.0000 15.499
20 -4.7890 -2.3678 0 0.0000 15.415
21 -4.8717 -2.4235 0 0.0000 15.332
22 -4.8494 -2.4292 0 0.0000 15.254
23 -4.8616 -2.4888 0 0.0000 15.180
24 -4.8738 -2.5189 0 0.0000 15.111
25 -4.8478 -2.5116 0 0.0000 15.046
26 -4.8754 -2.5413 0 0.0000 14.985
27 -4.9089 -2.6438 0 0.0000 14.927
28 -4.8873 -2.6400 0 0.0000 14.870
29 -4.9069 -2.6528 0 0.0000 14.817
30 -4.8661 -2.6090 0 0.0000 14.768
31 -4.8766 -2.5594 0 0.0000 14.723
32 -4.9138 -2.6242 0 0.0000 14.681
33 -4.8983 -2.6222 0 0.0000 14.640
34 -4.8835 -2.5172 0 0.0000 14.602
35 -4.8775 -2.5169 0 0.0000 14.566
36 -4.9168 -2.6111 0 0.0000 14.531
37 -4.9059 -2.6041 0 0.0000 14.495
38 -4.8861 -2.5377 0 0.0000 14.459
39 -4.9000 -2.5666 0 0.0000 14.424
40 -4.8940 -2.5565 0 0.0000 14.389
41 -4.9119 -2.5738 0 0.0000 14.354
42 -4.8921 -2.5488 0 0.0000 14.317
43 -4.9012 -2.5340 0 0.0000 14.279
44 -4.9058 -2.5297 0 0.0000 14.242
45 -4.9084 -2.5140 0 0.0000 14.203
46 -4.9043 -2.5021 0 0.0000 14.164
47 -4.8929 -2.4884 0 0.0000 14.121
48 -4.8996 -2.5083 0 0.0000 14.076
49 -4.8911 -2.5128 0 0.0000 14.029
50 -4.9141 -2.5246 0 0.0000 13.981
51 -4.9603 -2.5763 0 0.0000 13.931
52 -4.9044 -2.5415 0 0.0000 13.879
53 -4.8767 -2.5422 0 0.0000 13.826
54 -4.7632 -2.4138 0 0.0000 13.772
55 -4.7309 -2.4102 0 0.0000 13.716
56 -4.5896 -2.3067 0 0.0000 13.656
57 -4.5448 -2.3211 0 0.0000 13.591
58 -4.4453 -2.2117 0 0.0000 13.519
59 -4.5050 -2.3583 0 0.0000 13.439
60 -4.7767 -2.5110 0 0.0000 13.354
61 -4.8140 -2.4999 0 0.0000 13.263
62 -4.2615 -2.3001 0 0.0000 13.170
63 -4.2293 -2.7980 0 0.0000 13.074
64 -4.2564 -2.9251 0 0.0000 12.977
65 -4.2261 -3.0335 0 0.0000 12.874
66 -4.2528 -2.9956 0 0.0000 12.775
67 -4.2975 -2.9654 0 0.0000 12.677
68 -4.2976 -2.9336 0 0.0000 12.582
69 -4.2654 -2.9226 0 0.0000 12.489
70 -4.1740 -2.9048 0 0.0000 12.398
71 -4.3280 -2.9144 0 0.0000 12.309
72 -4.3690 -2.9745 0 0.0000 12.222
