# step wm_danger det_logit danger fire dist_t
0 -0.5294 -2.2893 0 0.0000 19.000
1 0.2320 0.6375 0 0.0000 13.453
2 0.2535 0.6874 0 0.0000 13.450
3 0.2377 0.7181 0 0.0000 13.441
4 0.2292 0.6997 0 0.0000 13.424
5 0.0721 0.4629 0 0.0000 13.397
6 0.4733 0.9166 0 0.0000 13.362
7 0.5407 1.0416 0 0.0000 13.321
8 0.1504 0.4792 0 0.0000 13.273
9 -0.0127 0.2187 0 0.0000 13.222
10 -0.1958 -0.0229 0 0.0000 13.170
11 -0.2481 -0.1161 0 0.0000 13.115
12 -0.2507 -0.2184 0 0.0000 13.058
13 -0.2607 -0.1073 0 0.0000 12.998
14 -0.3220 -0.3348 0 0.0000 12.936
15 -0.5093 -0.6036 0 0.0000 12.873
16 -0.7110 -0.8146 0 0.0000 12.810
17 -0.6617 -0.8061 0 0.0000 12.747
18 -0.6356 -0.7942 0 0.0000 12.686
19 -0.8083 -0.8918 0 0.0000 12.626
20 -0.9908 -1.0623 0 0.0000 12.569
21 -1.0328 -1.1082 0 0.0000 12.515
22 -1.4978 -1.2541 0 0.0000 12.465
23 -1.4246 -1.1904 0 0.0000 12.420
24 -1.1772 -0.8902 0 0.0000 12.378
25 -1.6834 -1.3050 0 0.0000 12.342
26 -1.9151 -1.3360 0 0.0000 12.310
27 -1.9023 -1.1693 0 0.0000 12.281
28 -2.1217 -1.3791 0 0.0000 12.256
29 -2.0832 -1.1234 0 0.0000 12.234
30 -2.0424 -0.9943 0 0.0000 12.215
31 -2.2275 -1.2246 0 0.0000 12.198
32 -2.3152 -1.2718 0 0.0000 12.164
33 -2.6874 -1.4344 0 0.0000 12.117
34 -3.2345 -1.7012 0 0.0000 12.074
35 -3.8284 -2.1115 0 0.0000 12.038
36 -4.1235 -2.2723 0 0.0000 12.010
37 -4.1855 -2.2448 0 0.0000 11.993
38 -3.9977 -2.0141 0 0.0000 11.981
39 -4.0653 -2.0480 0 0.0000 11.968
40 -4.1900 -2.1326 0 0.0000 11.946
41 -4.2793 -2.1462 0 0.0000 11.918
42 -4.3221 -2.0914 0 0.0000 11.883
43 -4.2449 -2.0403 0 0.0000 11.835
44 -4.3380 -2.1169 0 0.0000 11.772
45 -4.4169 -2.1919 0 0.0000 11.696
46 -4.5959 -2.3081 0 0.0000 11.608
47 -4.6571 -2.3630 0 0.0000 11.510
48 -4.7220 -2.4486 0 0.0000 11.403
49 -4.7382 -2.4516 0 0.0000 11.288
50 -4.8212 -2.4792 0 0.0000 11.170
51 -4.8401 -2.4417 0 0.0000 11.053
52 -4.8201 -2.3849 0 0.0000 10.942
53 -4.8246 -2.3639 0 0.0000 10.837
54 -4.8052 -2.3224 0 0.0000 10.736
55 -4.7832 -2.2862 0 0.0000 10.639
56 -4.7410 -2.2482 0 0.0000 10.545
57 -4.7385 -2.2371 0 0.0000 10.456
58 -4.7645 -2.3122 0 0.0000 10.368
59 -4.6604 -2.1983 0 0.0000 10.281
60 -4.5954 -2.1233 0 0.0000 10.195
61 -4.7471 -2.3521 0 0.0000 10.111
62 -4.5973 -2.1596 0 0.0000 10.027
63 -4.6113 -2.1611 0 0.0000 9.942
64 -4.7038 -2.2462 0 0.0000 9.859
65 -4.6630 -2.2201 0 0.0000 9.775
66 -4.5031 -2.1005 0 0.0000 9.691
67 -4.6595 -2.2447 0 0.0000 9.608
68 -4.6142 -2.1821 0 0.0000 9.525
69 -4.5866 -2.2060 0 0.0000 9.441
70 -4.4670 -2.1086 0 0.0000 9.355
71 -4.6443 -2.2135 0 0.0000 9.268
72 -4.5810 -2.2009 0 0.0000 9.180
73 -4.5029 -2.1453 0 0.0000 9.091
74 -4.4593 -2.1018 0 0.0000 9.003
75 -4.4967 -2.1667 0 0.0000 8.915
76 -4.6297 -2.2870 0 0.0000 8.828
77 -4.6475 -2.4052 0 0.0000 8.743
78 -4.5053 -2.4145 0 0.0000 8.660
79 -4.4957 -2.5195 0 0.0000 8.581
80 -4.4621 -2.5393 0 0.0000 8.506
81 -4.4512 -2.5166 0 0.0000 8.435
82 -4.4306 -2.5108 0 0.0000 8.368
83 -4.3982 -2.4821 0 0.0000 8.305
84 -4.4544 -2.4970 0 0.0000 8.245
85 -4.4258 -2.4579 0 0.0000 8.188
86 -4.3954 -2.4428 0 0.0000 8.133
87 -4.4121 -2.4408 0 0.0000 8.079
88 -4.4324 -2.4464 0 0.0000 8.026
89 -4.4456 -2.4672 0 0.0000 7.975
90 -4.4154 -2.4746 0 0.0000 7.926
91 -4.4026 -2.5032 0 0.0000 7.880
92 -4.4119 -2.5447 0 0.0000 7.836
93 -4.3909 -2.5479 0 0.0000 7.795
94 -4.3633 -2.5448 0 0.0000 7.757
95 -4.3811 -2.5613 0 0.0000 7.720
96 -4.3624 -2.5674 0 0.0000 7.686
97 -4.3698 -2.5697 0 0.0000 7.654
98 -4.3021 -2.5156 0 0.0000 7.623
99 -4.2497 -2.5348 0 0.0000 7.594
100 -4.2886 -2.5795 0 0.0000 7.567
101 -4.2428 -2.5722 0 0.0000 7.540
102 -4.1950 -2.5650 0 0.0000 7.515
103 -4.1882 -2.6045 0 0.0000 7.492
104 -4.0620 -2.5720 0 0.0000 7.472
105 -3.9470 -2.5308 0 0.0000 7.455
106 -3.9202 -2.5148 0 0.0000 7.441
107 -3.8083 -2.4737 0 0.0000 7.431
108 -3.7671 -2.5102 0 0.0000 7.426
109 -3.7433 -2.5371 0 0.0000 7.425
110 -3.6877 -2.5415 0 0.0000 7.430
111 -3.5917 -2.5269 1 0.0500 7.441
112 -3.4714 -2.5160 1 0.1000 7.458
113 -3.4228 -2.4931 1 0.1500 7.482
114 -3.3272 -2.5065 1 0.2000 7.515
115 -3.2812 -2.5245 1 0.2500 7.556
116 -3.2397 -2.5729 1 0.3000 7.604
117 -3.4257 -2.6579 1 0.3500 7.635
118 -3.6328 -2.7118 1 0.4000 7.645
119 -4.0467 -2.8157 1 0.4500 7.646
120 -4.3703 -2.8480 1 0.5000 7.642
121 -4.4637 -2.8173 1 0.5500 7.641
122 -4.5890 -2.7913 1 0.6000 7.644
123 -4.6521 -2.7691 1 0.6500 7.649
124 -4.6646 -2.7763 1 0.7000 7.654
125 -4.6950 -2.7597 1 0.7500 7.659
126 -4.7072 -2.7668 1 0.8000 7.663
127 -4.7238 -2.7809 1 0.8500 7.665
128 -4.7295 -2.8160 1 0.9000 7.663
129 -4.6887 -2.8066 1 0.9500 7.659
130 -4.6547 -2.8008 0 1.0000 7.652
131 -4.2973 -2.5696 0 1.0000 7.636
132 -3.2248 -1.8457 0 1.0000 7.595
133 -2.4592 -1.2270 0 1.0000 7.531
134 -2.9304 -1.5553 0 1.0000 7.454
135 -2.4035 -1.9084 0 1.0000 7.369
136 -1.4276 -1.5679 0 1.0000 7.288
137 -0.9986 -1.3492 0 1.0000 7.221
138 -0.3029 -0.8709 0 1.0000 7.270
139 -0.3302 -0.3533 0 1.0000 7.352
140 -0.1786 -0.3096 0 1.0000 7.351
141 -0.1405 -0.2157 0 1.0000 7.349
142 -0.1449 -0.2330 0 1.0000 7.349
143 -0.1335 -0.2431 0 1.0000 7.349
144 -0.1481 -0.2375 0 1.0000 7.349
145 -0.1383 -0.2254 0 1.0000 7.349
146 -0.1334 -0.2206 0 1.0000 7.349
147 -0.1258 -0.2093 0 1.0000 7.349
