# step wm_danger det_logit danger fire dist_t
0 -0.9251 -2.2847 0 0.0000 13.454
1 0.8229 0.1624 0 0.0000 6.084
2 0.9736 0.2624 0 0.0000 6.090
3 1.1898 0.3311 0 0.0000 6.096
4 1.0834 0.3396 0 0.0000 6.095
5 0.8555 0.2338 0 0.0000 6.084
6 0.5832 0.1702 0 0.0000 6.065
7 0.1930 0.1637 0 0.0000 6.041
8 -0.3394 0.1546 0 0.0000 6.016
9 -0.7092 0.4117 0 0.0000 5.996
10 -1.2224 0.2410 0 0.0000 5.980
11 -1.3266 -0.1590 0 0.0000 5.968
12 -1.2105 -0.3549 1 0.0500 5.958
13 -2.1806 -0.2256 1 0.1000 5.949
14 -2.1653 -0.3130 1 0.1500 5.949
15 -2.0094 -0.4809 1 0.2000 5.954
16 -2.0585 -0.6870 1 0.2500 5.958
17 -2.1741 -0.7347 1 0.3000 5.958
18 -2.3927 -0.8047 1 0.3500 5.953
19 -2.4674 -0.8724 1 0.4000 5.942
20 -2.5435 -1.0283 1 0.4500 5.925
21 -2.4314 -1.1973 1 0.5000 5.905
22 -1.6527 -1.0455 1 0.5500 5.884
23 -0.7964 -0.7149 1 0.6000 5.859
24 -0.8094 -0.4360 1 0.6500 5.830
25 -0.5867 -0.2908 0 0.0000 5.791
26 -0.6867 -0.4728 0 0.0000 5.741
27 -1.0131 -0.4941 0 0.0000 5.681
28 -1.2405 -0.7212 0 0.0000 5.613
29 -1.3730 -0.8556 0 0.0000 5.538
30 -1.3462 -1.0065 0 0.0000 5.456
31 -1.5850 -1.0989 0 0.0000 5.369
32 -1.7390 -1.0174 0 0.0000 5.280
33 -1.5987 -1.0471 0 0.0000 5.266
34 -1.3490 -1.0978 0 0.0000 5.273
35 -1.3478 -1.0599 1 0.0500 5.271
36 -1.4146 -1.1059 1 0.1000 5.256
37 -1.4133 -1.1024 1 0.1500 5.243
38 -1.3590 -1.0524 1 0.2000 5.230
39 -1.3662 -1.1493 1 0.2500 5.217
40 -1.2869 -0.9566 1 0.3000 5.206
41 -1.3395 -0.9411 1 0.3500 5.198
42 -1.4682 -0.8798 1 0.4000 5.194
43 -1.3454 -0.8248 1 0.4500 5.195
44 -1.2549 -0.9509 1 0.5000 5.198
45 -1.4796 -0.9249 1 0.5500 5.194
46 -1.5052 -0.9936 1 0.6000 5.187
47 -1.3610 -0.9809 1 0.6500 5.180
48 -1.3566 -0.9435 1 0.7000 5.174
49 -1.4080 -0.9299 1 0.7500 5.169
50 -1.4124 -0.9451 1 0.8000 5.168
51 -1.4040 -0.9052 1 0.8500 5.169
52 -1.3774 -0.8858 1 0.9000 5.173
53 -1.1886 -0.9073 1 0.9500 5.177
54 -1.1745 -0.8517 0 1.0000 5.180
55 -1.3505 -0.8919 0 1.0000 5.170
56 -1.5218 -0.7488 0 1.0000 5.144
57 -1.6467 -0.5605 0 1.0000 5.106
58 -1.0132 0.1695 0 1.0000 5.065
59 -0.0727 0.8341 0 1.0000 5.036
60 -0.6211 0.6277 0 1.0000 5.037
61 -0.7336 0.8633 0 1.0000 4.960
62 -0.1685 0.7681 0 1.0000 4.943
63 -0.2513 0.5245 0 1.0000 4.960
64 -0.4471 0.6447 0 1.0000 4.959
65 -0.3688 0.6460 0 1.0000 4.959
66 -0.4001 0.7075 0 1.0000 4.959
67 -0.4134 0.6818 0 1.0000 4.959
68 -0.3500 0.7026 0 1.0000 4.959
69 -0.4279 0.7119 0 1.0000 4.959
