# step wm_danger det_logit danger fire dist_t
0 -0.6779 -2.2403 0 0.0000 1.000
1 1.7250 1.6128 0 0.0000 6.083
2 2.2442 2.1715 0 0.0000 6.088
3 2.6954 2.4457 0 0.0000 6.088
4 2.0715 2.0718 0 0.0000 6.075
5 1.7324 1.6629 0 0.0000 6.045
6 0.8631 0.9553 0 0.0000 6.003
7 0.5303 0.6154 0 0.0000 5.953
8 0.3075 0.3135 0 0.0000 5.900
9 0.1666 0.1625 0 0.0000 5.847
10 0.6770 0.5766 0 0.0000 5.797
11 0.6581 0.7063 0 0.0000 5.753
12 0.3432 1.0073 1 0.0500 5.712
13 0.4251 1.2700 1 0.1000 5.673
14 0.4023 1.1700 1 0.1500 5.634
15 0.4207 1.2390 1 0.2000 5.591
16 0.4980 1.3628 1 0.2500 5.543
17 0.4538 1.3302 1 0.3000 5.491
18 0.4633 1.2801 1 0.3500 5.433
19 0.4305 1.2231 1 0.4000 5.371
20 0.4882 1.2872 1 0.4500 5.304
21 0.4313 1.2137 1 0.5000 5.233
22 0.4060 0.9496 1 0.5500 5.161
23 0.5160 1.2261 1 0.6000 5.088
24 0.5044 1.2646 1 0.6500 5.014
25 0.4060 1.1725 1 0.7000 4.938
26 0.4863 1.3276 1 0.7500 4.859
27 0.5957 1.3773 1 0.8000 4.779
28 0.5311 1.3458 1 0.8500 4.697
29 0.5674 1.3584 1 0.9000 4.612
30 0.5326 1.3035 1 0.9500 4.525
31 0.5456 1.3746 0 1.0000 4.436
32 0.5010 1.3573 0 1.0000 4.338
33 0.5201 1.1787 0 1.0000 4.223
34 0.5538 1.1419 0 1.0000 4.097
35 0.7319 1.0674 0 1.0000 3.970
36 0.9687 1.2085 0 1.0000 3.855
37 1.0460 1.1661 0 1.0000 3.774
38 0.3773 0.9590 0 1.0000 3.739
39 0.5844 1.1794 0 1.0000 3.737
40 0.2634 0.6111 0 1.0000 3.752
41 0.3451 0.7180 0 1.0000 3.751
42 0.3824 0.8332 0 1.0000 3.751
43 0.3860 0.8434 0 1.0000 3.751
44 0.4192 0.8926 0 1.0000 3.751
45 0.4292 0.9058 0 1.0000 3.751
46 0.4254 0.9002 0 1.0000 3.751
