# step wm_danger det_logit danger fire dist_t
0 -1.4596 -1.8931 0 0.0000 21.656
1 -1.1631 0.4562 0 0.0000 21.657
2 -0.9075 0.2330 0 0.0000 21.660
3 -0.8713 -0.0740 0 0.0000 21.656
4 -0.9826 -0.4520 0 0.0000 21.636
5 -0.8508 -0.6744 0 0.0000 21.597
6 -0.8919 -0.5812 0 0.0000 21.536
7 -1.2956 -0.3102 0 0.0000 21.462
8 -1.2492 -0.6213 0 0.0000 21.382
9 -1.4141 -0.9748 0 0.0000 21.297
10 -1.7575 -1.0138 0 0.0000 21.208
11 -2.2915 -0.9746 0 0.0000 21.114
12 -2.7605 -1.2565 0 0.0000 21.024
13 -3.0552 -1.4777 0 0.0000 20.933
14 -3.5881 -1.6105 0 0.0000 20.840
15 -3.5625 -1.6152 0 0.0000 20.746
16 -3.8970 -1.7978 0 0.0000 20.656
17 -4.0790 -1.8924 0 0.0000 20.572
18 -4.3392 -2.0214 0 0.0000 20.495
19 -4.4745 -2.1241 0 0.0000 20.422
20 -4.6804 -2.2792 0 0.0000 20.354
21 -4.8348 -2.4478 0 0.0000 20.288
22 -4.8713 -2.5566 0 0.0000 20.223
23 -4.8340 -2.5175 0 0.0000 20.160
24 -4.8610 -2.5525 0 0.0000 20.100
25 -4.8768 -2.5920 0 0.0000 20.045
26 -4.8624 -2.5708 0 0.0000 19.993
27 -4.8662 -2.5497 0 0.0000 19.945
28 -4.8742 -2.6012 0 0.0000 19.902
29 -4.9236 -2.6650 0 0.0000 19.862
30 -4.9166 -2.6600 0 0.0000 19.824
31 -4.9120 -2.6577 0 0.0000 19.789
32 -4.8781 -2.5605 0 0.0000 19.758
33 -4.9009 -2.6247 0 0.0000 19.731
34 -4.8741 -2.5424 0 0.0000 19.706
35 -4.9170 -2.6167 0 0.0000 19.684
36 -4.8939 -2.5425 0 0.0000 19.662
37 -4.8972 -2.5598 0 0.0000 19.642
38 -4.9284 -2.6178 0 0.0000 19.621
39 -4.9186 -2.6020 0 0.0000 19.600
40 -4.9032 -2.5413 0 0.0000 19.578
41 -4.8892 -2.5311 0 0.0000 19.557
42 -4.8890 -2.5259 0 0.0000 19.537
43 -4.9027 -2.5223 0 0.0000 19.516
44 -4.9079 -2.5180 0 0.0000 19.493
45 -4.9010 -2.5032 0 0.0000 19.469
46 -4.8863 -2.5084 0 0.0000 19.441
47 -4.9113 -2.5639 0 0.0000 19.409
48 -4.9329 -2.5798 0 0.0000 19.373
49 -4.9168 -2.5438 0 0.0000 19.335
50 -4.9119 -2.5560 0 0.0000 19.297
51 -4.9093 -2.5688 0 0.0000 19.258
52 -4.8832 -2.5552 0 0.0000 19.218
53 -4.8887 -2.5470 0 0.0000 19.176
54 -4.8383 -2.5560 0 0.0000 19.132
55 -4.7773 -2.4971 0 0.0000 19.088
56 -4.7412 -2.4624 0 0.0000 19.041
57 -4.6618 -2.4407 0 0.0000 18.991
58 -4.5251 -2.3266 0 0.0000 18.935
59 -4.4505 -2.3049 0 0.0000 18.873
60 -4.3460 -2.2772 0 0.0000 18.804
61 -4.4324 -2.3007 0 0.0000 18.729
62 -4.6470 -2.5947 0 0.0000 18.647
63 -4.6354 -2.4486 0 0.0000 18.558
64 -4.5535 -2.5111 0 0.0000 18.464
