# step wm_danger det_logit danger fire dist_t
0 0.6916 0.3684 0 0.0000 13.454
1 -0.5231 -0.5333 0 0.0000 13.454
2 -0.6851 -0.3651 0 0.0000 13.451
3 -0.7651 -0.6118 0 0.0000 13.441
4 -0.9343 -0.5092 0 0.0000 13.427
5 -0.9862 -0.6871 0 0.0000 13.407
6 -1.4616 -0.7596 0 0.0000 13.381
7 -1.9016 -0.9395 0 0.0000 13.350
8 -2.5551 -1.1006 0 0.0000 13.317
9 -2.8520 -1.3771 0 0.0000 13.294
10 -3.5744 -1.6202 0 0.0000 13.285
11 -3.2390 -1.6195 0 0.0000 13.290
12 -3.6634 -1.7067 0 0.0000 13.310
13 -3.5674 -1.6355 0 0.0000 13.329
14 -3.6977 -1.7420 0 0.0000 13.334
15 -3.6398 -1.6919 0 0.0000 13.318
16 -3.9035 -1.8204 0 0.0000 13.280
17 -4.3107 -2.0338 0 0.0000 13.222
18 -4.4978 -2.1293 0 0.0000 13.146
19 -4.6749 -2.2784 0 0.0000 13.057
20 -4.7596 -2.3720 0 0.0000 12.960
21 -4.8532 -2.4584 0 0.0000 12.859
22 -4.8510 -2.4869 0 0.0000 12.757
23 -4.8558 -2.4772 0 0.0000 12.658
24 -4.8732 -2.5154 0 0.0000 12.563
25 -4.8602 -2.5716 0 0.0000 12.473
26 -4.8471 -2.5168 0 0.0000 12.387
27 -4.8769 -2.5536 0 0.0000 12.302
28 -4.8924 -2.6598 0 0.0000 12.221
29 -4.9097 -2.6566 0 0.0000 12.143
30 -4.8942 -2.6572 0 0.0000 12.066
31 -4.8904 -2.6615 0 0.0000 11.991
32 -4.8937 -2.6537 0 0.0000 11.919
33 -4.9104 -2.6554 0 0.0000 11.851
34 -4.8997 -2.6430 0 0.0000 11.785
35 -4.8873 -2.6472 0 0.0000 11.721
36 -4.8691 -2.5777 0 0.0000 11.657
37 -4.9164 -2.6585 0 0.0000 11.595
38 -4.8806 -2.6123 0 0.0000 11.533
39 -4.8779 -2.5855 0 0.0000 11.471
40 -4.8790 -2.5809 0 0.0000 11.410
41 -4.8865 -2.5642 0 0.0000 11.349
42 -4.8910 -2.5729 0 0.0000 11.289
43 -4.8860 -2.5506 0 0.0000 11.230
44 -4.8804 -2.5632 0 0.0000 11.172
45 -4.8758 -2.5556 0 0.0000 11.116
46 -4.8738 -2.5407 0 0.0000 11.059
47 -4.8920 -2.5703 0 0.0000 11.003
48 -4.9043 -2.6041 0 0.0000 10.950
49 -4.9068 -2.5833 0 0.0000 10.898
50 -4.9054 -2.5933 0 0.0000 10.848
51 -4.8784 -2.5895 0 0.0000 10.800
52 -4.8495 -2.6104 0 0.0000 10.754
53 -4.7893 -2.5458 0 0.0000 10.709
54 -4.7135 -2.4936 0 0.0000 10.666
55 -4.7065 -2.5274 0 0.0000 10.625
56 -4.5559 -2.4191 0 0.0000 10.587
57 -4.3956 -2.3264 0 0.0000 10.556
58 -4.2638 -2.1908 0 0.0000 10.532
59 -4.4741 -2.3709 0 0.0000 10.517
60 -4.3404 -2.2432 0 0.0000 10.509
61 -4.4851 -2.3414 0 0.0000 10.508
62 -4.2460 -2.3588 0 0.0000 10.515
63 -3.8653 -2.7256 0 0.0000 10.529
64 -3.7965 -2.8495 0 0.0000 10.550
65 -3.8225 -3.0155 0 0.0000 10.521
66 -3.5562 -2.9643 0 0.0000 10.489
67 -3.6432 -2.9538 0 0.0000 10.473
68 -3.6733 -2.9132 0 0.0000 10.476
69 -3.7317 -2.9183 0 0.0000 10.499
70 -3.8156 -2.9674 0 0.0000 10.539
71 -3.7335 -3.0906 0 0.0000 10.595
72 -3.8360 -3.1438 0 0.0000 10.662
73 -3.7422 -3.0773 0 0.0000 10.738
74 -3.7628 -3.0725 0 0.0000 10.823
