# step wm_danger det_logit danger fire dist_t
0 -1.3243 -3.0056 0 0.0000 13.454
1 1.0932 0.3977 0 0.0000 21.657
2 0.9378 0.3343 0 0.0000 21.656
3 0.9655 0.3872 0 0.0000 21.651
4 0.8208 0.2177 0 0.0000 21.639
5 0.4480 -0.0266 0 0.0000 21.618
6 0.1947 -0.3412 0 0.0000 21.591
7 -0.5207 -0.6374 0 0.0000 21.565
8 -1.0449 -0.7410 0 0.0000 21.547
9 -1.1720 -0.5614 0 0.0000 21.543
10 -1.8119 -0.9550 0 0.0000 21.553
11 -2.2972 -1.0673 0 0.0000 21.568
12 -2.3395 -1.2911 0 0.0000 21.573
13 -2.6256 -1.3174 0 0.0000 21.562
14 -3.1473 -1.3738 0 0.0000 21.545
15 -3.2288 -1.4349 0 0.0000 21.538
16 -3.5792 -1.6211 0 0.0000 21.546
17 -3.8158 -1.7406 0 0.0000 21.572
18 -4.0942 -1.8845 0 0.0000 21.615
19 -4.2989 -1.9953 0 0.0000 21.672
20 -4.5083 -2.1144 0 0.0000 21.741
21 -4.7466 -2.2835 0 0.0000 21.815
22 -4.8098 -2.3927 0 0.0000 21.892
23 -4.8350 -2.4129 0 0.0000 21.968
24 -4.8725 -2.4597 0 0.0000 22.043
25 -4.8700 -2.4775 0 0.0000 22.117
26 -4.8350 -2.4540 0 0.0000 22.187
27 -4.8527 -2.4621 0 0.0000 22.255
28 -4.8659 -2.5187 0 0.0000 22.321
29 -4.8700 -2.5253 0 0.0000 22.384
30 -4.8797 -2.5350 0 0.0000 22.444
31 -4.9033 -2.5887 0 0.0000 22.500
32 -4.8832 -2.5325 0 0.0000 22.555
33 -4.9168 -2.5854 0 0.0000 22.608
34 -4.9021 -2.5812 0 0.0000 22.661
35 -4.8941 -2.5306 0 0.0000 22.714
36 -4.8977 -2.5295 0 0.0000 22.768
37 -4.8940 -2.5363 0 0.0000 22.822
38 -4.8959 -2.5007 0 0.0000 22.876
39 -4.9029 -2.4858 0 0.0000 22.929
40 -4.8919 -2.4685 0 0.0000 22.981
41 -4.9108 -2.4918 0 0.0000 23.030
42 -4.9159 -2.5008 0 0.0000 23.077
43 -4.9170 -2.5098 0 0.0000 23.121
44 -4.9249 -2.4996 0 0.0000 23.165
45 -4.9242 -2.4882 0 0.0000 23.208
46 -4.9280 -2.4896 0 0.0000 23.249
47 -4.9176 -2.4893 0 0.0000 23.290
48 -4.9251 -2.4889 0 0.0000 23.330
49 -4.9506 -2.5029 0 0.0000 23.370
50 -4.9043 -2.4784 0 0.0000 23.412
51 -4.9104 -2.4948 0 0.0000 23.453
52 -4.9335 -2.5072 0 0.0000 23.493
53 -4.8882 -2.5148 0 0.0000 23.533
54 -4.8511 -2.4809 0 0.0000 23.572
55 -4.8097 -2.4292 0 0.0000 23.609
56 -4.7739 -2.4194 0 0.0000 23.644
57 -4.6919 -2.3872 0 0.0000 23.675
58 -4.6386 -2.3646 0 0.0000 23.703
59 -4.5976 -2.3266 0 0.0000 23.727
60 -4.6275 -2.3668 0 0.0000 23.745
61 -4.7608 -2.5154 0 0.0000 23.756
62 -4.8525 -2.5175 0 0.0000 23.760
63 -4.6600 -2.4331 0 0.0000 23.760
64 -4.3413 -2.4093 0 0.0000 23.755
65 -4.2974 -2.7385 0 0.0000 23.748
