# step wm_danger det_logit danger fire dist_t
0 -1.0600 -2.8817 0 0.0000 8.544
1 -0.0639 0.6670 0 0.0000 19.001
2 -0.2479 0.8320 0 0.0000 19.009
3 -0.0546 1.2217 0 0.0000 19.016
4 -0.3722 1.2312 0 0.0000 19.013
5 -0.8347 1.1748 0 0.0000 19.001
6 -1.3692 0.9815 0 0.0000 18.980
7 -2.2325 0.3949 0 0.0000 18.955
8 -2.2557 0.3528 0 0.0000 18.929
9 -2.6307 -0.0173 0 0.0000 18.900
10 -2.8293 -0.0389 0 0.0000 18.866
11 -3.5797 -0.6693 0 0.0000 18.823
12 -3.8847 -0.7185 0 0.0000 18.769
13 -4.8211 -1.4422 0 0.0000 18.707
14 -4.1762 -1.3150 0 0.0000 18.638
15 -5.3083 -1.7681 0 0.0000 18.565
16 -4.9538 -1.7372 0 0.0000 18.490
17 -5.2129 -1.8930 0 0.0000 18.409
18 -5.2230 -1.8832 0 0.0000 18.328
19 -5.5860 -2.1119 0 0.0000 18.252
20 -5.7757 -2.3043 0 0.0000 18.180
21 -5.3016 -2.0866 0 0.0000 18.114
22 -5.4956 -2.1561 0 0.0000 18.059
23 -5.6697 -2.2274 0 0.0000 18.015
24 -5.6635 -2.2359 0 0.0000 17.983
25 -5.6953 -2.2749 0 0.0000 17.961
26 -5.6338 -2.3181 0 0.0000 17.947
27 -5.4854 -2.2551 0 0.0000 17.940
28 -5.8230 -2.4982 0 0.0000 17.939
29 -5.5595 -2.2437 0 0.0000 17.940
30 -5.9120 -2.4814 0 0.0000 17.945
31 -5.7530 -2.3900 0 0.0000 17.950
32 -6.0312 -2.4737 0 0.0000 17.957
33 -6.2174 -2.5759 0 0.0000 17.964
34 -6.1723 -2.5112 0 0.0000 17.971
35 -6.0500 -2.4388 0 0.0000 17.977
36 -5.6263 -2.2007 0 0.0000 17.983
37 -5.4524 -2.0231 0 0.0000 17.987
38 -5.7864 -2.2441 0 0.0000 17.990
39 -5.6497 -2.1080 0 0.0000 17.992
40 -5.7203 -2.1021 0 0.0000 17.992
41 -5.8261 -2.0846 0 0.0000 17.992
42 -5.7732 -2.0656 0 0.0000 17.992
43 -5.6458 -2.0410 0 0.0000 17.990
44 -5.8192 -2.1289 0 0.0000 17.987
45 -5.5756 -2.0100 0 0.0000 17.983
46 -5.5150 -1.9262 0 0.0000 17.977
47 -5.1209 -1.6898 0 0.0000 17.971
48 -5.3316 -1.7579 0 0.0000 17.965
49 -4.8080 -1.4228 0 0.0000 17.959
50 -4.8528 -1.3845 0 0.0000 17.952
51 -4.8801 -1.3891 0 0.0000 17.945
52 -4.5624 -1.2471 0 0.0000 17.938
53 -4.1508 -1.1166 0 0.0000 17.930
54 -4.4209 -1.1908 0 0.0000 17.922
55 -4.0684 -0.9724 0 0.0000 17.913
56 -3.8965 -0.8416 0 0.0000 17.904
57 -3.8621 -0.8108 0 0.0000 17.896
58 -3.6746 -0.6969 0 0.0000 17.886
59 -3.5524 -0.6390 0 0.0000 17.876
60 -3.3520 -0.5449 0 0.0000 17.864
61 -3.2222 -0.4238 0 0.0000 17.851
62 -3.2442 -0.5400 0 0.0000 17.837
63 -2.9376 -0.4764 0 0.0000 17.821
64 -2.5101 -0.1545 0 0.0000 17.804
65 -1.8354 0.3540 0 0.0000 17.786
66 -1.6909 0.2703 0 0.0000 17.767
67 -1.3536 0.4351 0 0.0000 17.746
68 -1.0625 0.3741 0 0.0000 17.722
69 -0.8685 0.3757 0 0.0000 17.694
70 -1.0608 0.4311 0 0.0000 17.661
71 -1.2543 0.5363 0 0.0000 17.623
72 -1.1540 0.4730 0 0.0000 17.584
73 -0.8439 0.6433 0 0.0000 17.542
74 -1.1870 0.5217 0 0.0000 17.496
75 -1.1938 0.5722 0 0.0000 17.449
76 -0.9950 0.5663 0 0.0000 17.402
77 -0.8523 0.5562 0 0.0000 17.352
78 -0.8329 0.3817 0 0.0000 17.301
79 -0.7367 0.3246 0 0.0000 17.248
80 -0.7498 0.2097 0 0.0000 17.193
81 -0.7284 0.1512 0 0.0000 17.136
82 -0.5186 0.0911 0 0.0000 17.137
83 -0.3618 0.2366 0 0.0000 17.141
84 -0.4467 0.3766 0 0.0000 17.137
85 -0.3716 0.3111 0 0.0000 17.122
86 -0.3176 0.3356 0 0.0000 17.112
87 -0.2198 0.4123 0 0.0000 17.102
88 -0.2104 0.4082 0 0.0000 17.094
89 -0.3281 0.1580 0 0.0000 17.088
90 -0.2586 0.2029 0 0.0000 17.084
91 -0.1742 0.3453 0 0.0000 17.080
92 -0.1598 0.3626 0 0.0000 17.078
93 -0.1107 0.4101 0 0.0000 17.076
94 -0.0834 0.4200 0 0.0000 17.075
95 -0.0249 0.5105 0 0.0000 17.073
96 -0.0274 0.4930 0 0.0000 17.069
97 -0.0166 0.5175 0 0.0000 17.065
98 -0.0607 0.4558 0 0.0000 17.058
99 -0.0470 0.4301 0 0.0000 17.051
100 -0.0140 0.5114 0 0.0000 17.044
101 -0.0493 0.4253 0 0.0000 17.037
102 -0.0859 0.3304 0 0.0000 17.030
103 -0.0424 0.4013 0 0.0000 17.024
104 0.0419 0.5930 0 0.0000 17.017
105 0.0418 0.5640 0 0.0000 17.010
106 0.0688 0.6515 0 0.0000 17.001
107 -0.0790 0.2992 0 0.0000 16.990
108 -0.0332 0.4364 0 0.0000 16.978
109 -0.0630 0.3805 0 0.0000 16.969
110 -0.0790 0.2822 0 0.0000 16.964
111 -0.0808 0.2918 0 0.0000 16.965
112 -0.0736 0.3394 0 0.0000 16.969
113 0.0605 0.6742 0 0.0000 16.973
114 0.1267 0.8190 0 0.0000 16.977
115 0.1541 0.8759 0 0.0000 16.979
116 0.1421 0.8574 0 0.0000 16.979
117 0.1169 0.8113 0 0.0000 16.977
118 0.1639 0.8977 0 0.0000 16.975
119 0.1661 0.8965 0 0.0000 16.973
120 -0.0070 0.5817 0 0.0000 16.973
121 0.0405 0.6658 0 0.0000 16.973
122 0.0696 0.7217 0 0.0000 16.973
123 0.0696 0.7212 0 0.0000 16.974
124 0.1165 0.8049 0 0.0000 16.974
125 0.1121 0.7986 0 0.0000 16.973
126 0.0923 0.7618 0 0.0000 16.973
127 0.0799 0.7416 0 0.0000 16.974
128 0.0543 0.6736 0 0.0000 16.972
129 0.0133 0.5631 0 0.0000 16.969
130 0.0557 0.6504 0 0.0000 16.965
131 -0.0231 0.4532 0 0.0000 16.964
132 -0.0379 0.4148 0 0.0000 16.966
133 -0.0392 0.4290 0 0.0000 16.969
134 0.0639 0.6657 0 0.0000 16.972
135 0.1103 0.7820 0 0.0000 16.975
136 0.1201 0.8127 0 0.0000 16.977
137 0.1363 0.8435 0 0.0000 16.978
138 0.1382 0.8445 0 0.0000 16.978
139 0.1397 0.8489 0 0.0000 16.977
140 0.1494 0.8755 0 0.0000 16.976
141 0.1299 0.8161 0 0.0000 16.975
