# step wm_danger det_logit danger fire dist_t
0 -2.7014 -0.4714 0 0.0000 24.021
1 -0.6272 -0.2139 0 0.0000 6.082
2 -0.6552 -0.5233 0 0.0000 6.079
3 -0.2871 -0.2047 0 0.0000 6.068
4 -0.3987 -0.2019 0 0.0000 6.049
5 -0.4595 -0.1650 0 0.0000 6.021
6 -0.0143 0.2676 0 0.0000 5.986
7 -0.2868 -0.0005 0 0.0000 5.946
8 -0.4694 -0.2138 0 0.0000 5.903
9 -0.4728 -0.1162 0 0.0000 5.858
10 -0.8794 -0.5185 0 0.0000 5.812
11 -0.8989 -0.5441 0 0.0000 5.766
12 -0.7717 -0.3701 0 0.0000 5.722
13 -0.9750 -0.6065 0 0.0000 5.680
14 -0.9180 -0.4327 0 0.0000 5.641
15 -0.9833 -0.5590 0 0.0000 5.603
16 -0.9562 -0.4774 0 0.0000 5.568
17 -1.1172 -0.7518 0 0.0000 5.534
18 -0.7942 -0.5019 0 0.0000 5.502
19 -0.7471 -0.3316 0 0.0000 5.470
20 -1.0530 -0.5707 0 0.0000 5.439
21 -1.0106 -0.5687 0 0.0000 5.410
22 -0.9526 -0.6185 0 0.0000 5.381
23 -0.9684 -0.6561 0 0.0000 5.352
24 -0.6157 -0.3932 0 0.0000 5.323
25 -1.0564 -0.7267 0 0.0000 5.294
26 -1.0052 -0.6709 1 0.0500 5.264
27 -1.0389 -0.6426 1 0.1000 5.235
28 -1.0924 -0.7600 1 0.1500 5.235
29 -0.8675 -0.7452 0 0.0000 5.269
30 -0.5968 -0.5449 0 0.0000 5.296
31 -0.6990 -0.5695 0 0.0000 5.315
32 -0.6855 -0.5722 0 0.0000 5.337
33 -0.6417 -0.5321 0 0.0000 5.350
34 -0.7488 -0.5905 0 0.0000 5.352
35 -0.4384 -0.3757 0 0.0000 5.367
36 -0.3828 -0.3186 0 0.0000 5.379
37 -0.6700 -0.5212 0 0.0000 5.383
38 -0.4960 -0.3570 0 0.0000 5.390
39 -0.7240 -0.5661 0 0.0000 5.405
40 -0.5088 -0.4045 0 0.0000 5.414
41 -0.3447 -0.1996 0 0.0000 5.428
42 -0.6330 -0.4110 0 0.0000 5.440
43 -1.1340 -0.8309 0 0.0000 5.450
44 -0.7979 -0.6563 0 0.0000 5.460
45 -0.8993 -0.7456 0 0.0000 5.473
46 -0.8153 -0.6702 0 0.0000 5.487
47 -0.9688 -0.7668 0 0.0000 5.501
48 -0.7745 -0.7084 0 0.0000 5.516
49 -0.6247 -0.5556 0 0.0000 5.531
50 -0.6119 -0.5503 0 0.0000 5.547
51 -0.6834 -0.5552 0 0.0000 5.561
52 -0.6387 -0.5344 0 0.0000 5.575
53 -0.7246 -0.5816 0 0.0000 5.584
54 -0.6584 -0.5371 0 0.0000 5.597
55 -0.6850 -0.5361 0 0.0000 5.606
56 -0.5768 -0.4623 0 0.0000 5.619
57 -0.4018 -0.2267 0 0.0000 5.631
58 -0.6058 -0.2761 0 0.0000 5.641
59 -0.8346 -0.5501 0 0.0000 5.648
60 -0.7866 -0.6542 0 0.0000 5.656
