# step wm_danger det_logit danger fire dist_t
0 1.3077 1.4225 0 0.0000 12.042
1 0.2785 0.2056 0 0.0000 12.041
2 -0.0235 0.0350 0 0.0000 12.034
3 -0.1410 0.0081 0 0.0000 12.019
4 -0.2006 0.0065 0 0.0000 11.993
5 -0.3945 -0.0702 0 0.0000 11.957
6 -0.6691 -0.2025 0 0.0000 11.913
7 -0.8990 -0.3120 0 0.0000 11.862
8 -1.0847 -0.3768 0 0.0000 11.805
9 -1.2915 -0.4755 0 0.0000 11.744
10 -1.4861 -0.5898 0 0.0000 11.680
11 -1.7719 -0.7353 0 0.0000 11.614
12 -1.9137 -0.8346 0 0.0000 11.547
13 -1.9981 -0.9023 0 0.0000 11.478
14 -2.1773 -1.0377 0 0.0000 11.409
15 -2.3012 -1.1170 0 0.0000 11.339
16 -2.4559 -1.2199 0 0.0000 11.269
17 -2.5470 -1.2928 0 0.0000 11.199
18 -2.6323 -1.3768 0 0.0000 11.130
19 -2.7613 -1.4804 0 0.0000 11.060
20 -2.8423 -1.5453 0 0.0000 10.990
21 -2.9195 -1.6137 0 0.0000 10.920
22 -2.8586 -1.6776 0 0.0000 10.850
23 -2.7709 -1.7300 0 0.0000 10.780
24 -2.6264 -1.7716 0 0.0000 10.710
25 -2.4928 -1.8121 0 0.0000 10.641
26 -2.3870 -1.8673 0 0.0000 10.571
27 -2.2500 -1.8783 0 0.0000 10.501
28 -1.9750 -1.8826 0 0.0000 10.432
29 -1.8174 -1.9061 0 0.0000 10.362
30 -1.6361 -1.9281 0 0.0000 10.292
31 -1.4834 -1.9478 0 0.0000 10.223
32 -1.2672 -1.9438 0 0.0000 10.153
33 -1.1009 -1.9402 0 0.0000 10.083
34 -0.8549 -1.8945 0 0.0000 10.014
35 -0.7050 -1.8922 0 0.0000 9.944
36 -0.4841 -1.8426 0 0.0000 9.874
37 -0.3041 -1.8133 0 0.0000 9.805
38 -0.0811 -1.7402 0 0.0000 9.735
39 0.1756 -1.6635 0 0.0000 9.665
40 0.2695 -1.6377 0 0.0000 9.596
41 0.4760 -1.5882 0 0.0000 9.526
42 0.5255 -1.5784 0 0.0000 9.457
43 0.7566 -1.4931 0 0.0000 9.387
44 0.9339 -1.3883 0 0.0000 9.317
45 1.0407 -1.3316 0 0.0000 9.248
46 1.1912 -1.2441 0 0.0000 9.178
47 1.3543 -1.1245 0 0.0000 9.109
48 1.4896 -1.0196 0 0.0000 9.039
49 1.6211 -0.9013 0 0.0000 8.970
50 1.7520 -0.7844 0 0.0000 8.900
51 1.8127 -0.7056 0 0.0000 8.831
52 1.9324 -0.5619 0 0.0000 8.761
53 2.0087 -0.4609 0 0.0000 8.692
54 2.0992 -0.2949 0 0.0000 8.622
55 2.1455 -0.1924 0 0.0000 8.553
56 2.1842 -0.0603 0 0.0000 8.483
57 2.1991 0.0597 0 0.0000 8.414
58 2.2003 0.1820 0 0.0000 8.344
59 2.1883 0.2998 0 0.0000 8.275
60 2.1947 0.4568 0 0.0000 8.205
61 2.1771 0.5941 0 0.0000 8.136
62 2.1747 0.7480 0 0.0000 8.066
63 2.2010 0.9023 1 0.0500 7.997
64 2.2091 1.0423 1 0.1000 7.927
65 2.2148 1.2059 1 0.1500 7.858
66 2.1915 1.3402 1 0.2000 7.789
67 2.1755 1.4360 1 0.2500 7.719
68 2.1925 1.5604 1 0.3000 7.650
69 2.1918 1.6439 1 0.3500 7.580
70 2.1860 1.7513 1 0.4000 7.511
71 2.1665 1.8498 1 0.4500 7.442
72 2.1667 1.9445 1 0.5000 7.372
73 2.2200 2.0407 1 0.5500 7.303
74 2.2870 2.1700 1 0.6000 7.234
75 2.3141 2.2752 1 0.6500 7.164
76 2.2698 2.3066 1 0.7000 7.095
77 2.2271 2.3287 1 0.7500 7.026
78 2.2070 2.3766 1 0.8000 6.957
79 2.2073 2.4568 1 0.8500 6.887
80 2.1421 2.5085 1 0.9000 6.818
81 2.0290 2.4803 1 0.9500 6.749
82 1.9150 2.4437 0 1.0000 6.680
83 1.9593 2.4674 0 1.0000 6.605
84 1.9552 2.4498 0 1.0000 6.520
85 1.8909 2.2291 0 1.0000 6.430
86 1.7440 1.7755 0 1.0000 6.341
87 2.2024 2.2268 0 1.0000 6.264
88 1.4817 0.6429 0 1.0000 6.194
89 0.9470 -0.6686 0 1.0000 6.187
90 1.1258 -0.3487 0 1.0000 6.183
91 1.2218 0.0559 0 1.0000 6.182
92 0.7898 -0.6717 0 1.0000 6.182
93 0.7128 -0.8121 0 1.0000 6.182
94 0.7192 -0.8417 0 1.0000 6.182
95 0.6969 -0.9474 0 1.0000 6.182
96 0.6305 -1.1408 0 1.0000 6.182
97 0.5975 -1.1847 0 1.0000 6.182
