# step wm_danger det_logit danger fire dist_t
0 -0.0951 0.6485 0 0.0000 12.042
1 -0.3193 0.1588 0 0.0000 24.020
2 -0.1004 0.3956 0 0.0000 24.014
3 -0.0493 0.4562 0 0.0000 23.998
4 -0.2389 0.3212 0 0.0000 23.972
5 -0.5166 0.1424 0 0.0000 23.936
6 -0.7498 -0.0341 0 0.0000 23.892
7 -0.8895 -0.1462 0 0.0000 23.841
8 -0.9155 -0.1779 0 0.0000 23.784
9 -1.1414 -0.3341 0 0.0000 23.723
10 -1.2326 -0.4263 0 0.0000 23.659
11 -1.3705 -0.5558 0 0.0000 23.592
12 -1.5683 -0.7222 0 0.0000 23.524
13 -1.6934 -0.8181 0 0.0000 23.456
14 -1.7436 -0.8651 0 0.0000 23.386
15 -1.7823 -0.9040 0 0.0000 23.316
16 -1.8226 -0.9456 0 0.0000 23.246
17 -1.9667 -1.0581 0 0.0000 23.176
18 -2.0253 -1.1229 0 0.0000 23.106
19 -2.1046 -1.2003 0 0.0000 23.036
20 -2.2204 -1.2969 0 0.0000 22.966
21 -2.2694 -1.3607 0 0.0000 22.896
22 -2.2972 -1.4036 0 0.0000 22.826
23 -2.2644 -1.4758 0 0.0000 22.756
24 -2.1260 -1.5450 0 0.0000 22.686
25 -1.9953 -1.5982 0 0.0000 22.616
26 -1.9487 -1.6414 0 0.0000 22.546
27 -1.8086 -1.7314 0 0.0000 22.476
28 -1.7468 -1.7526 0 0.0000 22.406
29 -1.6040 -1.7922 0 0.0000 22.336
30 -1.4317 -1.8312 0 0.0000 22.266
31 -1.2487 -1.8706 0 0.0000 22.196
32 -1.0771 -1.8821 0 0.0000 22.126
33 -0.9612 -1.9028 0 0.0000 22.056
34 -0.8226 -1.9053 0 0.0000 21.986
35 -0.6897 -1.8597 0 0.0000 21.916
36 -0.5701 -1.8903 0 0.0000 21.847
37 -0.3536 -1.8707 0 0.0000 21.777
38 -0.1934 -1.8215 0 0.0000 21.707
39 -0.0934 -1.7682 0 0.0000 21.637
40 0.0873 -1.6983 0 0.0000 21.567
41 0.1852 -1.7318 0 0.0000 21.497
42 0.3185 -1.6691 0 0.0000 21.427
43 0.5785 -1.3525 0 0.0000 21.357
44 0.6128 -1.4267 0 0.0000 21.287
