# step wm_danger det_logit danger fire dist_t
0 -3.5379 -2.1605 0 0.0000 24.759
1 0.1350 0.5832 0 0.0000 24.020
2 0.2090 0.7459 0 0.0000 24.014
3 0.2106 0.7201 0 0.0000 23.998
4 0.0179 0.5658 0 0.0000 23.972
5 -0.2007 0.3819 0 0.0000 23.936
6 -0.3114 0.2475 0 0.0000 23.892
7 -0.1610 0.1645 0 0.0000 23.841
8 -0.2232 0.0139 0 0.0000 23.784
9 -0.5080 -0.1825 0 0.0000 23.723
10 -0.5157 -0.2224 0 0.0000 23.659
11 -0.5901 -0.2885 0 0.0000 23.592
12 -0.7220 -0.4658 0 0.0000 23.524
13 -0.7265 -0.5414 0 0.0000 23.456
14 -0.7935 -0.6767 0 0.0000 23.386
15 -0.7730 -0.7499 0 0.0000 23.316
16 -0.8018 -0.8111 0 0.0000 23.246
17 -0.7891 -0.8461 0 0.0000 23.176
18 -0.8127 -0.9085 0 0.0000 23.106
19 -0.8362 -1.0225 0 0.0000 23.036
20 -0.8173 -1.0404 0 0.0000 22.966
21 -0.7540 -1.0396 0 0.0000 22.896
22 -0.7145 -1.0718 0 0.0000 22.826
23 -0.6831 -1.0858 0 0.0000 22.756
24 -0.6531 -1.1032 0 0.0000 22.686
25 -0.6463 -1.1207 0 0.0000 22.616
26 -0.6438 -1.1638 0 0.0000 22.546
27 -0.6405 -1.1792 0 0.0000 22.476
28 -0.6216 -1.2041 0 0.0000 22.406
29 -0.6290 -1.2181 0 0.0000 22.336
30 -0.6103 -1.2090 0 0.0000 22.266
31 -0.6015 -1.2131 0 0.0000 22.196
32 -0.6029 -1.2084 0 0.0000 22.126
33 -0.6161 -1.2279 0 0.0000 22.056
34 -0.5354 -1.1761 0 0.0000 21.986
35 -0.6095 -1.2038 0 0.0000 21.917
36 -0.5844 -1.1488 0 0.0000 21.847
37 -0.5249 -1.1024 0 0.0000 21.777
38 -0.4641 -1.0829 0 0.0000 21.707
39 -0.4194 -1.0669 0 0.0000 21.637
40 -0.4108 -1.0507 0 0.0000 21.567
41 -0.3950 -1.0160 0 0.0000 21.497
42 -0.4199 -1.0373 0 0.0000 21.427
43 -0.4220 -1.0207 0 0.0000 21.357
44 -0.4061 -0.9813 0 0.0000 21.287
45 -0.3832 -0.9448 0 0.0000 21.217
46 -0.3687 -0.8982 0 0.0000 21.147
47 -0.4101 -0.8841 0 0.0000 21.077
48 -0.4074 -0.8567 0 0.0000 21.008
49 -0.4124 -0.8377 0 0.0000 20.938
50 -0.3384 -0.7836 0 0.0000 20.868
51 -0.2935 -0.7423 0 0.0000 20.798
52 -0.2237 -0.6904 0 0.0000 20.728
53 -0.2001 -0.6462 0 0.0000 20.658
54 -0.1760 -0.6089 0 0.0000 20.588
55 -0.1421 -0.5430 0 0.0000 20.518
56 -0.1495 -0.5091 0 0.0000 20.448
