# step wm_danger det_logit danger fire dist_t
0 0.8011 0.3116 0 0.0000 17.000
1 -1.9020 -0.0311 0 0.0000 18.027
2 -1.6600 0.2176 0 0.0000 18.021
3 -1.7149 0.3362 0 0.0000 18.005
4 -1.8142 0.3047 0 0.0000 17.979
5 -1.9792 0.1594 0 0.0000 17.943
6 -2.0407 0.1158 0 0.0000 17.899
7 -2.1078 0.0535 0 0.0000 17.848
8 -2.1031 -0.0029 0 0.0000 17.791
9 -2.1094 -0.1201 0 0.0000 17.730
10 -2.1012 -0.2109 0 0.0000 17.666
11 -2.1014 -0.3064 0 0.0000 17.600
12 -2.1507 -0.4267 0 0.0000 17.532
13 -2.2505 -0.5265 0 0.0000 17.463
14 -2.2391 -0.6585 0 0.0000 17.394
15 -2.2867 -0.7330 0 0.0000 17.324
16 -2.3217 -0.7967 0 0.0000 17.254
17 -2.3889 -0.9131 0 0.0000 17.184
18 -2.3162 -1.0677 0 0.0000 17.114
19 -2.1823 -1.1589 0 0.0000 17.044
20 -2.0919 -1.2335 0 0.0000 16.974
21 -2.0152 -1.2875 0 0.0000 16.904
22 -1.8981 -1.3386 0 0.0000 16.834
23 -1.7882 -1.3818 0 0.0000 16.764
24 -1.6915 -1.4280 0 0.0000 16.694
25 -1.5860 -1.4848 0 0.0000 16.624
26 -1.4878 -1.5235 0 0.0000 16.554
27 -1.4049 -1.5558 0 0.0000 16.484
28 -1.2065 -1.6235 0 0.0000 16.414
29 -1.1076 -1.6284 0 0.0000 16.344
30 -1.0039 -1.6555 0 0.0000 16.274
31 -0.8856 -1.6561 0 0.0000 16.205
32 -0.7559 -1.6444 0 0.0000 16.135
33 -0.6392 -1.6328 0 0.0000 16.065
34 -0.5199 -1.6098 0 0.0000 15.995
35 -0.3782 -1.5479 0 0.0000 15.925
36 -0.3007 -1.5332 0 0.0000 15.856
37 -0.1886 -1.4878 0 0.0000 15.786
38 -0.0863 -1.4471 0 0.0000 15.716
39 0.0118 -1.4049 0 0.0000 15.646
40 0.0847 -1.3457 0 0.0000 15.576
41 0.1477 -1.3345 0 0.0000 15.507
42 0.2041 -1.3066 0 0.0000 15.437
43 0.3411 -1.1817 0 0.0000 15.367
