# step wm_danger det_logit danger fire dist_t
0 -1.7898 -2.1259 0 0.0000 8.544
1 -1.5167 0.4858 0 0.0000 18.027
2 -1.3348 0.4090 0 0.0000 18.021
3 -1.7539 0.3436 0 0.0000 18.005
4 -2.0880 0.2895 0 0.0000 17.979
5 -2.4147 0.2254 0 0.0000 17.943
6 -2.5322 0.2408 0 0.0000 17.899
7 -2.5331 0.2607 0 0.0000 17.848
8 -2.4037 0.2688 0 0.0000 17.791
9 -2.9272 0.0438 0 0.0000 17.730
10 -3.1957 -0.1003 0 0.0000 17.666
11 -3.4649 -0.3246 0 0.0000 17.599
12 -3.7155 -0.5098 0 0.0000 17.532
13 -3.9147 -0.6857 0 0.0000 17.463
14 -4.0954 -0.8814 0 0.0000 17.394
15 -4.2490 -1.1117 0 0.0000 17.324
16 -4.2522 -1.2887 0 0.0000 17.254
17 -4.1650 -1.3810 0 0.0000 17.184
18 -4.1202 -1.5981 0 0.0000 17.114
19 -3.9330 -1.7122 0 0.0000 17.044
20 -3.8715 -1.8537 0 0.0000 16.974
21 -3.7065 -1.9726 0 0.0000 16.904
22 -3.5391 -2.0342 0 0.0000 16.834
23 -3.4188 -2.0769 0 0.0000 16.764
24 -3.1733 -2.1504 0 0.0000 16.694
25 -3.0203 -2.2454 0 0.0000 16.624
26 -2.8471 -2.2894 0 0.0000 16.554
27 -2.6677 -2.3025 0 0.0000 16.484
28 -2.4499 -2.3932 0 0.0000 16.414
29 -2.2740 -2.4932 0 0.0000 16.344
30 -2.0800 -2.5795 0 0.0000 16.274
31 -1.9043 -2.6207 0 0.0000 16.205
32 -1.6708 -2.6170 0 0.0000 16.135
33 -1.4523 -2.5764 0 0.0000 16.065
34 -1.2367 -2.5453 0 0.0000 15.995
35 -1.0653 -2.5497 0 0.0000 15.925
36 -0.9245 -2.5235 0 0.0000 15.855
37 -0.8642 -2.5183 0 0.0000 15.785
38 -0.7782 -2.4915 0 0.0000 15.715
39 -0.6665 -2.4577 0 0.0000 15.646
40 -0.5586 -2.4451 0 0.0000 15.576
41 -0.4559 -2.3970 0 0.0000 15.506
42 -0.2854 -2.2895 0 0.0000 15.436
43 -0.0715 -2.1406 0 0.0000 15.366
44 -0.0179 -2.0800 0 0.0000 15.297
45 0.0454 -2.0065 0 0.0000 15.227
46 0.1798 -1.8356 0 0.0000 15.157
47 0.2041 -1.7401 0 0.0000 15.087
48 0.2517 -1.6150 0 0.0000 15.017
49 0.2889 -1.4893 0 0.0000 14.947
50 0.3336 -1.3595 0 0.0000 14.878
51 0.3589 -1.2390 0 0.0000 14.808
52 0.3532 -1.0980 0 0.0000 14.738
53 0.3518 -0.9771 0 0.0000 14.668
54 0.3708 -0.8302 0 0.0000 14.598
55 0.4146 -0.6722 0 0.0000 14.528
56 0.4840 -0.5530 0 0.0000 14.459
57 0.4927 -0.4611 0 0.0000 14.389
58 0.4953 -0.3630 0 0.0000 14.319
59 0.4632 -0.2718 0 0.0000 14.249
60 0.4417 -0.1570 0 0.0000 14.179
61 0.4636 -0.0501 0 0.0000 14.110
62 0.4702 0.0563 0 0.0000 14.040
63 0.4771 0.1694 0 0.0000 13.970
64 0.4215 0.2096 0 0.0000 13.900
65 0.3916 0.2628 0 0.0000 13.830
66 0.3871 0.3059 0 0.0000 13.761
67 0.3871 0.3699 0 0.0000 13.691
68 0.3671 0.4036 0 0.0000 13.621
69 0.3652 0.4374 0 0.0000 13.551
70 0.3208 0.4765 0 0.0000 13.481
71 0.2373 0.4608 0 0.0000 13.412
72 0.1925 0.4638 0 0.0000 13.342
73 0.1367 0.4557 0 0.0000 13.272
74 0.0584 0.4481 0 0.0000 13.202
75 -0.0175 0.4419 0 0.0000 13.133
76 -0.0913 0.4377 0 0.0000 13.063
77 -0.1960 0.4174 0 0.0000 12.993
78 -0.2566 0.4121 0 0.0000 12.923
79 -0.3901 0.3549 0 0.0000 12.853
80 -0.5227 0.3106 0 0.0000 12.784
81 -0.6217 0.2766 0 0.0000 12.714
82 -0.7268 0.2340 0 0.0000 12.644
83 -0.8144 0.1962 0 0.0000 12.574
84 -0.9503 0.1231 0 0.0000 12.504
85 -1.0602 0.0828 0 0.0000 12.435
86 -1.1906 0.0275 0 0.0000 12.365
87 -1.3281 -0.0470 0 0.0000 12.295
88 -1.5645 -0.1747 0 0.0000 12.225
89 -1.7312 -0.2800 0 0.0000 12.156
90 -1.9089 -0.3702 0 0.0000 12.086
91 -2.0810 -0.4578 0 0.0000 12.016
