# step wm_danger det_logit danger fire dist_t
0 nan nan 1 0.0500 6.083
1 nan nan 0 0.0000 18.028
2 nan nan 0 0.0000 18.026
3 nan nan 0 0.0000 18.019
4 nan nan 0 0.0000 18.006
5 nan nan 0 0.0000 17.985
6 nan nan 0 0.0000 17.956
7 nan nan 0 0.0000 17.919
8 nan nan 0 0.0000 17.874
9 nan nan 0 0.0000 17.822
10 nan nan 0 0.0000 17.764
11 nan nan 0 0.0000 17.703
12 nan nan 0 0.0000 17.640
13 nan nan 0 0.0000 17.576
14 nan nan 0 0.0000 17.514
15 nan nan 0 0.0000 17.455
16 nan nan 0 0.0000 17.400
17 nan nan 0 0.0000 17.350
18 nan nan 0 0.0000 17.306
19 nan nan 0 0.0000 17.267
20 nan nan 0 0.0000 17.235
21 nan nan 0 0.0000 17.208
22 nan nan 0 0.0000 17.186
23 nan nan 0 0.0000 17.169
24 nan nan 0 0.0000 17.156
25 nan nan 0 0.0000 17.147
26 nan nan 0 0.0000 17.141
27 nan nan 0 0.0000 17.139
28 nan nan 0 0.0000 17.138
29 nan nan 0 0.0000 17.140
30 nan nan 0 0.0000 17.143
31 nan nan 0 0.0000 17.148
32 nan nan 0 0.0000 17.154
33 nan nan 0 0.0000 17.161
34 nan nan 0 0.0000 17.169
35 nan nan 0 0.0000 17.178
36 nan nan 0 0.0000 17.189
37 nan nan 0 0.0000 17.201
38 nan nan 0 0.0000 17.214
39 nan nan 0 0.0000 17.229
40 nan nan 0 0.0000 17.245
41 nan nan 0 0.0000 17.262
42 nan nan 0 0.0000 17.281
43 nan nan 0 0.0000 17.301
44 nan nan 0 0.0000 17.323
45 nan nan 0 0.0000 17.346
46 nan nan 0 0.0000 17.370
47 nan nan 0 0.0000 17.396
48 nan nan 0 0.0000 17.422
49 nan nan 0 0.0000 17.449
50 nan nan 0 0.0000 17.478
51 nan nan 0 0.0000 17.507
52 nan nan 0 0.0000 17.537
53 nan nan 0 0.0000 17.568
54 nan nan 0 0.0000 17.600
55 nan nan 0 0.0000 17.632
56 nan nan 0 0.0000 17.665
57 nan nan 0 0.0000 17.697
58 nan nan 0 0.0000 17.731
59 nan nan 0 0.0000 17.764
60 nan nan 0 0.0000 17.798
61 nan nan 0 0.0000 17.832
62 nan nan 0 0.0000 17.865
63 nan nan 0 0.0000 17.899
64 nan nan 0 0.0000 17.932
65 nan nan 0 0.0000 17.965
66 nan nan 0 0.0000 17.998
67 nan nan 0 0.0000 18.031
68 nan nan 0 0.0000 18.063
69 nan nan 0 0.0000 18.094
70 nan nan 0 0.0000 18.125
71 nan nan 0 0.0000 18.155
72 nan nan 0 0.0000 18.184
73 nan nan 0 0.0000 18.213
74 nan nan 0 0.0000 18.241
75 nan nan 0 0.0000 18.267
76 nan nan 0 0.0000 18.293
77 nan nan 0 0.0000 18.318
78 nan nan 0 0.0000 18.342
79 nan nan 0 0.0000 18.366
80 nan nan 0 0.0000 18.388
81 nan nan 0 0.0000 18.410
82 nan nan 0 0.0000 18.431
83 nan nan 0 0.0000 18.453
84 nan nan 0 0.0000 18.474
85 nan nan 0 0.0000 18.495
86 nan nan 0 0.0000 18.516
87 nan nan 0 0.0000 18.537
88 nan nan 0 0.0000 18.558
89 nan nan 0 0.0000 18.580
90 nan nan 0 0.0000 18.602
91 nan nan 0 0.0000 18.624
92 nan nan 0 0.0000 18.646
93 nan nan 0 0.0000 18.668
94 nan nan 0 0.0000 18.691
95 nan nan 0 0.0000 18.713
96 nan nan 0 0.0000 18.736
97 nan nan 0 0.0000 18.760
98 nan nan 0 0.0000 18.783
99 nan nan 0 0.0000 18.807
100 nan nan 0 0.0000 18.831
101 nan nan 0 0.0000 18.855
102 nan nan 0 0.0000 18.879
103 nan nan 0 0.0000 18.904
104 nan nan 0 0.0000 18.928
105 nan nan 0 0.0000 18.953
106 nan nan 0 0.0000 18.979
107 nan nan 0 0.0000 19.004
108 nan nan 0 0.0000 19.029
109 nan nan 0 0.0000 19.055
110 nan nan 0 0.0000 19.081
111 nan nan 0 0.0000 19.107
112 nan nan 0 0.0000 19.133
113 nan nan 0 0.0000 19.160
114 nan nan 0 0.0000 19.186
115 nan nan 0 0.0000 19.213
116 nan nan 0 0.0000 19.240
117 nan nan 0 0.0000 19.267
118 nan nan 0 0.0000 19.294
119 nan nan 0 0.0000 19.322
120 nan nan 0 0.0000 19.349
121 nan nan 0 0.0000 19.377
122 nan nan 0 0.0000 19.405
123 nan nan 0 0.0000 19.433
124 nan nan 0 0.0000 19.461
