# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 19.000
1 nan nan 0 0.0000 21.657
2 nan nan 0 0.0000 21.657
3 nan nan 0 0.0000 21.659
4 nan nan 0 0.0000 21.659
5 nan nan 0 0.0000 21.657
6 nan nan 0 0.0000 21.651
7 nan nan 0 0.0000 21.639
8 nan nan 0 0.0000 21.620
9 nan nan 0 0.0000 21.595
10 nan nan 0 0.0000 21.562
11 nan nan 0 0.0000 21.522
12 nan nan 0 0.0000 21.477
13 nan nan 0 0.0000 21.426
14 nan nan 0 0.0000 21.371
15 nan nan 0 0.0000 21.313
16 nan nan 0 0.0000 21.254
17 nan nan 0 0.0000 21.192
18 nan nan 0 0.0000 21.131
19 nan nan 0 0.0000 21.069
20 nan nan 0 0.0000 21.007
21 nan nan 0 0.0000 20.946
22 nan nan 0 0.0000 20.886
23 nan nan 0 0.0000 20.827
24 nan nan 0 0.0000 20.768
25 nan nan 0 0.0000 20.710
26 nan nan 0 0.0000 20.653
27 nan nan 0 0.0000 20.596
28 nan nan 0 0.0000 20.540
29 nan nan 0 0.0000 20.485
30 nan nan 0 0.0000 20.430
31 nan nan 0 0.0000 20.375
32 nan nan 0 0.0000 20.321
33 nan nan 0 0.0000 20.267
34 nan nan 0 0.0000 20.213
35 nan nan 0 0.0000 20.160
36 nan nan 0 0.0000 20.108
37 nan nan 0 0.0000 20.056
38 nan nan 0 0.0000 20.006
39 nan nan 0 0.0000 19.956
40 nan nan 0 0.0000 19.908
41 nan nan 0 0.0000 19.860
42 nan nan 0 0.0000 19.814
43 nan nan 0 0.0000 19.768
44 nan nan 0 0.0000 19.724
45 nan nan 0 0.0000 19.680
46 nan nan 0 0.0000 19.637
47 nan nan 0 0.0000 19.595
48 nan nan 0 0.0000 19.553
49 nan nan 0 0.0000 19.512
50 nan nan 0 0.0000 19.471
51 nan nan 0 0.0000 19.431
52 nan nan 0 0.0000 19.391
53 nan nan 0 0.0000 19.351
54 nan nan 0 0.0000 19.312
55 nan nan 0 0.0000 19.273
56 nan nan 0 0.0000 19.233
57 nan nan 0 0.0000 19.194
58 nan nan 0 0.0000 19.155
59 nan nan 0 0.0000 19.115
60 nan nan 0 0.0000 19.075
61 nan nan 0 0.0000 19.035
62 nan nan 0 0.0000 18.995
63 nan nan 0 0.0000 18.955
64 nan nan 0 0.0000 18.914
65 nan nan 0 0.0000 18.873
66 nan nan 0 0.0000 18.832
67 nan nan 0 0.0000 18.790
68 nan nan 0 0.0000 18.748
69 nan nan 0 0.0000 18.705
70 nan nan 0 0.0000 18.662
71 nan nan 0 0.0000 18.619
72 nan nan 0 0.0000 18.575
73 nan nan 0 0.0000 18.531
74 nan nan 0 0.0000 18.486
75 nan nan 0 0.0000 18.441
76 nan nan 0 0.0000 18.396
77 nan nan 0 0.0000 18.350
