# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 1.000
1 nan nan 0 0.0000 12.043
2 nan nan 0 0.0000 12.050
3 nan nan 0 0.0000 12.067
4 nan nan 0 0.0000 12.094
5 nan nan 0 0.0000 12.132
6 nan nan 0 0.0000 12.177
7 nan nan 0 0.0000 12.226
8 nan nan 0 0.0000 12.277
9 nan nan 0 0.0000 12.328
10 nan nan 0 0.0000 12.377
11 nan nan 0 0.0000 12.423
12 nan nan 0 0.0000 12.464
13 nan nan 0 0.0000 12.501
14 nan nan 0 0.0000 12.533
15 nan nan 0 0.0000 12.561
16 nan nan 0 0.0000 12.585
17 nan nan 0 0.0000 12.604
18 nan nan 0 0.0000 12.621
19 nan nan 0 0.0000 12.635
20 nan nan 0 0.0000 12.646
21 nan nan 0 0.0000 12.655
22 nan nan 0 0.0000 12.663
23 nan nan 0 0.0000 12.669
24 nan nan 0 0.0000 12.674
25 nan nan 0 0.0000 12.679
26 nan nan 0 0.0000 12.683
27 nan nan 0 0.0000 12.686
28 nan nan 0 0.0000 12.689
29 nan nan 0 0.0000 12.691
30 nan nan 0 0.0000 12.692
31 nan nan 0 0.0000 12.693
32 nan nan 0 0.0000 12.692
33 nan nan 0 0.0000 12.691
34 nan nan 0 0.0000 12.689
35 nan nan 0 0.0000 12.686
36 nan nan 0 0.0000 12.682
37 nan nan 0 0.0000 12.678
38 nan nan 0 0.0000 12.673
39 nan nan 0 0.0000 12.668
40 nan nan 0 0.0000 12.662
41 nan nan 0 0.0000 12.657
42 nan nan 0 0.0000 12.651
43 nan nan 0 0.0000 12.645
44 nan nan 0 0.0000 12.640
45 nan nan 0 0.0000 12.635
46 nan nan 0 0.0000 12.631
47 nan nan 0 0.0000 12.627
48 nan nan 0 0.0000 12.624
49 nan nan 0 0.0000 12.622
50 nan nan 0 0.0000 12.620
51 nan nan 0 0.0000 12.620
52 nan nan 0 0.0000 12.621
53 nan nan 0 0.0000 12.622
54 nan nan 0 0.0000 12.625
55 nan nan 0 0.0000 12.629
56 nan nan 0 0.0000 12.634
57 nan nan 0 0.0000 12.640
58 nan nan 0 0.0000 12.648
59 nan nan 0 0.0000 12.656
60 nan nan 0 0.0000 12.666
61 nan nan 0 0.0000 12.676
62 nan nan 0 0.0000 12.688
63 nan nan 0 0.0000 12.700
64 nan nan 0 0.0000 12.714
65 nan nan 0 0.0000 12.727
66 nan nan 0 0.0000 12.741
67 nan nan 0 0.0000 12.756
68 nan nan 0 0.0000 12.770
69 nan nan 0 0.0000 12.785
70 nan nan 0 0.0000 12.800
71 nan nan 0 0.0000 12.815
72 nan nan 0 0.0000 12.830
73 nan nan 0 0.0000 12.844
74 nan nan 0 0.0000 12.859
75 nan nan 0 0.0000 12.874
76 nan nan 0 0.0000 12.888
77 nan nan 0 0.0000 12.903
78 nan nan 0 0.0000 12.920
79 nan nan 0 0.0000 12.940
80 nan nan 0 0.0000 12.966
81 nan nan 0 0.0000 12.998
82 nan nan 0 0.0000 13.038
83 nan nan 0 0.0000 13.084
84 nan nan 0 0.0000 13.138
85 nan nan 0 0.0000 13.198
86 nan nan 0 0.0000 13.263
87 nan nan 0 0.0000 13.332
88 nan nan 0 0.0000 13.404
89 nan nan 0 0.0000 13.479
90 nan nan 0 0.0000 13.556
91 nan nan 0 0.0000 13.634
92 nan nan 0 0.0000 13.713
93 nan nan 0 0.0000 13.792
94 nan nan 0 0.0000 13.871
95 nan nan 0 0.0000 13.949
96 nan nan 0 0.0000 14.028
97 nan nan 0 0.0000 14.106
98 nan nan 0 0.0000 14.184
99 nan nan 0 0.0000 14.261
100 nan nan 0 0.0000 14.338
101 nan nan 0 0.0000 14.415
102 nan nan 0 0.0000 14.491
103 nan nan 0 0.0000 14.567
104 nan nan 0 0.0000 14.642
105 nan nan 0 0.0000 14.717
106 nan nan 0 0.0000 14.791
107 nan nan 0 0.0000 14.865
108 nan nan 0 0.0000 14.939
109 nan nan 0 0.0000 15.012
110 nan nan 0 0.0000 15.085
111 nan nan 0 0.0000 15.157
112 nan nan 0 0.0000 15.229
113 nan nan 0 0.0000 15.300
114 nan nan 0 0.0000 15.371
115 nan nan 0 0.0000 15.442
116 nan nan 0 0.0000 15.512
117 nan nan 0 0.0000 15.583
118 nan nan 0 0.0000 15.652
119 nan nan 0 0.0000 15.722
120 nan nan 0 0.0000 15.791
121 nan nan 0 0.0000 15.860
122 nan nan 0 0.0000 15.928
123 nan nan 0 0.0000 15.996
124 nan nan 0 0.0000 16.064
125 nan nan 0 0.0000 16.131
126 nan nan 0 0.0000 16.198
127 nan nan 0 0.0000 16.264
128 nan nan 0 0.0000 16.329
129 nan nan 0 0.0000 16.394
130 nan nan 0 0.0000 16.458
131 nan nan 0 0.0000 16.521
132 nan nan 0 0.0000 16.583
133 nan nan 0 0.0000 16.645
134 nan nan 0 0.0000 16.705
135 nan nan 0 0.0000 16.764
136 nan nan 0 0.0000 16.822
137 nan nan 0 0.0000 16.879
138 nan nan 0 0.0000 16.935
139 nan nan 0 0.0000 16.989
140 nan nan 0 0.0000 17.043
141 nan nan 0 0.0000 17.095
142 nan nan 0 0.0000 17.147
143 nan nan 0 0.0000 17.197
144 nan nan 0 0.0000 17.246
145 nan nan 0 0.0000 17.295
146 nan nan 0 0.0000 17.342
147 nan nan 0 0.0000 17.388
148 nan nan 0 0.0000 17.434
149 nan nan 0 0.0000 17.478
150 nan nan 0 0.0000 17.522
151 nan nan 0 0.0000 17.564
152 nan nan 0 0.0000 17.606
153 nan nan 0 0.0000 17.647
154 nan nan 0 0.0000 17.691
155 nan nan 0 0.0000 17.739
