# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 13.454
1 nan nan 0 0.0000 8.544
2 nan nan 0 0.0000 8.541
3 nan nan 0 0.0000 8.531
4 nan nan 0 0.0000 8.514
5 nan nan 0 0.0000 8.492
6 nan nan 0 0.0000 8.466
7 nan nan 0 0.0000 8.439
8 nan nan 0 0.0000 8.414
9 nan nan 0 0.0000 8.392
10 nan nan 0 0.0000 8.375
11 nan nan 0 0.0000 8.364
12 nan nan 0 0.0000 8.359
13 nan nan 0 0.0000 8.360
14 nan nan 0 0.0000 8.368
15 nan nan 0 0.0000 8.383
16 nan nan 0 0.0000 8.402
17 nan nan 0 0.0000 8.426
18 nan nan 0 0.0000 8.455
19 nan nan 0 0.0000 8.487
20 nan nan 0 0.0000 8.522
21 nan nan 0 0.0000 8.560
22 nan nan 0 0.0000 8.599
23 nan nan 0 0.0000 8.641
24 nan nan 0 0.0000 8.683
25 nan nan 0 0.0000 8.727
26 nan nan 0 0.0000 8.771
27 nan nan 0 0.0000 8.816
28 nan nan 0 0.0000 8.862
29 nan nan 0 0.0000 8.908
30 nan nan 0 0.0000 8.955
31 nan nan 0 0.0000 9.002
32 nan nan 0 0.0000 9.049
33 nan nan 0 0.0000 9.097
34 nan nan 0 0.0000 9.145
35 nan nan 0 0.0000 9.193
36 nan nan 0 0.0000 9.241
37 nan nan 0 0.0000 9.289
38 nan nan 0 0.0000 9.338
39 nan nan 0 0.0000 9.387
40 nan nan 0 0.0000 9.435
41 nan nan 0 0.0000 9.484
42 nan nan 0 0.0000 9.534
43 nan nan 0 0.0000 9.583
44 nan nan 0 0.0000 9.632
45 nan nan 0 0.0000 9.682
46 nan nan 0 0.0000 9.732
47 nan nan 0 0.0000 9.782
48 nan nan 0 0.0000 9.833
49 nan nan 0 0.0000 9.884
50 nan nan 0 0.0000 9.935
51 nan nan 0 0.0000 9.986
52 nan nan 0 0.0000 10.037
53 nan nan 0 0.0000 10.089
54 nan nan 0 0.0000 10.141
55 nan nan 0 0.0000 10.193
56 nan nan 0 0.0000 10.246
57 nan nan 0 0.0000 10.299
58 nan nan 0 0.0000 10.352
59 nan nan 0 0.0000 10.405
60 nan nan 0 0.0000 10.458
61 nan nan 0 0.0000 10.512
62 nan nan 0 0.0000 10.566
63 nan nan 0 0.0000 10.620
64 nan nan 0 0.0000 10.674
65 nan nan 0 0.0000 10.728
66 nan nan 0 0.0000 10.783
67 nan nan 0 0.0000 10.837
68 nan nan 0 0.0000 10.892
69 nan nan 0 0.0000 10.947
70 nan nan 0 0.0000 11.001
71 nan nan 0 0.0000 11.056
72 nan nan 0 0.0000 11.111
