# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 24.759
1 nan nan 0 0.0000 25.475
2 nan nan 0 0.0000 25.468
3 nan nan 0 0.0000 25.451
4 nan nan 0 0.0000 25.422
5 nan nan 0 0.0000 25.384
6 nan nan 0 0.0000 25.337
7 nan nan 0 0.0000 25.283
8 nan nan 0 0.0000 25.224
9 nan nan 0 0.0000 25.162
10 nan nan 0 0.0000 25.097
11 nan nan 0 0.0000 25.031
12 nan nan 0 0.0000 24.964
13 nan nan 0 0.0000 24.896
14 nan nan 0 0.0000 24.829
15 nan nan 0 0.0000 24.762
16 nan nan 0 0.0000 24.696
17 nan nan 0 0.0000 24.629
18 nan nan 0 0.0000 24.564
19 nan nan 0 0.0000 24.498
20 nan nan 0 0.0000 24.433
21 nan nan 0 0.0000 24.369
22 nan nan 0 0.0000 24.305
23 nan nan 0 0.0000 24.241
24 nan nan 0 0.0000 24.178
25 nan nan 0 0.0000 24.114
26 nan nan 0 0.0000 24.052
27 nan nan 0 0.0000 23.989
28 nan nan 0 0.0000 23.927
29 nan nan 0 0.0000 23.865
30 nan nan 0 0.0000 23.803
31 nan nan 0 0.0000 23.741
32 nan nan 0 0.0000 23.680
33 nan nan 0 0.0000 23.619
34 nan nan 0 0.0000 23.559
35 nan nan 0 0.0000 23.498
36 nan nan 0 0.0000 23.439
37 nan nan 0 0.0000 23.380
38 nan nan 0 0.0000 23.322
39 nan nan 0 0.0000 23.264
40 nan nan 0 0.0000 23.206
41 nan nan 0 0.0000 23.149
42 nan nan 0 0.0000 23.092
43 nan nan 0 0.0000 23.035
44 nan nan 0 0.0000 22.979
45 nan nan 0 0.0000 22.922
46 nan nan 0 0.0000 22.865
47 nan nan 0 0.0000 22.808
48 nan nan 0 0.0000 22.752
49 nan nan 0 0.0000 22.695
50 nan nan 0 0.0000 22.639
51 nan nan 0 0.0000 22.583
52 nan nan 0 0.0000 22.526
53 nan nan 0 0.0000 22.471
54 nan nan 0 0.0000 22.415
55 nan nan 0 0.0000 22.360
56 nan nan 0 0.0000 22.305
57 nan nan 0 0.0000 22.250
58 nan nan 0 0.0000 22.195
59 nan nan 0 0.0000 22.141
60 nan nan 0 0.0000 22.087
61 nan nan 0 0.0000 22.033
