# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 1.000
1 nan nan 0 0.0000 6.083
2 nan nan 0 0.0000 6.080
3 nan nan 0 0.0000 6.072
4 nan nan 0 0.0000 6.057
5 nan nan 0 0.0000 6.035
6 nan nan 0 0.0000 6.007
7 nan nan 0 0.0000 5.973
8 nan nan 0 0.0000 5.933
9 nan nan 0 0.0000 5.890
10 nan nan 0 0.0000 5.844
11 nan nan 0 0.0000 5.794
12 nan nan 1 0.0500 5.743
13 nan nan 1 0.1000 5.690
14 nan nan 1 0.1500 5.636
15 nan nan 1 0.2000 5.581
16 nan nan 1 0.2500 5.526
17 nan nan 1 0.3000 5.470
18 nan nan 1 0.3500 5.414
19 nan nan 1 0.4000 5.359
20 nan nan 1 0.4500 5.303
21 nan nan 1 0.5000 5.247
22 nan nan 1 0.5500 5.191
23 nan nan 1 0.6000 5.135
24 nan nan 1 0.6500 5.080
25 nan nan 1 0.7000 5.025
26 nan nan 1 0.7500 4.969
27 nan nan 1 0.8000 4.914
28 nan nan 1 0.8500 4.859
29 nan nan 1 0.9000 4.805
30 nan nan 1 0.9500 4.750
31 nan nan 0 1.0000 4.696
32 nan nan 0 1.0000 4.632
33 nan nan 0 1.0000 4.555
34 nan nan 0 1.0000 4.470
35 nan nan 0 1.0000 4.389
36 nan nan 0 1.0000 4.327
37 nan nan 0 1.0000 4.245
38 nan nan 0 1.0000 4.170
39 nan nan 0 1.0000 4.164
40 nan nan 0 1.0000 4.164
41 nan nan 0 1.0000 4.164
42 nan nan 0 1.0000 4.164
43 nan nan 0 1.0000 4.164
44 nan nan 0 1.0000 4.164
45 nan nan 0 1.0000 4.164
46 nan nan 0 1.0000 4.164
