# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 21.656
1 nan nan 0 0.0000 21.656
2 nan nan 0 0.0000 21.651
3 nan nan 0 0.0000 21.640
4 nan nan 0 0.0000 21.622
5 nan nan 0 0.0000 21.598
6 nan nan 0 0.0000 21.567
7 nan nan 0 0.0000 21.533
8 nan nan 0 0.0000 21.495
9 nan nan 0 0.0000 21.454
10 nan nan 0 0.0000 21.413
11 nan nan 0 0.0000 21.370
12 nan nan 0 0.0000 21.327
13 nan nan 0 0.0000 21.284
14 nan nan 0 0.0000 21.240
15 nan nan 0 0.0000 21.197
16 nan nan 0 0.0000 21.155
17 nan nan 0 0.0000 21.112
18 nan nan 0 0.0000 21.070
19 nan nan 0 0.0000 21.029
20 nan nan 0 0.0000 20.987
21 nan nan 0 0.0000 20.946
22 nan nan 0 0.0000 20.906
23 nan nan 0 0.0000 20.865
24 nan nan 0 0.0000 20.825
25 nan nan 0 0.0000 20.785
26 nan nan 0 0.0000 20.746
27 nan nan 0 0.0000 20.706
28 nan nan 0 0.0000 20.667
29 nan nan 0 0.0000 20.628
30 nan nan 0 0.0000 20.590
31 nan nan 0 0.0000 20.552
32 nan nan 0 0.0000 20.514
33 nan nan 0 0.0000 20.476
34 nan nan 0 0.0000 20.438
35 nan nan 0 0.0000 20.401
36 nan nan 0 0.0000 20.364
37 nan nan 0 0.0000 20.327
38 nan nan 0 0.0000 20.291
39 nan nan 0 0.0000 20.254
40 nan nan 0 0.0000 20.218
41 nan nan 0 0.0000 20.183
42 nan nan 0 0.0000 20.147
43 nan nan 0 0.0000 20.112
44 nan nan 0 0.0000 20.078
45 nan nan 0 0.0000 20.044
46 nan nan 0 0.0000 20.010
47 nan nan 0 0.0000 19.976
48 nan nan 0 0.0000 19.943
49 nan nan 0 0.0000 19.910
50 nan nan 0 0.0000 19.877
51 nan nan 0 0.0000 19.844
52 nan nan 0 0.0000 19.812
53 nan nan 0 0.0000 19.780
54 nan nan 0 0.0000 19.747
55 nan nan 0 0.0000 19.715
56 nan nan 0 0.0000 19.684
57 nan nan 0 0.0000 19.652
58 nan nan 0 0.0000 19.621
59 nan nan 0 0.0000 19.590
60 nan nan 0 0.0000 19.559
61 nan nan 0 0.0000 19.529
62 nan nan 0 0.0000 19.499
63 nan nan 0 0.0000 19.469
64 nan nan 0 0.0000 19.440
65 nan nan 0 0.0000 19.410
66 nan nan 0 0.0000 19.381
67 nan nan 0 0.0000 19.353
68 nan nan 0 0.0000 19.324
69 nan nan 0 0.0000 19.296
70 nan nan 0 0.0000 19.268
71 nan nan 0 0.0000 19.241
72 nan nan 0 0.0000 19.214
73 nan nan 0 0.0000 19.187
74 nan nan 0 0.0000 19.160
75 nan nan 0 0.0000 19.134
76 nan nan 0 0.0000 19.108
77 nan nan 0 0.0000 19.082
78 nan nan 0 0.0000 19.057
79 nan nan 0 0.0000 19.032
80 nan nan 0 0.0000 19.007
81 nan nan 0 0.0000 18.983
82 nan nan 0 0.0000 18.958
83 nan nan 0 0.0000 18.935
84 nan nan 0 0.0000 18.911
85 nan nan 0 0.0000 18.888
86 nan nan 0 0.0000 18.865
87 nan nan 0 0.0000 18.843
88 nan nan 0 0.0000 18.821
89 nan nan 0 0.0000 18.799
90 nan nan 0 0.0000 18.777
