# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 21.656
1 nan nan 0 0.0000 17.000
2 nan nan 0 0.0000 17.002
3 nan nan 0 0.0000 17.005
4 nan nan 0 0.0000 17.009
5 nan nan 0 0.0000 17.012
6 nan nan 0 0.0000 17.014
7 nan nan 0 0.0000 17.013
8 nan nan 0 0.0000 17.009
9 nan nan 0 0.0000 17.001
10 nan nan 0 0.0000 16.988
11 nan nan 0 0.0000 16.971
12 nan nan 0 0.0000 16.951
13 nan nan 0 0.0000 16.927
14 nan nan 0 0.0000 16.900
15 nan nan 0 0.0000 16.870
16 nan nan 0 0.0000 16.838
17 nan nan 0 0.0000 16.805
18 nan nan 0 0.0000 16.769
19 nan nan 0 0.0000 16.733
20 nan nan 0 0.0000 16.695
21 nan nan 0 0.0000 16.657
22 nan nan 0 0.0000 16.618
23 nan nan 0 0.0000 16.578
24 nan nan 0 0.0000 16.539
25 nan nan 0 0.0000 16.499
26 nan nan 0 0.0000 16.459
27 nan nan 0 0.0000 16.419
28 nan nan 0 0.0000 16.379
29 nan nan 0 0.0000 16.339
30 nan nan 0 0.0000 16.299
31 nan nan 0 0.0000 16.259
32 nan nan 0 0.0000 16.219
33 nan nan 0 0.0000 16.179
34 nan nan 0 0.0000 16.140
35 nan nan 0 0.0000 16.101
36 nan nan 0 0.0000 16.062
37 nan nan 0 0.0000 16.023
38 nan nan 0 0.0000 15.984
39 nan nan 0 0.0000 15.946
40 nan nan 0 0.0000 15.907
41 nan nan 0 0.0000 15.869
42 nan nan 0 0.0000 15.832
43 nan nan 0 0.0000 15.794
44 nan nan 0 0.0000 15.757
45 nan nan 0 0.0000 15.720
46 nan nan 0 0.0000 15.684
47 nan nan 0 0.0000 15.647
48 nan nan 0 0.0000 15.611
49 nan nan 0 0.0000 15.575
50 nan nan 0 0.0000 15.540
51 nan nan 0 0.0000 15.505
52 nan nan 0 0.0000 15.470
53 nan nan 0 0.0000 15.435
54 nan nan 0 0.0000 15.401
55 nan nan 0 0.0000 15.367
56 nan nan 0 0.0000 15.333
57 nan nan 0 0.0000 15.300
58 nan nan 0 0.0000 15.267
59 nan nan 0 0.0000 15.235
60 nan nan 0 0.0000 15.202
61 nan nan 0 0.0000 15.170
62 nan nan 0 0.0000 15.139
63 nan nan 0 0.0000 15.108
64 nan nan 0 0.0000 15.077
65 nan nan 0 0.0000 15.046
66 nan nan 0 0.0000 15.016
67 nan nan 0 0.0000 14.986
68 nan nan 0 0.0000 14.957
69 nan nan 0 0.0000 14.928
70 nan nan 0 0.0000 14.899
71 nan nan 0 0.0000 14.871
72 nan nan 0 0.0000 14.843
73 nan nan 0 0.0000 14.815
74 nan nan 0 0.0000 14.788
75 nan nan 0 0.0000 14.762
76 nan nan 0 0.0000 14.735
77 nan nan 0 0.0000 14.709
78 nan nan 0 0.0000 14.683
79 nan nan 0 0.0000 14.658
80 nan nan 0 0.0000 14.633
81 nan nan 0 0.0000 14.609
82 nan nan 0 0.0000 14.585
83 nan nan 0 0.0000 14.561
84 nan nan 0 0.0000 14.538
85 nan nan 0 0.0000 14.515
86 nan nan 0 0.0000 14.492
87 nan nan 0 0.0000 14.470
88 nan nan 0 0.0000 14.448
89 nan nan 0 0.0000 14.427
90 nan nan 0 0.0000 14.406
91 nan nan 0 0.0000 14.385
92 nan nan 0 0.0000 14.365
93 nan nan 0 0.0000 14.345
94 nan nan 0 0.0000 14.325
95 nan nan 0 0.0000 14.306
96 nan nan 0 0.0000 14.287
97 nan nan 0 0.0000 14.269
98 nan nan 0 0.0000 14.251
99 nan nan 0 0.0000 14.231
100 nan nan 0 0.0000 14.208
101 nan nan 0 0.0000 14.180
102 nan nan 0 0.0000 14.147
103 nan nan 0 0.0000 14.109
104 nan nan 0 0.0000 14.065
105 nan nan 0 0.0000 14.017
106 nan nan 0 0.0000 13.966
107 nan nan 0 0.0000 13.911
108 nan nan 0 0.0000 13.855
109 nan nan 0 0.0000 13.796
110 nan nan 0 0.0000 13.737
111 nan nan 0 0.0000 13.678
112 nan nan 0 0.0000 13.618
113 nan nan 0 0.0000 13.558
114 nan nan 0 0.0000 13.499
115 nan nan 0 0.0000 13.440
116 nan nan 0 0.0000 13.381
117 nan nan 0 0.0000 13.323
118 nan nan 0 0.0000 13.265
119 nan nan 0 0.0000 13.208
120 nan nan 0 0.0000 13.151
121 nan nan 0 0.0000 13.094
122 nan nan 0 0.0000 13.038
123 nan nan 0 0.0000 12.982
124 nan nan 0 0.0000 12.926
125 nan nan 0 0.0000 12.871
126 nan nan 0 0.0000 12.816
127 nan nan 0 0.0000 12.761
128 nan nan 0 0.0000 12.706
129 nan nan 0 0.0000 12.651
130 nan nan 0 0.0000 12.597
131 nan nan 0 0.0000 12.542
132 nan nan 0 0.0000 12.488
133 nan nan 0 0.0000 12.434
134 nan nan 0 0.0000 12.380
135 nan nan 0 0.0000 12.326
136 nan nan 0 0.0000 12.272
137 nan nan 0 0.0000 12.218
138 nan nan 0 0.0000 12.164
139 nan nan 0 0.0000 12.109
140 nan nan 0 0.0000 12.055
141 nan nan 0 0.0000 12.000
142 nan nan 0 0.0000 11.945
143 nan nan 0 0.0000 11.890
144 nan nan 0 0.0000 11.835
145 nan nan 0 0.0000 11.779
146 nan nan 0 0.0000 11.723
147 nan nan 0 0.0000 11.667
148 nan nan 0 0.0000 11.611
149 nan nan 0 0.0000 11.554
150 nan nan 0 0.0000 11.497
151 nan nan 0 0.0000 11.440
