# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 12.042
1 nan nan 0 0.0000 6.084
2 nan nan 0 0.0000 6.085
3 nan nan 0 0.0000 6.088
4 nan nan 0 0.0000 6.094
5 nan nan 0 0.0000 6.104
6 nan nan 0 0.0000 6.118
7 nan nan 0 0.0000 6.139
8 nan nan 0 0.0000 6.166
9 nan nan 0 0.0000 6.199
10 nan nan 0 0.0000 6.238
11 nan nan 1 0.0500 6.282
12 nan nan 1 0.1000 6.331
13 nan nan 1 0.1500 6.383
14 nan nan 1 0.2000 6.438
15 nan nan 1 0.2500 6.495
16 nan nan 1 0.3000 6.554
17 nan nan 1 0.3500 6.614
18 nan nan 1 0.4000 6.675
19 nan nan 1 0.4500 6.736
20 nan nan 1 0.5000 6.797
21 nan nan 1 0.5500 6.859
22 nan nan 1 0.6000 6.920
23 nan nan 1 0.6500 6.982
24 nan nan 1 0.7000 7.043
25 nan nan 1 0.7500 7.104
26 nan nan 1 0.8000 7.165
27 nan nan 1 0.8500 7.226
28 nan nan 1 0.9000 7.286
29 nan nan 1 0.9500 7.347
30 nan nan 0 1.0000 7.407
31 nan nan 0 1.0000 7.461
32 nan nan 0 1.0000 7.507
33 nan nan 0 1.0000 7.548
34 nan nan 0 1.0000 7.591
35 nan nan 0 1.0000 7.641
36 nan nan 0 1.0000 7.684
37 nan nan 0 1.0000 7.639
38 nan nan 0 1.0000 7.605
39 nan nan 0 1.0000 7.607
40 nan nan 0 1.0000 7.607
41 nan nan 0 1.0000 7.607
42 nan nan 0 1.0000 7.607
43 nan nan 0 1.0000 7.607
44 nan nan 0 1.0000 7.607
45 nan nan 0 1.0000 7.607
