# step wm_danger det_logit danger fire dist_t
0 nan nan 0 0.0000 6.083
1 nan nan 0 0.0000 25.476
2 nan nan 0 0.0000 25.477
3 nan nan 0 0.0000 25.480
4 nan nan 0 0.0000 25.484
5 nan nan 0 0.0000 25.487
6 nan nan 0 0.0000 25.488
7 nan nan 0 0.0000 25.486
8 nan nan 0 0.0000 25.479
9 nan nan 0 0.0000 25.466
10 nan nan 0 0.0000 25.447
11 nan nan 0 0.0000 25.422
12 nan nan 0 0.0000 25.391
13 nan nan 0 0.0000 25.356
14 nan nan 0 0.0000 25.317
15 nan nan 0 0.0000 25.274
16 nan nan 0 0.0000 25.230
17 nan nan 0 0.0000 25.184
18 nan nan 0 0.0000 25.138
19 nan nan 0 0.0000 25.092
20 nan nan 0 0.0000 25.046
21 nan nan 0 0.0000 25.002
22 nan nan 0 0.0000 24.958
23 nan nan 0 0.0000 24.916
24 nan nan 0 0.0000 24.875
25 nan nan 0 0.0000 24.835
26 nan nan 0 0.0000 24.797
27 nan nan 0 0.0000 24.759
28 nan nan 0 0.0000 24.723
29 nan nan 0 0.0000 24.688
30 nan nan 0 0.0000 24.653
31 nan nan 0 0.0000 24.619
32 nan nan 0 0.0000 24.585
33 nan nan 0 0.0000 24.552
34 nan nan 0 0.0000 24.520
35 nan nan 0 0.0000 24.488
36 nan nan 0 0.0000 24.456
37 nan nan 0 0.0000 24.425
38 nan nan 0 0.0000 24.393
39 nan nan 0 0.0000 24.363
40 nan nan 0 0.0000 24.332
41 nan nan 0 0.0000 24.302
42 nan nan 0 0.0000 24.271
43 nan nan 0 0.0000 24.241
44 nan nan 0 0.0000 24.211
45 nan nan 0 0.0000 24.182
46 nan nan 0 0.0000 24.152
47 nan nan 0 0.0000 24.123
48 nan nan 0 0.0000 24.094
49 nan nan 0 0.0000 24.065
50 nan nan 0 0.0000 24.037
51 nan nan 0 0.0000 24.009
52 nan nan 0 0.0000 23.981
53 nan nan 0 0.0000 23.954
54 nan nan 0 0.0000 23.928
55 nan nan 0 0.0000 23.902
56 nan nan 0 0.0000 23.877
57 nan nan 0 0.0000 23.852
58 nan nan 0 0.0000 23.828
59 nan nan 0 0.0000 23.804
60 nan nan 0 0.0000 23.781
61 nan nan 0 0.0000 23.759
62 nan nan 0 0.0000 23.736
63 nan nan 0 0.0000 23.714
64 nan nan 0 0.0000 23.693
65 nan nan 0 0.0000 23.672
66 nan nan 0 0.0000 23.651
67 nan nan 0 0.0000 23.630
68 nan nan 0 0.0000 23.610
69 nan nan 0 0.0000 23.589
70 nan nan 0 0.0000 23.569
71 nan nan 0 0.0000 23.550
72 nan nan 0 0.0000 23.530
73 nan nan 0 0.0000 23.510
74 nan nan 0 0.0000 23.491
75 nan nan 0 0.0000 23.471
76 nan nan 0 0.0000 23.452
77 nan nan 0 0.0000 23.433
78 nan nan 0 0.0000 23.414
79 nan nan 0 0.0000 23.394
80 nan nan 0 0.0000 23.375
81 nan nan 0 0.0000 23.356
82 nan nan 0 0.0000 23.337
83 nan nan 0 0.0000 23.317
84 nan nan 0 0.0000 23.298
85 nan nan 0 0.0000 23.279
86 nan nan 0 0.0000 23.259
87 nan nan 0 0.0000 23.240
88 nan nan 0 0.0000 23.220
89 nan nan 0 0.0000 23.201
90 nan nan 0 0.0000 23.181
91 nan nan 0 0.0000 23.162
92 nan nan 0 0.0000 23.142
93 nan nan 0 0.0000 23.122
94 nan nan 0 0.0000 23.102
95 nan nan 0 0.0000 23.083
96 nan nan 0 0.0000 23.063
97 nan nan 0 0.0000 23.043
98 nan nan 0 0.0000 23.023
99 nan nan 0 0.0000 23.003
100 nan nan 0 0.0000 22.983
101 nan nan 0 0.0000 22.963
102 nan nan 0 0.0000 22.943
103 nan nan 0 0.0000 22.923
104 nan nan 0 0.0000 22.903
105 nan nan 0 0.0000 22.883
106 nan nan 0 0.0000 22.864
107 nan nan 0 0.0000 22.844
108 nan nan 0 0.0000 22.824
109 nan nan 0 0.0000 22.805
110 nan nan 0 0.0000 22.786
111 nan nan 0 0.0000 22.767
112 nan nan 0 0.0000 22.748
113 nan nan 0 0.0000 22.729
114 nan nan 0 0.0000 22.711
115 nan nan 0 0.0000 22.693
116 nan nan 0 0.0000 22.675
117 nan nan 0 0.0000 22.657
118 nan nan 0 0.0000 22.640
119 nan nan 0 0.0000 22.623
120 nan nan 0 0.0000 22.606
121 nan nan 0 0.0000 22.589
122 nan nan 0 0.0000 22.573
123 nan nan 0 0.0000 22.556
124 nan nan 0 0.0000 22.540
