# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 0.6995 -0.9087 0 0.0000 13.454 -12.00 -6.00 1.22 0.46 0.76
1 0.0867 1.7694 0 0.0000 12.041 11.88 0.01 3.14 3.14 0.00
2 -0.3590 1.4482 0 0.0000 12.039 11.88 0.00 3.14 3.14 0.00
3 -0.1483 1.6761 0 0.0000 12.031 11.87 -0.00 3.14 3.14 0.00
4 -0.0113 1.7473 0 0.0000 12.014 11.86 -0.01 3.14 3.14 0.00
5 -0.2377 1.6227 0 0.0000 11.986 11.83 -0.01 3.14 3.14 0.00
6 -0.2325 1.6357 0 0.0000 11.951 11.79 -0.02 3.14 3.14 0.00
7 -0.2550 1.6311 0 0.0000 11.909 11.75 -0.02 3.14 3.14 0.00
8 -0.2968 1.6104 0 0.0000 11.857 11.70 -0.02 3.14 3.14 0.00
9 -0.3761 1.5545 0 0.0000 11.796 11.64 -0.02 3.14 3.14 0.00
10 -0.5224 1.4488 0 0.0000 11.725 11.57 -0.02 3.14 3.14 0.00
11 -0.6009 1.3830 0 0.0000 11.647 11.49 -0.01 3.14 3.14 0.00
12 -0.6920 1.3020 0 0.0000 11.563 11.40 -0.01 3.14 3.14 0.00
13 -0.8365 1.1864 0 0.0000 11.475 11.31 -0.01 3.14 3.14 0.00
14 -1.0832 0.9725 0 0.0000 11.383 11.22 -0.01 3.14 3.14 0.00
15 -1.2271 0.8466 0 0.0000 11.290 11.13 -0.00 3.14 3.14 0.00
16 -1.3806 0.6647 0 0.0000 11.197 11.04 0.00 3.14 3.14 0.00
17 -1.3293 0.5809 0 0.0000 11.103 10.94 0.00 3.14 3.14 0.00
18 -1.2739 0.4532 0 0.0000 11.008 10.85 0.00 -3.14 3.14 0.00
19 -1.2497 0.3791 0 0.0000 10.912 10.75 0.00 -3.14 3.14 0.00
20 -1.1791 0.2974 0 0.0000 10.818 10.66 0.00 -3.14 3.14 0.00
21 -1.0837 0.2352 0 0.0000 10.726 10.56 0.00 3.14 3.14 0.00
22 -0.9776 0.1925 0 0.0000 10.636 10.47 0.01 3.14 3.14 0.00
23 -0.8616 0.1095 0 0.0000 10.548 10.38 0.01 3.14 3.14 0.00
24 -0.8221 -0.0530 0 0.0000 10.461 10.30 0.01 3.14 3.14 0.00
25 -0.7485 -0.1555 0 0.0000 10.374 10.21 0.01 3.14 -3.14 0.00
26 -0.6802 -0.2018 0 0.0000 10.286 10.12 0.01 -3.14 -3.14 0.00
27 -0.5771 -0.2192 0 0.0000 10.196 10.03 0.01 -3.14 -3.14 0.00
28 -0.4835 -0.2199 0 0.0000 10.105 9.94 0.01 3.14 -3.14 0.00
29 -0.3896 -0.1996 0 0.0000 10.012 9.85 0.01 3.14 -3.14 0.00
30 -0.3192 -0.2307 0 0.0000 9.922 9.76 0.01 3.14 -3.14 0.00
31 -0.2544 -0.2417 0 0.0000 9.834 9.67 0.01 3.14 -3.14 0.00
32 -0.1868 -0.2562 0 0.0000 9.746 9.58 0.01 3.14 -3.14 0.00
33 -0.1046 -0.2362 0 0.0000 9.658 9.49 0.01 3.14 3.14 0.00
34 -0.0445 -0.2426 0 0.0000 9.571 9.40 0.01 3.14 3.14 0.00
35 0.0433 -0.2244 0 0.0000 9.482 9.31 0.01 3.14 3.14 0.00
36 0.0798 -0.2078 0 0.0000 9.393 9.22 0.01 3.14 3.14 0.00
37 0.1286 -0.1729 0 0.0000 9.301 9.13 0.00 3.14 3.14 0.00
38 0.1796 -0.1470 0 0.0000 9.209 9.04 0.00 3.14 3.14 0.00
39 0.2454 -0.1063 0 0.0000 9.115 8.94 0.00 3.14 3.14 0.00
40 0.3013 -0.0419 0 0.0000 9.020 8.85 0.00 3.14 3.14 0.00
41 0.3328 0.0096 0 0.0000 8.925 8.75 0.00 3.14 3.14 0.00
42 0.3625 0.0564 0 0.0000 8.829 8.66 0.00 3.14 3.14 0.00
43 0.3698 0.0771 0 0.0000 8.732 8.56 -0.00 3.14 3.14 0.00
44 0.4385 0.1413 0 0.0000 8.635 8.46 -0.00 3.13 3.14 0.01
45 0.4536 0.1677 0 0.0000 8.537 8.36 -0.00 3.14 3.14 0.00
46 0.5726 0.3274 0 0.0000 8.439 8.26 -0.00 3.14 3.14 0.00
47 0.5955 0.4071 0 0.0000 8.343 8.17 -0.00 3.14 3.14 0.00
48 0.6384 0.4469 0 0.0000 8.250 8.07 -0.00 3.14 3.14 0.00
49 0.6728 0.5102 0 0.0000 8.160 7.98 -0.00 3.14 3.14 0.00
50 0.7412 0.5823 0 0.0000 8.074 7.90 0.00 3.14 3.14 0.00
51 0.7172 0.5192 1 0.0500 7.990 7.81 0.00 3.14 3.14 0.00
52 0.7425 0.4995 1 0.1000 7.907 7.73 0.00 3.14 3.14 0.01
53 0.8106 0.6155 1 0.1500 7.822 7.64 0.00 3.14 3.14 0.00
54 0.8753 0.6631 1 0.2000 7.737 7.56 -0.00 3.14 3.14 0.00
55 0.9421 0.7194 1 0.2500 7.650 7.47 -0.00 3.14 3.14 0.00
56 1.0317 0.7739 1 0.3000 7.562 7.38 -0.01 3.14 3.14 0.00
57 0.9896 0.7581 1 0.3500 7.473 7.29 -0.01 3.14 3.14 0.00
58 0.9914 0.7597 1 0.4000 7.383 7.20 -0.01 3.14 3.14 0.00
59 1.0336 0.8036 1 0.4500 7.294 7.11 -0.01 3.13 3.14 0.01
60 1.0031 0.7662 1 0.5000 7.205 7.02 -0.01 3.13 3.14 0.01
61 0.9088 0.7210 1 0.5500 7.116 6.93 -0.01 3.13 3.14 0.01
62 0.9929 0.7624 1 0.6000 7.027 6.84 -0.01 3.13 3.14 0.01
63 1.1520 0.8214 1 0.6500 6.941 6.75 -0.01 3.13 3.14 0.01
64 1.1356 0.8087 1 0.7000 6.857 6.67 -0.00 3.13 3.14 0.01
65 1.1899 0.8235 1 0.7500 6.776 6.59 -0.00 3.13 3.14 0.01
66 1.0648 0.7180 1 0.8000 6.699 6.51 0.00 3.13 3.14 0.01
67 0.8667 0.5952 1 0.8500 6.624 6.43 0.01 3.13 3.14 0.01
68 1.0214 0.6571 1 0.9000 6.549 6.36 0.01 3.14 3.14 0.01
69 1.0038 0.6427 1 0.9500 6.476 6.28 0.01 3.14 -3.14 0.01
70 0.7963 0.5038 0 1.0000 6.407 6.21 0.01 3.14 -3.14 0.01
71 0.6316 0.4014 0 1.0000 6.332 6.14 0.01 3.13 -3.14 0.01
72 0.7773 0.4355 0 1.0000 6.247 6.07 0.02 3.12 -3.14 0.02
73 0.5986 0.3369 0 1.0000 6.155 6.00 0.02 3.10 -3.14 0.04
74 1.1764 0.6884 0 1.0000 6.063 5.93 0.02 3.08 -3.14 0.06
75 1.6010 0.9440 0 1.0000 5.981 5.86 0.02 3.06 -3.14 0.08
76 -0.8705 -0.4120 0 1.0000 5.883 5.76 0.01 3.03 3.14 0.11
77 -1.7033 -0.9004 0 1.0000 5.841 5.72 -0.00 3.01 3.14 0.13
78 -0.7926 -0.2182 0 1.0000 5.807 5.69 -0.00 3.00 3.14 0.14
79 -1.5777 -0.8739 0 1.0000 5.828 5.71 0.00 3.03 3.14 0.11
80 -0.5050 -0.2993 0 1.0000 5.866 5.74 0.00 3.04 3.14 0.10
81 -0.5501 -0.3068 0 1.0000 5.866 5.74 -0.00 3.04 3.14 0.10
82 -0.6981 -0.4049 0 1.0000 5.866 5.74 -0.00 3.04 3.14 0.10
83 -0.6617 -0.3937 0 1.0000 5.866 5.74 -0.00 3.04 3.14 0.10
84 -0.6184 -0.3688 0 1.0000 5.866 5.74 -0.00 3.04 3.14 0.10
85 -0.6067 -0.3647 0 1.0000 5.866 5.74 -0.00 3.04 3.14 0.10
