# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
69 0.3364 0.3038 1 0.8500 6.627 6.58 0.00 3.14 3.09 0.04
70 0.1033 0.1306 1 0.9000 6.536 6.49 -0.01 3.14 3.09 0.04
71 0.1010 0.1300 1 0.9500 6.446 6.39 -0.01 3.14 3.09 0.05
72 0.0609 0.0945 0 1.0000 6.354 6.30 -0.01 3.14 3.09 0.05
73 -0.0870 -0.0645 0 1.0000 6.256 6.21 -0.01 3.13 3.09 0.04
74 0.3906 0.2303 0 1.0000 6.148 6.11 -0.01 3.11 3.09 0.02
75 0.8821 0.4728 0 1.0000 6.032 6.02 -0.01 3.10 3.09 0.02
76 1.1045 0.6539 0 1.0000 5.917 5.93 -0.01 3.09 3.09 0.00
77 1.3708 1.0174 0 1.0000 5.811 5.83 0.00 3.09 3.09 0.01
78 -0.0502 -0.1413 0 1.0000 5.730 5.74 0.02 3.11 3.09 0.02
79 -0.8719 -0.0191 0 1.0000 5.690 5.65 0.03 3.12 3.09 0.03
80 -0.4393 0.4870 0 1.0000 5.719 5.55 0.05 3.14 3.09 0.04
81 -0.1978 0.5427 0 1.0000 5.843 5.46 0.07 -3.13 3.10 0.05
82 0.3159 0.7588 0 1.0000 6.090 5.36 0.09 -3.12 3.10 0.06
83 0.8816 0.9772 0 1.0000 6.479 5.27 0.11 -3.11 3.10 0.07
84 1.3686 1.1596 0 1.0000 7.022 5.17 0.14 -3.09 3.11 0.09
85 1.8166 1.2451 0 1.0000 7.724 5.07 0.16 -3.07 3.11 0.10
86 1.6147 1.1728 0 1.0000 8.580 4.97 0.18 -3.06 3.12 0.11
87 1.5806 0.9875 0 1.0000 9.583 4.87 0.21 -3.04 3.12 0.12
