# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 1.0735 0.5033 0 0.0000 12.042 -12.29 0.09 0.00 0.00 0.00
1 0.7775 0.3992 0 0.0000 12.041 -12.29 0.09 -0.00 -0.00 0.00
2 0.8165 0.5202 0 0.0000 12.033 -12.28 0.09 -0.00 -0.00 0.00
3 0.7782 0.4560 0 0.0000 12.013 -12.26 0.09 0.00 -0.00 0.00
4 0.6871 0.4364 0 0.0000 11.979 -12.22 0.09 -0.00 -0.00 0.00
5 0.2592 0.3151 0 0.0000 11.931 -12.18 0.09 0.00 -0.00 0.00
6 0.0735 0.2589 0 0.0000 11.874 -12.12 0.09 0.00 -0.00 0.00
7 -0.6726 0.1215 0 0.0000 11.810 -12.05 0.09 0.00 0.00 0.00
8 -0.7352 0.0811 0 0.0000 11.745 -11.99 0.09 0.00 0.00 0.00
9 -0.6274 0.0918 0 0.0000 11.680 -11.92 0.09 0.00 0.00 0.00
10 -0.6735 0.1015 0 0.0000 11.611 -11.85 0.09 0.00 0.00 0.00
11 -1.3790 -0.0238 0 0.0000 11.538 -11.78 0.09 0.00 0.00 0.00
12 -1.6562 -0.0857 0 0.0000 11.463 -11.71 0.08 0.00 0.00 0.00
13 -1.7734 -0.0824 0 0.0000 11.389 -11.63 0.08 0.00 0.00 0.00
14 -1.8260 -0.0594 0 0.0000 11.314 -11.56 0.07 0.00 0.00 0.00
15 -2.1021 -0.1548 0 0.0000 11.238 -11.48 0.07 0.00 0.00 0.00
16 -2.2076 -0.1720 0 0.0000 11.162 -11.40 0.06 0.00 0.00 0.00
17 -2.3690 -0.1930 0 0.0000 11.087 -11.33 0.06 0.00 0.00 0.00
18 -2.4218 -0.2465 0 0.0000 11.010 -11.25 0.05 0.01 0.00 0.00
19 -2.4192 -0.2805 0 0.0000 10.929 -11.17 0.05 0.01 0.00 0.00
20 -2.3835 -0.3842 0 0.0000 10.845 -11.09 0.04 0.01 0.00 0.01
21 -2.3092 -0.4138 0 0.0000 10.758 -11.00 0.04 0.01 0.00 0.00
22 -2.1856 -0.4469 0 0.0000 10.670 -10.91 0.03 0.01 0.01 0.00
23 -2.0140 -0.4084 0 0.0000 10.579 -10.82 0.03 0.01 0.01 0.00
24 -1.9467 -0.4281 0 0.0000 10.487 -10.73 0.03 0.01 0.01 0.00
25 -1.7731 -0.4356 0 0.0000 10.394 -10.63 0.03 0.01 0.01 0.00
26 -1.6883 -0.4694 0 0.0000 10.301 -10.54 0.03 0.01 0.01 0.00
27 -1.6161 -0.4946 0 0.0000 10.210 -10.45 0.03 0.01 0.01 0.00
28 -1.5888 -0.5293 0 0.0000 10.119 -10.36 0.03 0.01 0.01 0.00
29 -1.5147 -0.5473 0 0.0000 10.027 -10.26 0.02 0.01 0.01 0.00
30 -1.2586 -0.5163 0 0.0000 9.934 -10.17 0.02 0.01 0.01 0.00
31 -1.0006 -0.4667 0 0.0000 9.843 -10.08 0.02 0.00 0.01 0.00
32 -0.9019 -0.5163 0 0.0000 9.754 -9.99 0.02 0.01 0.01 0.00
33 -0.9032 -0.5611 0 0.0000 9.667 -9.90 0.02 0.01 0.01 0.00
34 -0.7117 -0.4920 0 0.0000 9.579 -9.81 0.02 0.00 0.01 0.00
35 -0.5610 -0.4626 0 0.0000 9.491 -9.73 0.02 0.01 0.01 0.00
36 -0.2178 -0.5108 0 0.0000 9.403 -9.64 0.02 0.01 0.01 0.00
37 -0.3339 -0.5375 0 0.0000 9.319 -9.55 0.02 0.01 0.01 0.00
38 -0.0803 -0.5175 0 0.0000 9.238 -9.47 0.02 0.01 0.01 0.00
39 0.0512 -0.4508 0 0.0000 9.159 -9.39 0.02 0.01 0.01 0.00
40 0.3078 -0.4307 0 0.0000 9.084 -9.32 0.03 0.01 0.01 0.00
41 -0.0555 -0.4282 0 0.0000 9.012 -9.24 0.03 0.01 0.01 0.00
42 -0.3209 -0.5505 0 0.0000 8.941 -9.17 0.03 0.00 0.01 0.00
43 -0.2857 -0.5511 0 0.0000 8.867 -9.10 0.03 0.01 0.01 0.00
44 -0.2359 -0.5203 0 0.0000 8.789 -9.02 0.03 0.00 0.01 0.00
45 0.0647 -0.3554 0 0.0000 8.708 -8.94 0.03 0.00 0.01 0.00
46 0.0914 -0.3534 0 0.0000 8.625 -8.86 0.02 0.00 0.01 0.00
47 0.0904 -0.3619 0 0.0000 8.541 -8.77 0.02 0.00 0.01 0.00
48 0.6164 -0.1899 0 0.0000 8.456 -8.68 0.02 0.00 0.01 0.00
49 0.6350 -0.1877 0 0.0000 8.373 -8.60 0.02 0.01 0.01 0.00
50 0.5456 -0.2492 0 0.0000 8.294 -8.52 0.01 0.01 0.01 0.00
51 1.1249 0.1343 0 0.0000 8.217 -8.44 0.01 0.00 0.01 0.01
52 1.1704 0.1592 0 0.0000 8.144 -8.37 0.01 0.00 0.01 0.01
53 0.7444 -0.1274 0 0.0000 8.076 -8.30 0.00 0.00 0.01 0.01
54 0.7286 -0.0918 0 0.0000 8.009 -8.23 0.00 0.00 0.01 0.01
