# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
54 1.0044 0.5470 1 0.1000 7.876 -0.01 -7.67 1.56 1.60 0.03
55 1.0248 0.6461 1 0.1500 7.789 -0.02 -7.58 1.56 1.60 0.03
56 1.1012 0.7789 1 0.2000 7.700 -0.02 -7.49 1.56 1.60 0.03
57 1.1079 0.8316 1 0.2500 7.609 -0.02 -7.40 1.56 1.60 0.04
58 1.0630 0.8394 1 0.3000 7.516 -0.02 -7.31 1.57 1.60 0.03
59 1.1957 1.0027 1 0.3500 7.422 -0.02 -7.21 1.57 1.60 0.03
60 1.2252 1.0769 1 0.4000 7.328 -0.02 -7.12 1.57 1.60 0.03
61 1.2071 1.0738 1 0.4500 7.234 -0.02 -7.02 1.57 1.60 0.03
62 1.1668 1.0707 1 0.5000 7.142 -0.02 -6.93 1.57 1.60 0.03
63 1.1726 1.0920 1 0.5500 7.052 -0.02 -6.84 1.57 1.60 0.03
64 1.0938 1.0812 1 0.6000 6.966 -0.02 -6.75 1.57 1.60 0.03
65 1.1466 1.1685 1 0.6500 6.881 -0.02 -6.67 1.57 1.60 0.03
66 1.1371 1.1832 1 0.7000 6.796 -0.02 -6.58 1.58 1.60 0.03
67 1.1508 1.2282 1 0.7500 6.710 -0.01 -6.49 1.58 1.60 0.03
68 1.0876 1.2035 1 0.8000 6.621 -0.01 -6.40 1.58 1.60 0.03
69 0.9135 1.0367 1 0.8500 6.531 -0.01 -6.31 1.58 1.61 0.03
70 0.8665 1.0301 1 0.9000 6.441 -0.01 -6.22 1.58 1.61 0.03
71 0.8248 0.9719 1 0.9500 6.353 -0.01 -6.13 1.58 1.61 0.03
72 0.7015 0.8919 0 1.0000 6.269 -0.01 -6.05 1.58 1.61 0.03
73 0.4687 0.7561 0 1.0000 6.180 -0.01 -5.96 1.57 1.61 0.04
74 0.3673 0.7277 0 1.0000 6.080 -0.02 -5.88 1.55 1.61 0.06
75 0.7275 0.9966 0 1.0000 5.976 -0.02 -5.80 1.52 1.61 0.08
76 1.1357 1.3620 0 1.0000 5.872 -0.02 -5.72 1.48 1.61 0.12
77 1.2082 1.3848 0 1.0000 5.779 -0.03 -5.64 1.44 1.61 0.16
78 1.0309 1.1921 0 1.0000 5.709 -0.05 -5.56 1.39 1.60 0.21
79 0.3260 1.2593 0 1.0000 5.682 -0.07 -5.48 1.33 1.60 0.27
80 -0.8245 0.1944 0 1.0000 5.722 -0.09 -5.40 1.27 1.60 0.32
81 -0.6096 0.2725 0 1.0000 5.857 -0.11 -5.32 1.21 1.59 0.38
82 -0.1165 0.2111 0 1.0000 6.112 -0.13 -5.24 1.15 1.59 0.44
83 0.3053 0.4141 0 1.0000 6.507 -0.15 -5.15 1.08 1.59 0.51
84 0.5948 0.6701 0 1.0000 7.055 -0.18 -5.07 1.01 1.58 0.57
85 0.6837 0.8053 0 1.0000 7.759 -0.21 -4.98 0.94 1.58 0.63
86 0.7961 0.9630 0 1.0000 8.618 -0.24 -4.90 0.87 1.57 0.70
87 0.9975 1.1205 0 1.0000 9.623 -0.27 -4.81 0.81 1.56 0.76
