# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
36 1.5697 0.5513 0 0.0000 9.324 -8.93 0.01 -0.01 -0.00 0.01
37 1.5644 0.5562 0 0.0000 9.239 -8.84 0.02 -0.01 -0.00 0.01
38 1.5772 0.5931 0 0.0000 9.154 -8.76 0.02 -0.02 -0.00 0.01
39 1.7634 0.6637 0 0.0000 9.068 -8.67 0.02 -0.02 -0.00 0.01
40 1.8368 0.7121 0 0.0000 8.983 -8.58 0.02 -0.01 -0.00 0.01
41 1.7319 0.6353 0 0.0000 8.898 -8.50 0.02 -0.01 -0.00 0.01
42 1.8215 0.7094 0 0.0000 8.813 -8.41 0.02 -0.01 -0.00 0.01
43 1.7762 0.6576 0 0.0000 8.727 -8.33 0.02 -0.01 -0.00 0.01
44 1.8301 0.6854 0 0.0000 8.639 -8.24 0.02 -0.01 -0.00 0.01
45 1.8533 0.6880 0 0.0000 8.549 -8.15 0.02 -0.01 -0.00 0.01
46 1.8390 0.6599 0 0.0000 8.457 -8.06 0.02 -0.01 -0.00 0.01
47 1.8963 0.6890 0 0.0000 8.365 -7.96 0.02 -0.01 -0.00 0.01
48 1.9431 0.7234 0 0.0000 8.274 -7.87 0.01 -0.01 -0.00 0.01
49 1.9822 0.7510 0 0.0000 8.183 -7.78 0.01 -0.01 -0.00 0.01
50 1.9540 0.7050 0 0.0000 8.094 -7.69 0.01 -0.01 -0.00 0.01
51 1.9808 0.7316 0 0.0000 8.007 -7.60 0.01 -0.01 -0.00 0.01
52 1.9831 0.6964 1 0.0500 7.921 -7.52 0.01 -0.01 -0.00 0.01
53 1.9315 0.6642 1 0.1000 7.837 -7.43 0.01 -0.01 -0.00 0.01
54 1.9440 0.6914 1 0.1500 7.752 -7.35 0.00 -0.01 -0.00 0.01
55 2.0029 0.7137 1 0.2000 7.666 -7.26 0.00 -0.01 -0.00 0.01
56 2.0616 0.7415 1 0.2500 7.579 -7.17 0.00 -0.01 -0.00 0.01
57 2.1367 0.7365 1 0.3000 7.492 -7.08 0.01 -0.01 -0.00 0.01
58 1.9884 0.5948 1 0.3500 7.405 -7.00 0.01 -0.01 -0.00 0.01
59 1.9749 0.5574 1 0.4000 7.319 -6.91 0.01 -0.01 -0.00 0.01
60 2.0728 0.5993 1 0.4500 7.233 -6.82 0.01 -0.01 -0.00 0.01
61 1.9150 0.4962 1 0.5000 7.148 -6.74 0.01 -0.01 -0.00 0.01
62 1.8587 0.4630 1 0.5500 7.064 -6.65 0.01 -0.01 -0.00 0.01
63 1.7646 0.3848 1 0.6000 6.979 -6.57 0.00 -0.01 -0.00 0.01
64 1.7405 0.3411 1 0.6500 6.895 -6.48 0.00 -0.01 -0.00 0.01
65 1.7182 0.3500 1 0.7000 6.812 -6.40 0.00 -0.01 0.00 0.01
66 1.6127 0.2901 1 0.7500 6.730 -6.31 -0.00 -0.01 0.00 0.01
67 1.6075 0.3044 1 0.8000 6.648 -6.23 -0.00 -0.01 0.00 0.01
68 1.6027 0.3149 1 0.8500 6.568 -6.15 -0.00 -0.01 0.00 0.01
69 1.4079 0.1741 1 0.9000 6.489 -6.07 -0.00 -0.01 0.00 0.01
70 1.4571 0.2712 1 0.9500 6.410 -5.99 -0.00 -0.01 0.00 0.01
71 1.3132 0.2010 0 1.0000 6.334 -5.91 -0.01 -0.01 0.00 0.01
72 1.2031 0.1536 0 1.0000 6.254 -5.84 -0.01 -0.01 0.00 0.01
73 1.2292 0.2221 0 1.0000 6.164 -5.76 -0.01 -0.01 0.00 0.01
74 1.6139 0.7869 0 1.0000 6.069 -5.69 -0.01 0.00 0.00 0.00
75 1.3088 0.7052 0 1.0000 5.977 -5.62 -0.01 0.02 0.00 0.01
76 1.7369 1.0472 0 1.0000 5.896 -5.55 -0.02 0.04 0.00 0.04
77 1.3151 0.8658 0 1.0000 5.822 -5.47 -0.02 0.07 0.00 0.07
78 1.0870 0.3596 0 1.0000 5.743 -5.40 -0.02 0.11 0.00 0.10
79 0.1848 -0.3644 0 1.0000 5.701 -5.35 -0.02 0.11 0.00 0.11
80 0.3690 -0.3301 0 1.0000 5.703 -5.36 -0.02 0.12 0.00 0.11
81 1.8794 0.7524 0 1.0000 5.743 -5.39 -0.03 0.12 0.01 0.11
82 1.8902 1.2188 0 1.0000 5.782 -5.43 -0.04 0.12 0.01 0.12
83 1.9827 1.2776 0 1.0000 5.782 -5.43 -0.04 0.12 0.01 0.12
84 2.0549 1.3703 0 1.0000 5.782 -5.43 -0.04 0.13 0.01 0.12
85 1.9785 1.2855 0 1.0000 5.782 -5.43 -0.04 0.13 0.01 0.12
86 1.8694 1.1795 0 1.0000 5.782 -5.43 -0.04 0.13 0.01 0.12
