# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 2.2269 1.1901 0 0.0000 8.544 6.00 -6.00 2.39 2.36 0.04
1 0.1539 0.7509 0 0.0000 12.041 -0.15 -11.78 1.57 1.57 0.00
2 0.0001 0.6558 0 0.0000 12.038 -0.15 -11.78 1.57 1.57 0.00
3 0.2026 0.6976 0 0.0000 12.027 -0.14 -11.76 1.57 1.57 0.00
4 0.0598 0.5949 0 0.0000 12.003 -0.14 -11.74 1.57 1.57 0.00
5 0.0136 0.5455 0 0.0000 11.966 -0.13 -11.70 1.57 1.57 0.00
6 -0.0863 0.4689 0 0.0000 11.918 -0.12 -11.65 1.57 1.57 0.00
7 -0.1957 0.3583 0 0.0000 11.858 -0.11 -11.59 1.57 1.57 0.00
8 -0.0981 0.3294 0 0.0000 11.790 -0.10 -11.53 1.57 1.57 0.00
9 -0.1269 0.2714 0 0.0000 11.717 -0.09 -11.45 1.57 1.58 0.00
10 -0.3333 0.1594 0 0.0000 11.641 -0.08 -11.38 1.57 1.58 0.00
11 -0.3748 0.0878 0 0.0000 11.562 -0.08 -11.30 1.57 1.58 0.00
12 -0.3591 0.0457 0 0.0000 11.482 -0.07 -11.22 1.57 1.58 0.00
13 -0.3977 -0.0073 0 0.0000 11.398 -0.06 -11.13 1.57 1.58 0.00
14 -0.5237 -0.1115 0 0.0000 11.311 -0.05 -11.04 1.58 1.58 0.00
15 -0.6420 -0.2731 0 0.0000 11.221 -0.04 -10.95 1.57 1.58 0.01
16 -0.6870 -0.3689 0 0.0000 11.130 -0.04 -10.86 1.57 1.58 0.01
17 -0.6573 -0.3992 0 0.0000 11.036 -0.04 -10.77 1.57 1.58 0.01
18 -0.6712 -0.4311 0 0.0000 10.943 -0.03 -10.67 1.57 1.58 0.01
19 -0.7104 -0.5094 0 0.0000 10.850 -0.03 -10.58 1.57 1.58 0.01
20 -0.6834 -0.6420 0 0.0000 10.756 -0.03 -10.49 1.57 1.58 0.01
21 -0.5441 -0.5867 0 0.0000 10.663 -0.03 -10.39 1.57 1.58 0.01
22 -0.4240 -0.7032 0 0.0000 10.571 -0.02 -10.30 1.57 1.58 0.01
23 -0.3604 -0.8345 0 0.0000 10.482 -0.02 -10.21 1.57 1.58 0.01
24 -0.2989 -0.9270 0 0.0000 10.395 -0.02 -10.12 1.57 1.58 0.01
25 -0.2343 -0.9573 0 0.0000 10.307 -0.02 -10.04 1.57 1.58 0.01
26 -0.1410 -0.9582 0 0.0000 10.219 -0.01 -9.95 1.58 1.58 0.01
27 -0.0627 -1.0041 0 0.0000 10.130 -0.01 -9.86 1.58 1.58 0.01
28 0.0294 -0.9807 0 0.0000 10.040 -0.01 -9.77 1.57 1.58 0.01
29 0.1166 -0.9674 0 0.0000 9.949 -0.01 -9.68 1.57 1.59 0.01
30 0.1781 -0.9732 0 0.0000 9.857 -0.01 -9.58 1.58 1.59 0.01
31 0.3765 -0.9058 0 0.0000 9.763 -0.01 -9.49 1.58 1.59 0.01
32 0.4302 -0.8945 0 0.0000 9.672 -0.01 -9.40 1.58 1.59 0.01
33 0.4830 -0.8620 0 0.0000 9.582 -0.01 -9.31 1.58 1.59 0.01
34 0.4961 -0.8217 0 0.0000 9.493 -0.00 -9.22 1.58 1.59 0.01
35 0.5276 -0.7631 0 0.0000 9.403 -0.00 -9.13 1.58 1.59 0.01
36 0.5884 -0.6999 0 0.0000 9.312 -0.00 -9.04 1.58 1.59 0.01
37 0.7592 -0.5110 0 0.0000 9.220 0.00 -8.94 1.58 1.59 0.00
38 0.8593 -0.3802 0 0.0000 9.130 0.00 -8.85 1.58 1.59 0.01
39 0.8554 -0.3692 0 0.0000 9.041 0.00 -8.76 1.58 1.59 0.01
40 0.8340 -0.4082 0 0.0000 8.954 0.00 -8.68 1.58 1.59 0.01
41 0.8459 -0.3799 0 0.0000 8.865 0.00 -8.59 1.58 1.59 0.01
42 0.8914 -0.2927 0 0.0000 8.775 0.00 -8.50 1.58 1.59 0.01
43 1.1209 0.0814 0 0.0000 8.684 0.01 -8.40 1.58 1.59 0.01
44 1.0649 0.0590 0 0.0000 8.594 0.01 -8.31 1.58 1.59 0.01
45 1.0151 0.0194 0 0.0000 8.505 0.01 -8.22 1.58 1.59 0.01
46 1.0050 0.0806 0 0.0000 8.416 0.00 -8.13 1.58 1.59 0.01
47 1.1056 0.2997 0 0.0000 8.326 0.00 -8.04 1.58 1.59 0.01
48 1.0609 0.3193 0 0.0000 8.236 0.00 -7.95 1.58 1.59 0.01
49 1.0571 0.3767 0 0.0000 8.146 0.00 -7.86 1.58 1.59 0.01
50 1.0832 0.4706 0 0.0000 8.056 0.00 -7.77 1.58 1.59 0.01
51 1.0536 0.5340 1 0.0500 7.964 -0.00 -7.68 1.58 1.59 0.01
52 1.1861 0.7610 1 0.1000 7.872 -0.00 -7.59 1.58 1.59 0.01
53 1.1719 0.7684 1 0.1500 7.780 -0.00 -7.49 1.58 1.59 0.01
54 1.1270 0.7777 1 0.2000 7.688 0.00 -7.40 1.58 1.59 0.01
55 1.0884 0.7936 1 0.2500 7.596 0.00 -7.31 1.58 1.59 0.01
56 1.1084 0.8588 1 0.3000 7.503 0.00 -7.22 1.58 1.59 0.01
57 1.1077 0.8967 1 0.3500 7.410 0.00 -7.12 1.58 1.59 0.01
58 1.2189 1.0039 1 0.4000 7.316 0.00 -7.03 1.59 1.59 0.01
59 1.1276 0.9675 1 0.4500 7.223 0.01 -6.93 1.59 1.59 0.01
60 1.1179 1.0115 1 0.5000 7.131 0.01 -6.84 1.58 1.59 0.01
61 1.0836 1.0143 1 0.5500 7.040 0.01 -6.75 1.58 1.59 0.01
62 1.0651 1.0473 1 0.6000 6.948 0.01 -6.66 1.58 1.59 0.01
63 0.9990 0.9850 1 0.6500 6.857 0.01 -6.56 1.58 1.59 0.01
64 0.9862 1.0179 1 0.7000 6.768 0.01 -6.47 1.58 1.59 0.01
