# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
0 0.8199 0.3203 0 0.0000 6.083 -12.00 -6.00 1.84 0.00 1.84
1 1.8230 1.8760 0 0.0000 12.041 0.11 -11.90 1.57 1.57 0.00
2 1.1320 1.1432 0 0.0000 12.033 0.11 -11.90 1.57 1.57 0.00
3 0.8865 0.9785 0 0.0000 12.019 0.11 -11.88 1.57 1.57 0.00
4 0.8229 0.8726 0 0.0000 11.995 0.10 -11.86 1.57 1.57 0.00
5 0.7583 0.7788 0 0.0000 11.958 0.10 -11.82 1.57 1.57 0.00
6 0.6481 0.7142 0 0.0000 11.908 0.09 -11.77 1.57 1.57 0.00
7 0.5809 0.6126 0 0.0000 11.846 0.09 -11.71 1.57 1.57 0.00
8 0.4425 0.4972 0 0.0000 11.775 0.08 -11.63 1.57 1.57 0.00
9 0.3152 0.3613 0 0.0000 11.695 0.07 -11.56 1.57 1.57 0.00
10 0.2201 0.2793 0 0.0000 11.610 0.06 -11.47 1.57 1.57 0.00
11 0.1339 0.1936 0 0.0000 11.522 0.06 -11.38 1.56 1.57 0.00
12 -0.0028 0.0754 0 0.0000 11.430 0.05 -11.29 1.57 1.57 0.00
13 -0.1408 -0.0345 0 0.0000 11.339 0.04 -11.20 1.56 1.56 0.00
14 -0.3075 -0.1978 0 0.0000 11.249 0.03 -11.11 1.56 1.56 0.00
15 -0.4073 -0.2978 0 0.0000 11.162 0.03 -11.02 1.57 1.56 0.00
16 -0.3867 -0.3119 0 0.0000 11.076 0.02 -10.93 1.57 1.56 0.00
17 -0.4643 -0.3844 0 0.0000 10.994 0.02 -10.85 1.56 1.56 0.00
18 -0.5497 -0.5005 0 0.0000 10.914 0.01 -10.77 1.56 1.56 0.00
19 -0.6293 -0.5792 0 0.0000 10.834 0.01 -10.69 1.56 1.56 0.00
20 -0.6314 -0.6320 0 0.0000 10.754 0.01 -10.61 1.57 1.56 0.01
21 -0.5724 -0.6601 0 0.0000 10.674 0.00 -10.53 1.57 1.56 0.01
22 -0.5133 -0.7222 0 0.0000 10.595 0.00 -10.45 1.57 1.56 0.01
23 -0.4545 -0.8432 0 0.0000 10.515 0.00 -10.37 1.57 1.56 0.01
24 -0.3848 -0.9256 0 0.0000 10.435 0.00 -10.29 1.57 1.56 0.01
25 -0.3227 -0.9443 0 0.0000 10.353 0.00 -10.21 1.57 1.56 0.01
26 -0.2498 -0.9418 0 0.0000 10.269 0.01 -10.12 1.57 1.56 0.01
27 -0.1169 -0.8667 0 0.0000 10.182 0.01 -10.03 1.57 1.56 0.01
28 0.0959 -0.6928 0 0.0000 10.094 0.00 -9.95 1.57 1.56 0.01
29 0.0867 -0.7784 0 0.0000 10.008 0.00 -9.86 1.57 1.56 0.01
30 0.0934 -0.8884 0 0.0000 9.924 0.00 -9.77 1.57 1.56 0.01
31 0.1618 -0.9020 0 0.0000 9.839 0.00 -9.69 1.57 1.56 0.01
32 0.3376 -0.7904 0 0.0000 9.753 -0.00 -9.60 1.57 1.56 0.01
33 0.3222 -0.8757 0 0.0000 9.669 -0.00 -9.52 1.57 1.56 0.01
34 0.3959 -0.8570 0 0.0000 9.586 -0.00 -9.43 1.57 1.56 0.01
35 0.5561 -0.7344 0 0.0000 9.503 -0.00 -9.35 1.57 1.56 0.01
36 0.8081 -0.4284 0 0.0000 9.422 0.00 -9.27 1.57 1.56 0.01
37 0.7782 -0.4622 0 0.0000 9.344 0.00 -9.19 1.57 1.56 0.01
38 0.6997 -0.5425 0 0.0000 9.270 0.00 -9.12 1.57 1.56 0.01
39 0.6628 -0.5657 0 0.0000 9.195 0.00 -9.04 1.57 1.56 0.01
40 0.6325 -0.5974 0 0.0000 9.119 0.00 -8.97 1.57 1.56 0.02
41 0.6615 -0.5836 0 0.0000 9.040 0.01 -8.89 1.58 1.56 0.02
42 0.7682 -0.4746 0 0.0000 8.956 0.01 -8.80 1.58 1.56 0.02
43 0.8594 -0.3534 0 0.0000 8.871 0.01 -8.72 1.57 1.56 0.01
44 0.9219 -0.2558 0 0.0000 8.783 0.01 -8.63 1.57 1.56 0.01
45 1.0098 -0.1293 0 0.0000 8.694 0.01 -8.54 1.57 1.56 0.01
46 1.0345 -0.0369 0 0.0000 8.604 0.01 -8.45 1.57 1.56 0.01
47 1.0513 0.0421 0 0.0000 8.512 0.01 -8.36 1.57 1.56 0.01
48 1.2387 0.3678 0 0.0000 8.420 0.01 -8.26 1.57 1.56 0.01
49 1.3029 0.5307 0 0.0000 8.330 0.01 -8.17 1.57 1.56 0.02
50 1.2461 0.5193 0 0.0000 8.242 0.01 -8.08 1.57 1.56 0.01
51 1.2455 0.5701 0 0.0000 8.157 0.01 -8.00 1.57 1.56 0.01
52 1.1796 0.5593 0 0.0000 8.073 0.01 -7.91 1.57 1.56 0.01
53 1.1862 0.6452 1 0.0500 7.989 0.01 -7.83 1.57 1.56 0.01
54 1.2141 0.7481 1 0.1000 7.904 0.01 -7.74 1.57 1.56 0.01
55 1.1924 0.7998 1 0.1500 7.818 0.01 -7.66 1.57 1.56 0.01
56 1.2160 0.8863 1 0.2000 7.731 0.01 -7.57 1.57 1.56 0.01
57 1.2887 1.0053 1 0.2500 7.642 0.01 -7.48 1.57 1.56 0.01
58 1.2927 1.0731 1 0.3000 7.552 0.01 -7.39 1.57 1.56 0.01
59 1.2879 1.1266 1 0.3500 7.461 0.01 -7.30 1.57 1.56 0.01
60 1.3499 1.2089 1 0.4000 7.370 0.01 -7.20 1.57 1.56 0.01
61 1.4264 1.3040 1 0.4500 7.279 0.01 -7.11 1.57 1.56 0.01
62 1.4133 1.3351 1 0.5000 7.190 0.01 -7.02 1.57 1.56 0.01
63 1.4128 1.3988 1 0.5500 7.104 0.01 -6.93 1.57 1.56 0.01
64 1.4171 1.4401 1 0.6000 7.018 0.01 -6.85 1.57 1.56 0.01
65 1.4044 1.4602 1 0.6500 6.932 0.01 -6.76 1.57 1.56 0.01
66 1.3696 1.4611 1 0.7000 6.844 0.01 -6.67 1.57 1.56 0.01
67 1.3144 1.4453 1 0.7500 6.757 0.00 -6.58 1.57 1.56 0.01
68 1.2565 1.4207 1 0.8000 6.670 0.00 -6.50 1.57 1.55 0.01
69 1.2179 1.4083 1 0.8500 6.586 0.00 -6.41 1.57 1.55 0.01
70 1.1415 1.3808 1 0.9000 6.504 0.00 -6.33 1.57 1.55 0.01
71 1.0656 1.3329 1 0.9500 6.423 0.00 -6.25 1.56 1.55 0.01
72 1.0154 1.2882 0 1.0000 6.343 -0.00 -6.16 1.56 1.55 0.01
73 0.9140 1.1755 0 1.0000 6.256 -0.00 -6.08 1.56 1.55 0.00
74 1.0262 1.2192 0 1.0000 6.157 -0.00 -6.00 1.55 1.55 0.00
75 1.4809 1.5354 0 1.0000 6.048 -0.00 -5.91 1.56 1.55 0.01
76 1.6396 1.8376 0 1.0000 5.936 0.00 -5.83 1.59 1.55 0.04
77 1.3377 0.9326 0 1.0000 5.827 0.01 -5.73 1.64 1.55 0.09
78 -2.5639 -1.6027 0 1.0000 5.733 0.02 -5.62 1.72 1.56 0.16
79 0.8840 0.6252 0 1.0000 5.677 0.04 -5.51 1.82 1.56 0.26
80 0.8367 0.3236 0 1.0000 5.691 0.05 -5.40 1.95 1.56 0.39
81 0.8325 0.3236 0 1.0000 5.803 0.07 -5.28 2.14 1.56 0.58
82 0.8243 0.3237 0 1.0000 6.042 0.08 -5.16 2.40 1.57 0.84
83 0.8205 0.3237 0 1.0000 6.429 0.10 -5.04 2.77 1.57 1.20
84 0.8225 0.3237 0 1.0000 6.979 0.11 -4.91 -3.09 1.57 1.63
85 0.8243 0.3237 0 1.0000 7.693 0.13 -4.78 -2.71 1.57 2.00
86 0.8340 0.3237 0 1.0000 8.570 0.14 -4.65 -2.43 1.58 2.27
87 0.8296 0.3237 0 1.0000 9.601 0.16 -4.52 -2.24 1.58 2.46
